fac_id,staff_id,m2saq1a,m2saq1b,m2saq3,m2saq4,m2saq5,m2saq6,m2saq7,m2saq8,m2saq9,m2saq10,m2saq10_oth,m2sbq2,m2sbq3,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq9_oth,m2sbq10,m2sbq10_oth,m2sbq11,m2sbq12
517903,5,11-50,5 or less,Other,Secondary,Certificate,Female,Younger than 25,Yes,Yes,,                              ,5.0,Other,Female,Younger than 25,Certificate,After 2000,No,Gone to retrieve salary,                              ,,                              ,,
517903,6,11-50,5 or less,Other,Secondary,None,Female,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
517903,7,11-50,5 or less,Other,Secondary,None,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
517903,8,11-50,5 or less,Other,Secondary,None,Female,Younger than 25,No,Yes,,                              ,8.0,Other,Female,Younger than 25,None,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
517903,9,11-50,5 or less,Other,Secondary,None,Female,Younger than 25,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
517903,10,11-50,5 or less,Other,Secondary,None,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
517903,11,11-50,5 or less,Other,Secondary,None,Male,35-44,No,Yes,,                              ,11.0,Other,Male,25-34,None,After 2000,No,Gone to retrieve salary,                              ,,                              ,,
517903,12,11-50,5 or less,Other,Secondary,None,Male,35-44,No,Yes,,                              ,12.0,Other,Female,35-44,None,After 2000,No,Gone to retrieve salary,                              ,,                              ,,
517903,13,11-50,5 or less,Other,Secondary,None,Male,35-44,No,No,Approved absence,                              ,,,,,,,,,,,,,
517903,14,11-50,5 or less,Other,Secondary,None,Male,Younger than 25,No,Yes,,                              ,,,,,,,,,,,,,
517903,15,11-50,5 or less,Other,Secondary,None,Male,25-34,No,No,Approved absence,                              ,15.0,Other,Male,25-34,None,After 2000,No,Gone to retrieve salary,                              ,,                              ,,
517903,16,11-50,5 or less,Other,Secondary,None,Male,Younger than 25,No,Yes,,                              ,,,,,,,,,,,,,
517903,17,11-50,5 or less,Other,Secondary,None,Male,25-34,No,No,Approved absence,                              ,,,,,,,,,,,,,
517903,18,11-50,5 or less,Other,Secondary,None,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
517903,19,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,No,Yes,,                              ,19.0,Other,Male,35-44,Certificate,In the 1990s,No,Gone to retrieve salary,                              ,,                              ,,
517903,20,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
517903,21,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,                              ,,,,,,,,,,,,,
518002,1,5 or less,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,                              ,1.0,Nurse,Female,45 or older,Advanced,Before 1990,Yes,,                              ,Writing a prescription,                              ,No,
518002,2,5 or less,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Sick/maternity,                              ,2.0,Other,Female,25-34,Certificate,After 2000,No,Sick/maternity,                              ,,                              ,,
518002,3,5 or less,Over 5,Other,Secondary,Certificate,Female,35-44,Yes,No,Not his/her shift,                              ,3.0,Other,Female,35-44,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518002,4,5 or less,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Not his/her shift,                              ,4.0,Other,Female,25-34,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518002,5,5 or less,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,                              ,5.0,Other,Female,25-34,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518011,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
518011,2,5 or less,5 or less,Other,Secondary,None,Male,25-34,No,Yes,,                              ,2.0,Other,Male,25-34,None,After 2000,Yes,,                              ,"Finding missing or pending laboratory information, radiographs or charts",                              ,No,
518013,1,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,1.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
518019,1,5 or less,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,                              ,1.0,Other,Female,25-34,Certificate,After 2000,No,Official mission,                              ,,                              ,,
518022,1,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,                              ,1.0,Other,Male,35-44,Certificate,In the 1990s,Yes,,                              ,Other (specify),CURATIVE                      ,No,
518022,2,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,2.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Other (specify),CURATIVE                      ,No,
518022,3,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,No,Yes,,                              ,3.0,Other,Male,35-44,Certificate,After 2000,No,Doing fieldwork or outreach work,                              ,,                              ,,
518022,4,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,No,Yes,,                              ,4.0,Other,Female,25-34,Certificate,After 2000,No,Official mission,                              ,,                              ,,
518022,5,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Approved absence,                              ,5.0,Other,Female,25-34,Certificate,After 2000,No,Official mission,                              ,,                              ,,
518022,6,6-10,5 or less,Other,Secondary,None,Female,25-34,No,No,Official mission,                              ,6.0,Other,Female,25-34,None,After 2000,No,Official mission,                              ,,                              ,,
518024,1,6-10,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,1.0,Other,Male,45 or older,Certificate,Before 1990,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
518024,2,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Official mission,                              ,2.0,Other,Male,25-34,Certificate,After 2000,No,Official mission,                              ,,                              ,,
518024,3,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Official mission,                              ,3.0,Other,Female,25-34,Certificate,After 2000,No,Official mission,                              ,,                              ,,
518024,4,6-10,5 or less,Other,Secondary,Certificate,Male,Younger than 25,No,No,Official mission,                              ,4.0,Other,Male,Younger than 25,Certificate,After 2000,No,Official mission,                              ,,                              ,,
518024,5,6-10,5 or less,Other,Secondary,Certificate,Male,Younger than 25,No,No,Official mission,                              ,5.0,Other,Male,Younger than 25,Certificate,After 2000,Yes,,                              ,Writing a prescription,                              ,No,
518024,6,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,No,Yes,,                              ,6.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
518024,7,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,Official mission,                              ,7.0,Other,Male,35-44,Certificate,In the 1990s,No,Approved absence,                              ,,                              ,,
518024,8,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Official mission,                              ,8.0,Other,Male,25-34,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518024,9,6-10,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Official mission,                              ,9.0,Other,Male,25-34,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518026,1,5 or less,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Approved absence,                              ,1.0,Other,Female,25-34,Certificate,After 2000,Yes,,                              ,Getting materials or equipment for consultation,                              ,No,
518026,2,5 or less,5 or less,Other,Secondary,None,Female,45 or older,No,Yes,,                              ,2.0,Other,Female,45 or older,None,In the 1990s,Yes,,                              ,Telephone call from/to patient or family members,                              ,No,
518026,3,5 or less,5 or less,Other,Secondary,None,Female,25-34,No,Yes,,                              ,3.0,Other,Female,25-34,None,After 2000,Yes,,                              ,Completing forms,                              ,No,
518028,1,5 or less,5 or less,Other,Secondary,Certificate,Male,Younger than 25,Yes,Yes,,                              ,1.0,Other,Male,Younger than 25,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
518034,1,11-50,5 or less,Nurse,Secondary,Advanced,Male,25-34,No,No,Approved absence,                              ,,,,,,,,,,,,,
518034,2,11-50,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,,,,,,,,,,,,,
518034,3,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,3.0,Other,Male,45 or older,Certificate,Before 1990,No,Not his/her shift,                              ,,                              ,,
518034,4,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Approved absence,                              ,4.0,Other,Female,25-34,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518034,5,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,In training/seminar,                              ,5.0,Other,Male,Younger than 25,Certificate,After 2000,Yes,,                              ,Looking up allowed referrals,                              ,No,
518034,6,11-50,5 or less,Other,Secondary,,Male,35-44,No,No,In training/seminar,                              ,6.0,Other,Male,35-44,,After 2000,Yes,,                              ,Performing laboratory work,                              ,No,
518034,7,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,No,Not his/her shift,                              ,7.0,Other,Female,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,,
518034,8,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,In training/seminar,                              ,8.0,Other,Male,35-44,Certificate,After 2000,No,Not his/her shift,                              ,,                              ,,
518034,9,11-50,5 or less,Other,Secondary,None,Female,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
518034,10,11-50,5 or less,Other,Secondary,None,Male,25-34,No,No,In training/seminar,                              ,10.0,Other,Male,Younger than 25,None,After 2000,Yes,,                              ,Waiting for patient to undress,                              ,No,
518034,11,11-50,5 or less,Other,Secondary,None,Male,25-34,No,No,In training/seminar,                              ,11.0,Other,Male,25-34,None,After 2000,Yes,,                              ,Arranging for tests or consultations,                              ,,
