unique_id,fac_id,staff_id,m2sfq1,m2sfq3,m2sfq4,m2sfq7,m2sfq8,m2sfq9,m2sfq10,m2sfq11,m2sfq12,m2sfq13,m2sfq14,m2sfq14aut,m2sfq15,m2sfq16,m2sgq1,m2sgq3,m2sgq5,m2sgq6,m2sgq7,m2sgq8,m2sgq8aut,m2sgq9,m2sgq10,has_roster,has_absentee,country,absence_rate
32_4,32,4,6-10,5 or less,4,Nurse,Post-Secondary,Advanced,0,35-44,Oui,Oui,,,Oui,Non,4.0,4.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,1.0
32_5,32,5,6-10,5 or less,5,Nurse,Secondary,Diploma,0,45 or older,Oui,Oui,,,Oui,Non,5.0,5.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,1.0
32_3,32,3,6-10,5 or less,3,Nurse,Post-Secondary,Advanced,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Oui,,3.0,3.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,1.0
32_2,32,2,6-10,5 or less,2,Nurse,Post-Secondary,Advanced,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Oui,,2.0,2.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,1.0
32_9,32,9,6-10,5 or less,9,Other,Secondary,None,0,25-34,0,Oui,,,Oui,Non,9.0,9.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,1.0
33_1,33,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.33333334
33_3,33,3,5 or less,5 or less,3,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
33_2,33,2,5 or less,5 or less,2,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
34_2,34,2,6-10,5 or less,2,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,,2.0,2.0,Clinical Officer,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.14285715
34_7,34,7,6-10,5 or less,7,Other,Primary,None,0,45 or older,0,Oui,,,Oui,Non,7.0,7.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.14285715
34_4,34,4,6-10,5 or less,4,Other,Primary,None,0,45 or older,0,Oui,,,Oui,Non,4.0,4.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.14285715
34_5,34,5,6-10,5 or less,5,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.14285715
34_6,34,6,6-10,5 or less,6,Other,Post-Secondary,,Homme,25-34,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.14285715
34_3,34,3,6-10,5 or less,3,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.14285715
34_1,34,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,0,35-44,Oui,0,Mission officielle,,Oui,,1.0,1.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.14285715
35_3,35,3,5 or less,5 or less,3,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.2
35_4,35,4,5 or less,5 or less,4,Other,Primary,Certificate,Homme,45 or older,0,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.2
35_1,35,1,5 or less,5 or less,1,Nurse,Primary,Certificate,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.2
35_2,35,2,5 or less,5 or less,2,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.2
35_5,35,5,5 or less,5 or less,5,Other,Secondary,None,0,Younger than 25,0,Oui,,,Oui,Non,5.0,5.0,Other,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.2
36_12,36,12,11-50,Over 5,12,Other,Secondary,None,0,35-44,0,Oui,,,Oui,Non,9.0,12.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.5
36_5,36,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Oui,Oui,5.0,5.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.5
36_11,36,11,11-50,Over 5,11,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.5
36_7,36,7,11-50,Over 5,7,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.5
36_9,36,9,11-50,Over 5,9,Other,Primary,Certificate,Homme,35-44,Oui,Oui,,,Oui,Oui,7.0,9.0,Other,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.5
36_6,36,6,11-50,Over 5,6,Other,Post-Secondary,Advanced,Homme,35-44,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.5
36_8,36,8,11-50,Over 5,8,Nurse,Primary,Certificate,Homme,35-44,Oui,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.5
36_10,36,10,11-50,Over 5,10,Other,Post-Secondary,Advanced,Homme,35-44,0,Oui,,,Oui,Non,8.0,10.0,Other,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.5
36_2,36,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Clinical Officer,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.5
36_14,36,14,11-50,Over 5,14,Other,Secondary,None,Homme,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,10.0,14.0,Other,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.5
36_4,36,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,0,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.5
36_13,36,13,11-50,Over 5,13,Other,Secondary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.5
36_3,36,3,11-50,Over 5,3,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,3.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.5
36_1,36,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,45 or older,Oui,0,Mission officielle,,Oui,,1.0,1.0,Doctor,Homme,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.5
37_3,37,3,5 or less,5 or less,3,Other,Primary,Certificate,0,25-34,0,Oui,,,Oui,Non,3.0,3.0,Other,0.0,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.0
37_2,37,2,5 or less,5 or less,2,Other,Primary,Certificate,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
37_1,37,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
38_17,38,17,Over 50,Over 5,17,Other,Primary,Certificate,Homme,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_23,38,23,Over 50,Over 5,23,Other,Post-Secondary,Diploma,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_13,38,13,Over 50,Over 5,13,Nurse,Post-Secondary,Advanced,0,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.6
38_1,38,1,Over 50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Mission officielle,,Non,,,,,,,,,,,1,,Togo-2013,0.6
38_14,38,14,Over 50,Over 5,14,Nurse,Secondary,Diploma,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_22,38,22,Over 50,Over 5,22,Other,Secondary,Diploma,Homme,35-44,0,Oui,,,Oui,Non,10.0,22.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.6
38_19,38,19,Over 50,Over 5,19,Other,Primary,Certificate,Homme,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_25,38,25,Over 50,Over 5,25,Other,Secondary,Diploma,0,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_20,38,20,Over 50,Over 5,20,Other,Secondary,Diploma,Homme,35-44,0,Oui,,,Oui,Non,8.0,20.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.6
38_6,38,6,Over 50,Over 5,6,Other,Secondary,Diploma,0,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.6
38_16,38,16,Over 50,Over 5,16,Other,Primary,Certificate,0,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_10,38,10,Over 50,Over 5,10,Other,Primary,Certificate,0,45 or older,Oui,0,Maladie/maternité,,Oui,,5.0,10.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.6
38_8,38,8,Over 50,Over 5,8,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.6
38_15,38,15,Over 50,Over 5,15,Nurse,Secondary,Diploma,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_7,38,7,Over 50,Over 5,7,Other,Primary,Certificate,0,35-44,Oui,0,Mission officielle,,Non,,,,,,,,,,,1,,Togo-2013,0.6
38_24,38,24,Over 50,Over 5,24,Other,Secondary,Diploma,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
38_21,38,21,Over 50,Over 5,21,Other,Secondary,Diploma,Homme,45 or older,0,Oui,,,Oui,Non,9.0,21.0,Other,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.6
38_9,38,9,Over 50,Over 5,9,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.6
38_18,38,18,Over 50,Over 5,18,Other,Secondary,Diploma,Homme,45 or older,0,Oui,,,Oui,Non,7.0,18.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.6
38_5,38,5,Over 50,Over 5,5,Nurse,Post-Secondary,Advanced,0,35-44,Oui,0,Mission officielle,,Oui,,4.0,5.0,Nurse,0.0,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.6
38_2,38,2,Over 50,Over 5,2,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Absence non autorisée,,Oui,,1.0,2.0,Doctor,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.6
38_12,38,12,Over 50,Over 5,12,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.6
38_11,38,11,Over 50,Over 5,11,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Oui,Oui,6.0,11.0,Other,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.6
38_4,38,4,Over 50,Over 5,4,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,0,Mission officielle,,Oui,,3.0,4.0,Clinical Officer,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.6
38_3,38,3,Over 50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,0,Mission officielle,,Oui,,2.0,3.0,Clinical Officer,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.6
39_2,39,2,5 or less,5 or less,2,Other,Primary,Certificate,0,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,1.0
39_3,39,3,5 or less,5 or less,3,Other,Primary,None,0,25-34,0,Oui,,,Oui,Non,3.0,3.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,1.0
39_1,39,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,1.0
4_3,4,3,6-10,5 or less,3,Other,Secondary,Diploma,0,Younger than 25,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.2
4_2,4,2,6-10,5 or less,2,Other,Secondary,Diploma,Homme,35-44,0,Oui,,,Oui,Non,2.0,2.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.2
4_4,4,4,6-10,5 or less,4,Other,Secondary,None,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Oui,Non,4.0,4.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.2
4_5,4,5,6-10,5 or less,5,Other,Primary,None,0,Younger than 25,0,Oui,,,Oui,Non,5.0,5.0,Other,0.0,Oui,,,Cherche des informations/formation,0.0,1,1.0,Togo-2013,0.2
4_1,4,1,6-10,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.2
40_2,40,2,5 or less,5 or less,2,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.25
40_4,40,4,5 or less,5 or less,4,Other,Primary,None,Homme,25-34,0,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.25
40_1,40,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.25
40_3,40,3,5 or less,5 or less,3,Other,Primary,None,0,Younger than 25,0,Oui,,,Oui,Non,3.0,3.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.25
41_2,41,2,5 or less,5 or less,2,Other,Primary,None,0,25-34,Oui,0,Mission officielle,,Oui,,2.0,2.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.33333334
41_1,41,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.33333334
41_3,41,3,5 or less,5 or less,3,Other,Primary,None,0,45 or older,0,0,Autres (à préciser),,Oui,,3.0,3.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.33333334
42_23,42,23,11-50,Over 5,23,Other,Secondary,Diploma,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_5,42,5,11-50,Over 5,5,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,"Repos de garde (pré-garde, sortie de garde)",,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7777778
42_8,42,8,11-50,Over 5,8,Nurse,Secondary,Diploma,Homme,45 or older,0,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_16,42,16,11-50,Over 5,16,Other,Secondary,None,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,16.0,Other,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.7777778
42_11,42,11,11-50,Over 5,11,Other,Secondary,None,0,25-34,0,0,Maladie/maternité,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_20,42,20,11-50,Over 5,20,Other,Secondary,Diploma,Homme,45 or older,0,Oui,,,Oui,Non,7.0,20.0,Other,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.7777778
42_13,42,13,11-50,Over 5,13,Nurse,Secondary,Diploma,0,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7777778
42_14,42,14,11-50,Over 5,14,Other,Secondary,Diploma,0,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7777778
42_24,42,24,11-50,Over 5,24,Other,Post-Secondary,Advanced,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_18,42,18,11-50,Over 5,18,Other,Post-Secondary,Advanced,0,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_17,42,17,11-50,Over 5,17,Other,Secondary,None,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7777778
42_15,42,15,11-50,Over 5,15,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7777778
42_6,42,6,11-50,Over 5,6,Clinical Officer,Post-Secondary,Advanced,Homme,Younger than 25,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_9,42,9,11-50,Over 5,9,Nurse,Secondary,Diploma,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_22,42,22,11-50,Over 5,22,Other,Secondary,Diploma,0,45 or older,0,Oui,,,Oui,Non,8.0,22.0,Other,0.0,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.7777778
42_1,42,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Formation/séminaire/réunion,,Oui,Non,1.0,1.0,Doctor,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.7777778
42_10,42,10,11-50,Over 5,10,Nurse,Secondary,Diploma,Homme,35-44,0,Oui,,,Oui,Non,4.0,10.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.7777778
42_12,42,12,11-50,Over 5,12,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Oui,Oui,5.0,12.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.7777778
42_7,42,7,11-50,Over 5,7,Nurse,Secondary,Diploma,Homme,45 or older,0,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_25,42,25,11-50,Over 5,25,Other,Secondary,Diploma,Homme,45 or older,0,Oui,,,Oui,Non,9.0,25.0,Other,Homme,0.0,Autres (à préciser),,,,1,1.0,Togo-2013,0.7777778
42_3,42,3,11-50,Over 5,3,Nurse,Secondary,Diploma,Homme,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,3.0,3.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.7777778
42_4,42,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7777778
42_21,42,21,11-50,Over 5,21,Nurse,Secondary,Diploma,Homme,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
42_2,42,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Clinical Officer,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.7777778
42_19,42,19,11-50,Over 5,19,Other,Post-Secondary,Advanced,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7777778
43_1,43,1,5 or less,5 or less,1,Other,Post-Secondary,None,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Oui,1,1.0,Togo-2013,0.0
45_5,45,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Oui,Oui,4.0,5.0,Nurse,0.0,Oui,,,Consultation/visite de malade,Oui,1,1.0,Togo-2013,0.4
45_16,45,16,11-50,Over 5,16,Other,Primary,None,0,35-44,0,0,Absence autorisée (permission/congé),,Oui,,9.0,16.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
45_18,45,18,11-50,Over 5,18,Other,Primary,None,0,35-44,0,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.4
45_1,45,1,11-50,Over 5,1,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
45_3,45,3,11-50,Over 5,3,Other,Post-Secondary,Advanced,Homme,45 or older,0,0,Absence autorisée (permission/congé),,Oui,,2.0,3.0,Other,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
45_12,45,12,11-50,Over 5,12,Other,Primary,None,0,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
45_9,45,9,11-50,Over 5,9,Other,Secondary,Diploma,Homme,35-44,0,Oui,,,Oui,Non,5.0,9.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.4
45_8,45,8,11-50,Over 5,8,Other,Primary,None,0,45 or older,Oui,0,Maladie/maternité,,Non,,,,,,,,,,,1,,Togo-2013,0.4
45_15,45,15,11-50,Over 5,15,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,8.0,15.0,Other,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.4
45_11,45,11,11-50,Over 5,11,Other,Primary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
45_17,45,17,11-50,Over 5,17,Other,Secondary,None,Homme,25-34,0,Oui,,,Oui,Non,10.0,17.0,Other,Homme,Oui,,,Consultation/visite de malade,Oui,1,1.0,Togo-2013,0.4
45_7,45,7,11-50,Over 5,7,Other,Secondary,Diploma,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
45_19,45,19,11-50,Over 5,19,Other,Secondary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
45_4,45,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Oui,Oui,3.0,4.0,Nurse,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
45_10,45,10,11-50,Over 5,10,Other,Primary,None,Homme,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,6.0,10.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
45_14,45,14,11-50,Over 5,14,Other,Secondary,None,0,45 or older,0,0,Absence autorisée (permission/congé),,Oui,,7.0,14.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
45_2,45,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,,Homme,45 or older,0,Oui,,,Oui,Non,1.0,2.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
45_6,45,6,11-50,Over 5,6,Other,Secondary,Diploma,0,25-34,Oui,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.4
45_13,45,13,11-50,Over 5,13,Other,Primary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
46_2,46,2,5 or less,5 or less,2,Other,Secondary,None,0,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.5
46_1,46,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.5
47_1,47,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.4
47_2,47,2,5 or less,5 or less,2,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
47_4,47,4,5 or less,5 or less,4,Other,Secondary,None,Homme,25-34,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
47_3,47,3,5 or less,5 or less,3,Other,Secondary,None,Homme,25-34,0,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
47_5,47,5,5 or less,5 or less,5,Other,Primary,None,0,35-44,Oui,Oui,,,Oui,Oui,5.0,5.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
48_6,48,6,11-50,5 or less,6,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,6.0,6.0,Nurse,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.22222222
48_9,48,9,11-50,5 or less,9,Other,Secondary,None,0,25-34,0,Oui,,,Oui,Non,9.0,9.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.22222222
48_1,48,1,11-50,5 or less,1,Nurse,Post-Secondary,Advanced,0,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.22222222
