unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
340_5,340,5,11-50,11-50,5 or less,602,9,35,9,58,5,Nurse,Secondary,Certificate,0,35-44,0,0,Training/seminar/meeting,Yes,,3.0,5.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Looking for information/teaching,Yes,1,1.0,Tanzania-2014,0.3
340_2,340,2,11-50,11-50,5 or less,602,9,35,9,58,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_4,340,4,11-50,11-50,5 or less,602,9,35,9,58,4,Clinical Officer,Secondary,Diploma,0,25-34,Yes,Yes,,Yes,Yes,6.0,4.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
340_9,340,9,11-50,11-50,5 or less,602,9,35,9,58,9,Nurse,Secondary,Certificate,0,35-44,0,Yes,,Yes,,5.0,9.0,Nurse,Secondary,Certificate,In the 1990s,0.0,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.3
340_15,340,15,11-50,11-50,5 or less,602,9,35,9,58,15,Other,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_20,340,20,11-50,11-50,5 or less,602,9,35,9,58,20,Other,Secondary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,4.0,20.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Other,0.0,1,1.0,Tanzania-2014,0.3
340_11,340,11,11-50,11-50,5 or less,602,9,35,9,58,11,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_3,340,3,11-50,11-50,5 or less,602,9,35,9,58,3,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_19,340,19,11-50,11-50,5 or less,602,9,35,9,58,19,Other,Secondary,Certificate,0,25-34,0,0,Outreach,Yes,,8.0,19.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Looking for information/teaching,0.0,1,1.0,Tanzania-2014,0.3
340_7,340,7,11-50,11-50,5 or less,602,9,35,9,58,7,Nurse,Secondary,Certificate,0,35-44,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_8,340,8,11-50,11-50,5 or less,602,9,35,9,58,8,Other,Secondary,Certificate,Male,35-44,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_16,340,16,11-50,11-50,5 or less,602,9,35,9,58,16,Other,Secondary,Certificate,Male,25-34,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_13,340,13,11-50,11-50,5 or less,602,9,35,9,58,13,Other,Secondary,Certificate,0,45 or older,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_25,340,25,11-50,11-50,5 or less,602,9,35,9,58,25,Other,Secondary,Certificate,Male,35-44,0,Yes,,Yes,,7.0,25.0,Other,Secondary,Certificate,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.3
340_10,340,10,11-50,11-50,5 or less,602,9,35,9,58,10,Other,Secondary,Certificate,Male,Younger than 25,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_21,340,21,11-50,11-50,5 or less,602,9,35,9,58,21,Other,Secondary,Certificate,0,35-44,0,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_1,340,1,11-50,11-50,5 or less,602,9,35,9,58,1,Doctor,Post-Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,10.0,1.0,Doctor,Post-Secondary,Diploma,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
340_12,340,12,11-50,11-50,5 or less,602,9,35,9,58,12,Other,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_14,340,14,11-50,11-50,5 or less,602,9,35,9,58,14,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,2.0,14.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,On strike,,,1,1.0,Tanzania-2014,0.3
340_22,340,22,11-50,11-50,5 or less,602,9,35,9,58,22,Other,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_6,340,6,11-50,11-50,5 or less,602,9,35,9,58,6,Nurse,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
340_23,340,23,11-50,11-50,5 or less,602,9,35,9,58,23,Nurse,Secondary,Certificate,0,45 or older,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
341_20,341,20,Over 50,11-50,Over 5,603,8,18,8,50,20,Nurse,Secondary,Certificate,Male,Younger than 25,0,Yes,,Yes,,5.0,20.0,Nurse,Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
341_34,341,34,Over 50,11-50,Over 5,603,8,18,8,50,34,Other,Secondary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_1,341,1,Over 50,11-50,Over 5,603,8,18,8,50,1,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,7.0,1.0,Doctor,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Other,Yes,1,1.0,Tanzania-2014,0.2
341_32,341,32,Over 50,11-50,Over 5,603,8,18,8,50,32,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_25,341,25,Over 50,11-50,Over 5,603,8,18,8,50,25,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,6.0,25.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.2
341_17,341,17,Over 50,11-50,Over 5,603,8,18,8,50,17,Nurse,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_15,341,15,Over 50,11-50,Over 5,603,8,18,8,50,15,Nurse,Secondary,Certificate,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_30,341,30,Over 50,11-50,Over 5,603,8,18,8,50,30,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,9.0,30.0,Other,Secondary,Certificate,In the 1990s,0.0,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.2
341_4,341,4,Over 50,11-50,Over 5,603,8,18,8,50,4,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_3,341,3,Over 50,11-50,Over 5,603,8,18,8,50,3,Clinical Officer,Secondary,Diploma,0,25-34,Yes,0,Official mission,Yes,,8.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
341_19,341,19,Over 50,11-50,Over 5,603,8,18,8,50,19,Nurse,Secondary,Certificate,0,25-34,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_12,341,12,Over 50,11-50,Over 5,603,8,18,8,50,12,Nurse,Post-Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,2.0,12.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Looking for information/teaching,Yes,1,1.0,Tanzania-2014,0.2
341_16,341,16,Over 50,11-50,Over 5,603,8,18,8,50,16,Nurse,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_44,341,44,Over 50,11-50,Over 5,603,8,18,8,50,44,Other,Secondary,Certificate,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_7,341,7,Over 50,11-50,Over 5,603,8,18,8,50,7,Clinical Officer,Secondary,Certificate,0,45 or older,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_39,341,39,Over 50,11-50,Over 5,603,8,18,8,50,39,Other,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_42,341,42,Over 50,11-50,Over 5,603,8,18,8,50,42,Other,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_27,341,27,Over 50,11-50,Over 5,603,8,18,8,50,27,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_13,341,13,Over 50,11-50,Over 5,603,8,18,8,50,13,Nurse,Secondary,Certificate,Male,45 or older,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_2,341,2,Over 50,11-50,Over 5,603,8,18,8,50,2,Clinical Officer,Secondary,Diploma,0,45 or older,Yes,Yes,,Yes,Yes,10.0,2.0,Clinical Officer,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.2
341_8,341,8,Over 50,11-50,Over 5,603,8,18,8,50,8,Nurse,Post-Secondary,Diploma,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_47,341,47,Over 50,11-50,Over 5,603,8,18,8,50,47,Other,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_43,341,43,Over 50,11-50,Over 5,603,8,18,8,50,43,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_45,341,45,Over 50,11-50,Over 5,603,8,18,8,50,45,Other,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_5,341,5,Over 50,11-50,Over 5,603,8,18,8,50,5,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_35,341,35,Over 50,11-50,Over 5,603,8,18,8,50,35,Other,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_9,341,9,Over 50,11-50,Over 5,603,8,18,8,50,9,Doctor,Post-Secondary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_33,341,33,Over 50,11-50,Over 5,603,8,18,8,50,33,Other,Secondary,Certificate,0,25-34,0,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_11,341,11,Over 50,11-50,Over 5,603,8,18,8,50,11,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_38,341,38,Over 50,11-50,Over 5,603,8,18,8,50,38,Other,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_10,341,10,Over 50,11-50,Over 5,603,8,18,8,50,10,Nurse,Post-Secondary,Diploma,Male,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_21,341,21,Over 50,11-50,Over 5,603,8,18,8,50,21,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_37,341,37,Over 50,11-50,Over 5,603,8,18,8,50,37,Other,Secondary,Certificate,0,25-34,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_48,341,48,Over 50,11-50,Over 5,603,8,18,8,50,48,Other,Secondary,Certificate,Male,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_29,341,29,Over 50,11-50,Over 5,603,8,18,8,50,29,Nurse,Secondary,Certificate,Male,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_46,341,46,Over 50,11-50,Over 5,603,8,18,8,50,46,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_6,341,6,Over 50,11-50,Over 5,603,8,18,8,50,6,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_31,341,31,Over 50,11-50,Over 5,603,8,18,8,50,31,Other,Secondary,Certificate,0,Younger than 25,0,Yes,,Yes,,3.0,31.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.2
341_40,341,40,Over 50,11-50,Over 5,603,8,18,8,50,40,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_28,341,28,Over 50,11-50,Over 5,603,8,18,8,50,28,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_36,341,36,Over 50,11-50,Over 5,603,8,18,8,50,36,Other,Secondary,Certificate,0,25-34,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_14,341,14,Over 50,11-50,Over 5,603,8,18,8,50,14,Nurse,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_22,341,22,Over 50,11-50,Over 5,603,8,18,8,50,22,Nurse,Secondary,Certificate,0,35-44,0,0,Official mission,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_23,341,23,Over 50,11-50,Over 5,603,8,18,8,50,23,Nurse,Secondary,Certificate,Male,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_24,341,24,Over 50,11-50,Over 5,603,8,18,8,50,24,Nurse,Secondary,Certificate,0,35-44,0,Yes,,Yes,,1.0,24.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
341_18,341,18,Over 50,11-50,Over 5,603,8,18,8,50,18,Nurse,Secondary,Certificate,0,35-44,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
341_41,341,41,Over 50,11-50,Over 5,603,8,18,8,50,41,Other,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,4.0,41.0,Other,Secondary,Certificate,In the 1990s,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.2
341_26,341,26,Over 50,11-50,Over 5,603,8,18,8,50,26,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
342_17,342,17,Over 50,Over 50,Over 5,601,9,10,9,40,17,Nurse,Secondary,Diploma,0,35-44,Yes,Yes,,Yes,Yes,3.0,17.0,Nurse,Secondary,Diploma,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
342_24,342,24,Over 50,Over 50,Over 5,601,9,10,9,40,24,Other,Secondary,Certificate,0,45 or older,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_49,342,49,Over 50,Over 50,Over 5,601,9,10,9,40,49,Other,Primary,None,Male,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_27,342,27,Over 50,Over 50,Over 5,601,9,10,9,40,27,Other,Secondary,Certificate,Male,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_48,342,48,Over 50,Over 50,Over 5,601,9,10,9,40,48,Other,Primary,None,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_30,342,30,Over 50,Over 50,Over 5,601,9,10,9,40,30,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_11,342,11,Over 50,Over 50,Over 5,601,9,10,9,40,11,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_37,342,37,Over 50,Over 50,Over 5,601,9,10,9,40,37,Other,Primary,Certificate,0,25-34,0,0,Outreach,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_44,342,44,Over 50,Over 50,Over 5,601,9,10,9,40,44,Other,Primary,Certificate,0,Younger than 25,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_9,342,9,Over 50,Over 50,Over 5,601,9,10,9,40,9,Other,Secondary,Diploma,0,35-44,0,Yes,,Yes,,7.0,9.0,Other,Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.3
342_50,342,50,Over 50,Over 50,Over 5,601,9,10,9,40,50,Other,Secondary,None,0,25-34,Yes,0,Authorised absence (permision/leave),Yes,,6.0,50.0,Other,Secondary,None,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.3
342_28,342,28,Over 50,Over 50,Over 5,601,9,10,9,40,28,Other,Secondary,None,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_35,342,35,Over 50,Over 50,Over 5,601,9,10,9,40,35,Other,Primary,None,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_13,342,13,Over 50,Over 50,Over 5,601,9,10,9,40,13,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_36,342,36,Over 50,Over 50,Over 5,601,9,10,9,40,36,Other,Primary,Certificate,Male,25-34,Yes,0,Outreach,Yes,,9.0,36.0,Other,Primary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
342_8,342,8,Over 50,Over 50,Over 5,601,9,10,9,40,8,Clinical Officer,Secondary,Certificate,0,35-44,Yes,0,Sickness/maternity,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_31,342,31,Over 50,Over 50,Over 5,601,9,10,9,40,31,Other,Secondary,Certificate,Male,25-34,0,Yes,,Yes,,1.0,31.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.3
342_46,342,46,Over 50,Over 50,Over 5,601,9,10,9,40,46,Other,Secondary,Certificate,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_45,342,45,Over 50,Over 50,Over 5,601,9,10,9,40,45,Other,Secondary,Certificate,Male,25-34,Yes,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_5,342,5,Over 50,Over 50,Over 5,601,9,10,9,40,5,Clinical Officer,Secondary,Diploma,0,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_25,342,25,Over 50,Over 50,Over 5,601,9,10,9,40,25,Other,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_40,342,40,Over 50,Over 50,Over 5,601,9,10,9,40,40,Other,Primary,None,0,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_20,342,20,Over 50,Over 50,Over 5,601,9,10,9,40,20,Nurse,Secondary,Certificate,0,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_34,342,34,Over 50,Over 50,Over 5,601,9,10,9,40,34,Other,Primary,None,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_29,342,29,Over 50,Over 50,Over 5,601,9,10,9,40,29,Other,Primary,None,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_12,342,12,Over 50,Over 50,Over 5,601,9,10,9,40,12,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,4.0,12.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Laboratory/investigations/X-ray,0.0,1,1.0,Tanzania-2014,0.3
342_16,342,16,Over 50,Over 50,Over 5,601,9,10,9,40,16,Nurse,Secondary,Diploma,0,35-44,0,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_18,342,18,Over 50,Over 50,Over 5,601,9,10,9,40,18,Nurse,Secondary,Diploma,Male,35-44,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_1,342,1,Over 50,Over 50,Over 5,601,9,10,9,40,1,Doctor,Secondary,Advanced,Male,45 or older,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_42,342,42,Over 50,Over 50,Over 5,601,9,10,9,40,42,Other,Primary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_47,342,47,Over 50,Over 50,Over 5,601,9,10,9,40,47,Other,Secondary,None,Male,35-44,Yes,0,Sickness/maternity,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_33,342,33,Over 50,Over 50,Over 5,601,9,10,9,40,33,Other,Primary,None,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_23,342,23,Over 50,Over 50,Over 5,601,9,10,9,40,23,Other,Secondary,Certificate,0,45 or older,Yes,Yes,,Yes,Yes,2.0,23.0,Other,Secondary,Diploma,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
342_22,342,22,Over 50,Over 50,Over 5,601,9,10,9,40,22,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,10.0,22.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.3
342_14,342,14,Over 50,Over 50,Over 5,601,9,10,9,40,14,Other,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_26,342,26,Over 50,Over 50,Over 5,601,9,10,9,40,26,Other,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_15,342,15,Over 50,Over 50,Over 5,601,9,10,9,40,15,Other,Secondary,Diploma,Male,35-44,0,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_41,342,41,Over 50,Over 50,Over 5,601,9,10,9,40,41,Other,Secondary,None,Male,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_38,342,38,Over 50,Over 50,Over 5,601,9,10,9,40,38,Other,Secondary,Certificate,Male,45 or older,Yes,0,Outreach,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_19,342,19,Over 50,Over 50,Over 5,601,9,10,9,40,19,Nurse,Secondary,Diploma,0,25-34,Yes,0,Intership,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_3,342,3,Over 50,Over 50,Over 5,601,9,10,9,40,3,Doctor,Secondary,Diploma,Male,35-44,Yes,0,Official mission,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_32,342,32,Over 50,Over 50,Over 5,601,9,10,9,40,32,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_10,342,10,Over 50,Over 50,Over 5,601,9,10,9,40,10,Other,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_39,342,39,Over 50,Over 50,Over 5,601,9,10,9,40,39,Other,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,8.0,39.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Paperwork/reports,0.0,1,1.0,Tanzania-2014,0.3
342_21,342,21,Over 50,Over 50,Over 5,601,9,10,9,40,21,Nurse,Secondary,Certificate,0,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_7,342,7,Over 50,Over 50,Over 5,601,9,10,9,40,7,Clinical Officer,Primary,Certificate,Male,45 or older,0,Yes,,Yes,,5.0,7.0,Clinical Officer,Primary,Certificate,In the 1990s,Male,45 or older,Yes,,Looking for information/teaching,Yes,1,1.0,Tanzania-2014,0.3
342_2,342,2,Over 50,Over 50,Over 5,601,9,10,9,40,2,Doctor,Secondary,Diploma,Male,35-44,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_4,342,4,Over 50,Over 50,Over 5,601,9,10,9,40,4,Doctor,Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_6,342,6,Over 50,Over 50,Over 5,601,9,10,9,40,6,Clinical Officer,Primary,Diploma,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
342_43,342,43,Over 50,Over 50,Over 5,601,9,10,9,40,43,Other,Primary,None,0,Younger than 25,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
343_4,343,4,11-50,6-10,5 or less,603,14,40,15,10,4,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,4.0,4.0,Nurse,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.6
343_8,343,8,11-50,6-10,5 or less,603,14,40,15,10,8,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,7.0,8.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.6
343_10,343,10,11-50,6-10,5 or less,603,14,40,15,10,10,Other,Secondary,Certificate,Male,35-44,0,0,"On call (pre on call, post on call)",Yes,,9.0,10.0,Other,Secondary,Certificate,After 2000,Male,35-44,Yes,,Laboratory/investigations/X-ray,0.0,1,1.0,Tanzania-2014,0.6
343_1,343,1,11-50,6-10,5 or less,603,14,40,15,10,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Doctor,Secondary,Diploma,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.6
