survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_nonmed,num_staff,provider_activity,provider_age1,provider_cadre1,provider_cadre2,provider_educ1,provider_male1,provider_male2,provider_mededuc1,provider_present1,provider_present2,salary_delay
Togo-2013_4_4,Togo-2013,4_4,4,4,0.2,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,45 or older,Other,Other,Secondary,Female,Female,None,No,No,
Togo-2013_4_5,Togo-2013,4_5,4,5,0.2,,,,,1.0,1,No,5 or less,6-10,Looking for information or teaching,Younger than 25,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_4_1,Togo-2013,4_1,4,1,0.2,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_40_2,Togo-2013,40_2,40,2,0.25,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_40_4,Togo-2013,40_4,40,4,0.25,,,,,1.0,1,No,5 or less,5 or less,"Laboratory, investigations, or x-ray",25-34,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_40_1,Togo-2013,40_1,40,1,0.25,,,,Official mission,1.0,1,Yes,5 or less,5 or less,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_40_3,Togo-2013,40_3,40,3,0.25,,,,,1.0,1,No,5 or less,5 or less,Discussion with colleagues or staff meeting,Younger than 25,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_41_2,Togo-2013,41_2,41,2,0.33333334,,,Official mission,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_41_1,Togo-2013,41_1,41,1,0.33333334,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_41_3,Togo-2013,41_3,41,3,0.33333334,,,Internal organization for day,Unauthorized absence,1.0,1,No,5 or less,5 or less,,45 or older,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_42_23,Togo-2013,42_23,42,23,0.7777778,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,Diploma,Yes,,
Togo-2013_42_5,Togo-2013,42_5,42,5,0.7777778,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_42_8,Togo-2013,42_8,42,8,0.7777778,,,Authorized absence,,,1,No,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_42_16,Togo-2013,42_16,42,16,0.7777778,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Other,Other,Secondary,Female,Female,None,No,No,
Togo-2013_42_11,Togo-2013,42_11,42,11,0.7777778,,,Sick or on maternity leave,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Female,,None,No,,
Togo-2013_42_20,Togo-2013,42_20,42,20,0.7777778,,,,Authorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_42_13,Togo-2013,42_13,42,13,0.7777778,,,,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,Diploma,Yes,,
Togo-2013_42_14,Togo-2013,42_14,42,14,0.7777778,,,,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_42_24,Togo-2013,42_24,42,24,0.7777778,,,,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_42_18,Togo-2013,42_18,42,18,0.7777778,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_42_17,Togo-2013,42_17,42,17,0.7777778,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,None,Yes,,
Togo-2013_42_15,Togo-2013,42_15,42,15,0.7777778,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_42_6,Togo-2013,42_6,42,6,0.7777778,,,On-call,,,1,Yes,Over 5,11-50,,Younger than 25,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_42_9,Togo-2013,42_9,42,9,0.7777778,,,,,,1,No,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_42_22,Togo-2013,42_22,42,22,0.7777778,,,,,1.0,1,No,Over 5,11-50,"Laboratory, investigations, or x-ray",45 or older,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_42_1,Togo-2013,42_1,42,1,0.7777778,,,"Training, seminar or meeting",Official mission,1.0,1,Yes,Over 5,11-50,,35-44,Doctor,Doctor,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_42_10,Togo-2013,42_10,42,10,0.7777778,,,,On-call,1.0,1,No,Over 5,11-50,,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_42_12,Togo-2013,42_12,42,12,0.7777778,,,,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_42_7,Togo-2013,42_7,42,7,0.7777778,,,On-call,,,1,No,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_42_25,Togo-2013,42_25,42,25,0.7777778,,,,Internal organization for day,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_42_3,Togo-2013,42_3,42,3,0.7777778,,,On-call,On-call,1.0,1,No,Over 5,11-50,,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_42_4,Togo-2013,42_4,42,4,0.7777778,,,,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_42_21,Togo-2013,42_21,42,21,0.7777778,,,,,,1,No,Over 5,11-50,,25-34,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_42_2,Togo-2013,42_2,42,2,0.7777778,,,,Official mission,1.0,1,Yes,Over 5,11-50,,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_42_19,Togo-2013,42_19,42,19,0.7777778,,,,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_43_1,Togo-2013,43_1,43,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Nurse,Post-Secondary,Male,Male,None,Yes,Yes,Yes
Togo-2013_45_5,Togo-2013,45_5,45,5,0.4,,,,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,Yes
Togo-2013_45_16,Togo-2013,45_16,45,16,0.4,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_45_18,Togo-2013,45_18,45,18,0.4,,,Authorized absence,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,None,No,,
Togo-2013_45_1,Togo-2013,45_1,45,1,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_45_3,Togo-2013,45_3,45,3,0.4,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_45_12,Togo-2013,45_12,45,12,0.4,,,,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,None,Yes,,
Togo-2013_45_9,Togo-2013,45_9,45,9,0.4,,,,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,Yes
Togo-2013_45_8,Togo-2013,45_8,45,8,0.4,,,Sick or on maternity leave,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,None,No,,
Togo-2013_45_15,Togo-2013,45_15,45,15,0.4,,,,On-call,1.0,1,Yes,Over 5,11-50,,45 or older,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_45_11,Togo-2013,45_11,45,11,0.4,,,,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Male,,None,Yes,,
Togo-2013_45_17,Togo-2013,45_17,45,17,0.4,,,,,1.0,1,No,Over 5,11-50,With patient,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,Yes
Togo-2013_45_7,Togo-2013,45_7,45,7,0.4,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_45_19,Togo-2013,45_19,45,19,0.4,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,None,Yes,,
Togo-2013_45_4,Togo-2013,45_4,45,4,0.4,,,,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_45_10,Togo-2013,45_10,45,10,0.4,,,On-call,,1.0,1,No,Over 5,11-50,With patient,35-44,Other,Other,Primary,Male,Male,None,No,Yes,No
Togo-2013_45_14,Togo-2013,45_14,45,14,0.4,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Secondary,Female,Female,None,No,No,
Togo-2013_45_2,Togo-2013,45_2,45,2,0.4,,,,,1.0,1,No,Over 5,11-50,With patient,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,,Yes,Yes,No
Togo-2013_45_6,Togo-2013,45_6,45,6,0.4,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_45_13,Togo-2013,45_13,45,13,0.4,,,,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Male,,None,Yes,,
Togo-2013_46_2,Togo-2013,46_2,46,2,0.5,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_46_1,Togo-2013,46_1,46,1,0.5,,,,"Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_47_1,Togo-2013,47_1,47,1,0.4,,,,"Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_47_2,Togo-2013,47_2,47,2,0.4,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_47_4,Togo-2013,47_4,47,4,0.4,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_47_3,Togo-2013,47_3,47,3,0.4,,,,,1.0,1,No,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_47_5,Togo-2013,47_5,47,5,0.4,,,,Authorized absence,1.0,1,Yes,5 or less,5 or less,,35-44,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_48_6,Togo-2013,48_6,48,6,0.22222222,,,,Authorized absence,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_48_9,Togo-2013,48_9,48,9,0.22222222,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_48_1,Togo-2013,48_1,48,1,0.22222222,,,,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_48_3,Togo-2013,48_3,48,3,0.22222222,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_48_8,Togo-2013,48_8,48,8,0.22222222,,,"Training, seminar or meeting",,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,35-44,Other,Other,Secondary,Male,Male,None,No,Yes,No
Togo-2013_48_4,Togo-2013,48_4,48,4,0.22222222,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,11-50,,35-44,Other,Other,Secondary,Female,Female,Certificate,No,No,
Togo-2013_48_2,Togo-2013,48_2,48,2,0.22222222,,,,,1.0,1,Yes,5 or less,11-50,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_48_5,Togo-2013,48_5,48,5,0.22222222,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_48_7,Togo-2013,48_7,48,7,0.22222222,,,,,1.0,1,No,5 or less,11-50,"Laboratory, investigations, or x-ray",25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_49_22,Togo-2013,49_22,49,22,0.9,,,On-call,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,None,No,,
Togo-2013_49_3,Togo-2013,49_3,49,3,0.9,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_49_23,Togo-2013,49_23,49,23,0.9,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Female,,None,Yes,,
Togo-2013_49_24,Togo-2013,49_24,49,24,0.9,,,Official mission,Official mission,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_49_16,Togo-2013,49_16,49,16,0.9,,,Authorized absence,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_49_6,Togo-2013,49_6,49,6,0.9,,,Sick or on maternity leave,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_49_10,Togo-2013,49_10,49,10,0.9,,,Sick or on maternity leave,,,1,No,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_49_5,Togo-2013,49_5,49,5,0.9,,,On-call,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_49_17,Togo-2013,49_17,49,17,0.9,,,,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_49_15,Togo-2013,49_15,49,15,0.9,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_49_2,Togo-2013,49_2,49,2,0.9,,,"Training, seminar or meeting",,,1,Yes,Over 5,11-50,,35-44,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_49_18,Togo-2013,49_18,49,18,0.9,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,Certificate,No,,
Togo-2013_49_14,Togo-2013,49_14,49,14,0.9,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_49_11,Togo-2013,49_11,49,11,0.9,,,Sick or on maternity leave,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Male,,Diploma,No,,
Togo-2013_49_4,Togo-2013,49_4,49,4,0.9,,,,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_49_9,Togo-2013,49_9,49,9,0.9,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,No,
Togo-2013_49_12,Togo-2013,49_12,49,12,0.9,,,Authorized absence,,,1,No,Over 5,11-50,,45 or older,Other,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_49_8,Togo-2013,49_8,49,8,0.9,,,,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_49_19,Togo-2013,49_19,49,19,0.9,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_49_20,Togo-2013,49_20,49,20,0.9,,,,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_49_7,Togo-2013,49_7,49,7,0.9,,,,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_49_13,Togo-2013,49_13,49,13,0.9,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_49_21,Togo-2013,49_21,49,21,0.9,,,Authorized absence,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_49_25,Togo-2013,49_25,49,25,0.9,,,On-call,Unauthorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Primary,Male,Male,None,No,No,
Togo-2013_49_1,Togo-2013,49_1,49,1,0.9,,,,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_5_4,Togo-2013,5_4,5,4,0.7,,,,Authorized absence,1.0,1,No,5 or less,11-50,Looking for information or teaching,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_5_6,Togo-2013,5_6,5,6,0.7,,,,Authorized absence,1.0,1,Yes,5 or less,11-50,,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,No,
Togo-2013_5_5,Togo-2013,5_5,5,5,0.7,,,Authorized absence,Authorized absence,1.0,1,No,5 or less,11-50,Looking for information or teaching,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,No
Togo-2013_5_10,Togo-2013,5_10,5,10,0.7,,,Authorized absence,,,1,Yes,5 or less,11-50,,35-44,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_5_2,Togo-2013,5_2,5,2,0.7,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_5_1,Togo-2013,5_1,5,1,0.7,,,,,,1,Yes,5 or less,11-50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_5_7,Togo-2013,5_7,5,7,0.7,,,,Authorized absence,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_5_8,Togo-2013,5_8,5,8,0.7,,,On-call,Authorized absence,1.0,1,Yes,5 or less,11-50,,35-44,Nurse,Nurse,Primary,Female,Female,Certificate,No,No,
Togo-2013_5_11,Togo-2013,5_11,5,11,0.7,,,,Authorized absence,1.0,1,No,5 or less,11-50,,35-44,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_5_13,Togo-2013,5_13,5,13,0.7,,,,,,1,No,5 or less,11-50,,25-34,Other,,Primary,Male,,None,Yes,,
Togo-2013_5_12,Togo-2013,5_12,5,12,0.7,,,,On-call,1.0,1,Yes,5 or less,11-50,,45 or older,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_5_9,Togo-2013,5_9,5,9,0.7,,,Authorized absence,Authorized absence,1.0,1,No,5 or less,11-50,,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,No,No,
Togo-2013_5_3,Togo-2013,5_3,5,3,0.7,,,Authorized absence,Authorized absence,1.0,1,No,5 or less,11-50,,45 or older,Other,Other,Secondary,Male,Male,Diploma,No,No,
Togo-2013_50_5,Togo-2013,50_5,50,5,0.44444445,,,,,1.0,1,No,5 or less,6-10,With patient,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_50_1,Togo-2013,50_1,50,1,0.44444445,,,,Authorized absence,1.0,1,Yes,5 or less,6-10,,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_50_8,Togo-2013,50_8,50,8,0.44444445,,,,Internal organization for day,1.0,1,No,5 or less,6-10,,25-34,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_50_6,Togo-2013,50_6,50,6,0.44444445,,,,Authorized absence,1.0,1,No,5 or less,6-10,,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_50_9,Togo-2013,50_9,50,9,0.44444445,,,,Internal organization for day,1.0,1,No,5 or less,6-10,,Younger than 25,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_50_7,Togo-2013,50_7,50,7,0.44444445,,,,,1.0,1,No,5 or less,6-10,With patient,35-44,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_50_4,Togo-2013,50_4,50,4,0.44444445,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_50_3,Togo-2013,50_3,50,3,0.44444445,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_50_2,Togo-2013,50_2,50,2,0.44444445,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_51_1,Togo-2013,51_1,51,1,0.5,,,,Official mission,1.0,1,Yes,5 or less,5 or less,,35-44,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_51_4,Togo-2013,51_4,51,4,0.5,,,Unauthorized absence,Internal organization for day,1.0,1,No,5 or less,5 or less,,35-44,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_51_3,Togo-2013,51_3,51,3,0.5,,,,,1.0,1,No,5 or less,5 or less,With patient,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_51_2,Togo-2013,51_2,51,2,0.5,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_52_4,Togo-2013,52_4,52,4,0.25,,,,,1.0,1,No,5 or less,5 or less,"Laboratory, investigations, or x-ray",25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_52_1,Togo-2013,52_1,52,1,0.25,,,,Official mission,1.0,1,Yes,5 or less,5 or less,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_52_2,Togo-2013,52_2,52,2,0.25,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_52_3,Togo-2013,52_3,52,3,0.25,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_53_2,Togo-2013,53_2,53,2,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_53_4,Togo-2013,53_4,53,4,0.14285715,,,Authorized absence,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Other,Post-Secondary,Female,Female,Diploma,No,Yes,No
Togo-2013_53_6,Togo-2013,53_6,53,6,0.14285715,,,,,1.0,1,No,5 or less,6-10,With patient,45 or older,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_53_3,Togo-2013,53_3,53,3,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_53_7,Togo-2013,53_7,53,7,0.14285715,,,,On-call,1.0,1,No,5 or less,6-10,,25-34,Other,Other,Primary,Female,Female,Certificate,Yes,No,
Togo-2013_53_5,Togo-2013,53_5,53,5,0.14285715,,,On-call,,1.0,1,No,5 or less,6-10,With patient,Younger than 25,Other,Other,Primary,Female,Female,Certificate,No,Yes,No
Togo-2013_53_1,Togo-2013,53_1,53,1,0.14285715,,,,,1.0,1,Yes,5 or less,6-10,Paperwork,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_54_17,Togo-2013,54_17,54,17,0.2,,,,,,1,No,Over 5,Over 50,,45 or older,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_54_20,Togo-2013,54_20,54,20,0.2,,,,,,1,No,Over 5,Over 50,,45 or older,Nurse,,Primary,Male,,Certificate,Yes,,
Togo-2013_54_22,Togo-2013,54_22,54,22,0.2,,,,,1.0,1,No,Over 5,Over 50,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_54_5,Togo-2013,54_5,54,5,0.2,,,,,1.0,1,Yes,Over 5,Over 50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_54_9,Togo-2013,54_9,54,9,0.2,,,,,1.0,1,Yes,Over 5,Over 50,With patient,45 or older,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_54_8,Togo-2013,54_8,54,8,0.2,,,Authorized absence,,,1,No,Over 5,Over 50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_54_16,Togo-2013,54_16,54,16,0.2,,,,,1.0,1,No,Over 5,Over 50,Paperwork,45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_54_25,Togo-2013,54_25,54,25,0.2,,,,,,1,No,Over 5,Over 50,,45 or older,Nurse,,Primary,Female,,Certificate,Yes,,
Togo-2013_54_23,Togo-2013,54_23,54,23,0.2,,,,,,1,Yes,Over 5,Over 50,,45 or older,Nurse,,Primary,Male,,Certificate,Yes,,
Togo-2013_54_19,Togo-2013,54_19,54,19,0.2,,,,Authorized absence,1.0,1,No,Over 5,Over 50,,35-44,Other,Other,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_54_18,Togo-2013,54_18,54,18,0.2,,,,,,1,No,Over 5,Over 50,,45 or older,Other,,Secondary,Male,,Diploma,Yes,,
Togo-2013_54_1,Togo-2013,54_1,54,1,0.2,,,"Training, seminar or meeting",,,1,Yes,Over 5,Over 50,,45 or older,Doctor,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_54_11,Togo-2013,54_11,54,11,0.2,,,,,,1,No,Over 5,Over 50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_54_12,Togo-2013,54_12,54,12,0.2,,,,,,1,Yes,Over 5,Over 50,,45 or older,Nurse,,Secondary,Female,,Diploma,Yes,,
Togo-2013_54_21,Togo-2013,54_21,54,21,0.2,,,,,1.0,1,No,Over 5,Over 50,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_54_24,Togo-2013,54_24,54,24,0.2,,,,Authorized absence,1.0,1,No,Over 5,Over 50,,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,No,
