survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Kenya-2012_13875_3,Kenya-2012,13875_3,13875,3,0.7, , ,,,1.0,1,Yes,Other,PERFORMING DELIVERIES,35-44,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Kenya-2012_13875_4,Kenya-2012,13875_4,13875,4,0.7, , ,Sick or on maternity leave,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13875_5,Kenya-2012,13875_5,13875,5,0.7, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13875_6,Kenya-2012,13875_6,13875,6,0.7, , ,Not his/her shift,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13875_7,Kenya-2012,13875_7,13875,7,0.7, , ,"Training, seminar or meeting",Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13875_8,Kenya-2012,13875_8,13875,8,0.7, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_13875_9,Kenya-2012,13875_9,13875,9,0.7, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13875_10,Kenya-2012,13875_10,13875,10,0.7, , ,,"Training, seminar or meeting",1.0,1,No,, ,35-44,Other,Other,Female,Female,Yes,No,
Kenya-2012_13904_1,Kenya-2012,13904_1,13904,1,0.5, , ,"Training, seminar or meeting",,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,Yes,No
Kenya-2012_13904_2,Kenya-2012,13904_2,13904,2,0.5, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_13904_3,Kenya-2012,13904_3,13904,3,0.5, , ,"Training, seminar or meeting",Other,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13904_4,Kenya-2012,13904_4,13904,4,0.5, , ,,Unauthorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,Yes,No,
Kenya-2012_13904_5,Kenya-2012,13904_5,13904,5,0.5, , ,,Not his/her shift,1.0,1,No,, ,25-34,Other,Other,Male,Male,Yes,No,
Kenya-2012_13904_6,Kenya-2012,13904_6,13904,6,0.5, , ,"Training, seminar or meeting",,1.0,1,No,Other, ,25-34,Other,Other,Female,Female,No,Yes,No
Kenya-2012_13905_1,Kenya-2012,13905_1,13905,1,0.33333334, , ,,,1.0,1,No,Paperwork, ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_13905_2,Kenya-2012,13905_2,13905,2,0.33333334, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_13905_3,Kenya-2012,13905_3,13905,3,0.33333334, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13911_1,Kenya-2012,13911_1,13911,1,0.5, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Kenya-2012_13911_2,Kenya-2012,13911_2,13911,2,0.5, , ,,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_13926_1,Kenya-2012,13926_1,13926,1,0.25, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_13926_2,Kenya-2012,13926_2,13926,2,0.25, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_13926_3,Kenya-2012,13926_3,13926,3,0.25, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_13926_4,Kenya-2012,13926_4,13926,4,0.25, , ,Official mission,Official mission,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13929_1,Kenya-2012,13929_1,13929,1,0.16666667, , ,,,1.0,1,Yes,Other,ATTENDING VISITORS,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_13929_2,Kenya-2012,13929_2,13929,2,0.16666667, , ,Official mission,"Training, seminar or meeting",1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13929_3,Kenya-2012,13929_3,13929,3,0.16666667, , ,,,1.0,1,Yes,Paperwork, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_13929_4,Kenya-2012,13929_4,13929,4,0.16666667, , ,,,1.0,1,Yes,Other,HAVING TEA,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_13929_5,Kenya-2012,13929_5,13929,5,0.16666667, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_13929_6,Kenya-2012,13929_6,13929,6,0.16666667, , ,,,1.0,1,No,Other,IN A MEETING,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_13936_1,Kenya-2012,13936_1,13936,1,0.875, , ,,Authorized absence,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_13936_2,Kenya-2012,13936_2,13936,2,0.875, , ,,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_13936_3,Kenya-2012,13936_3,13936,3,0.875, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_13936_4,Kenya-2012,13936_4,13936,4,0.875, , ,,Authorized absence,1.0,1,No,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_13936_5,Kenya-2012,13936_5,13936,5,0.875, , ,Authorized absence,Authorized absence,1.0,1,No,, ,35-44,Other,Nurse,Male,Male,No,No,
Kenya-2012_13936_6,Kenya-2012,13936_6,13936,6,0.875, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,35-44,Other,Other,Female,Female,No,No,
Kenya-2012_13936_7,Kenya-2012,13936_7,13936,7,0.875, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13936_8,Kenya-2012,13936_8,13936,8,0.875, , ,,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,Yes,No,
Kenya-2012_13962_1,Kenya-2012,13962_1,13962,1,0.25, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_13962_2,Kenya-2012,13962_2,13962,2,0.25, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,Yes
Kenya-2012_13962_3,Kenya-2012,13962_3,13962,3,0.25, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_13962_4,Kenya-2012,13962_4,13962,4,0.25, , ,,,1.0,1,No,With patient, ,35-44,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_14033_1,Kenya-2012,14033_1,14033,1,0.4, , ,,,1.0,1,Yes,With patient, ,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_14033_2,Kenya-2012,14033_2,14033,2,0.4, , ,,Not his/her shift,1.0,1,Yes,, ,Younger than 25,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_14033_3,Kenya-2012,14033_3,14033,3,0.4, , ,,Official mission,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14033_4,Kenya-2012,14033_4,14033,4,0.4, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14033_5,Kenya-2012,14033_5,14033,5,0.4, , ,Not his/her shift,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,No,Yes,No
Kenya-2012_14033_6,Kenya-2012,14033_6,14033,6,0.4, ,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Kenya-2012_14033_7,Kenya-2012,14033_7,14033,7,0.4, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14033_8,Kenya-2012,14033_8,14033,8,0.4, ,,Not his/her shift,,,1,No,,,Younger than 25,Other,,Male,,No,,
Kenya-2012_14033_9,Kenya-2012,14033_9,14033,9,0.4, , ,,,1.0,1,No,Other,SAMPLING,45 or older,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14033_10,Kenya-2012,14033_10,14033,10,0.4, , ,,Not his/her shift,1.0,1,No,, ,25-34,Other,Other,Female,Female,Yes,No,
Kenya-2012_14033_11,Kenya-2012,14033_11,14033,11,0.4, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,45 or older,Other,Other,Female,Female,No,No,
Kenya-2012_14033_12,Kenya-2012,14033_12,14033,12,0.4, , ,,,1.0,1,No,Looking for information or teaching, ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14039_1,Kenya-2012,14039_1,14039,1,0.5, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_14039_2,Kenya-2012,14039_2,14039,2,0.5, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14048_1,Kenya-2012,14048_1,14048,1,1.0, , ,,Other,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_14048_2,Kenya-2012,14048_2,14048,2,1.0, , ,Official mission,Other,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14048_3,Kenya-2012,14048_3,14048,3,1.0, , ,,Other,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14063_1,Kenya-2012,14063_1,14063,1,0.3, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Kenya-2012_14063_2,Kenya-2012,14063_2,14063,2,0.3, , ,Not his/her shift,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,Yes,No
Kenya-2012_14063_3,Kenya-2012,14063_3,14063,3,0.3, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_14063_4,Kenya-2012,14063_4,14063,4,0.3, , ,,Sick or on maternity leave,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14063_5,Kenya-2012,14063_5,14063,5,0.3, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_14063_6,Kenya-2012,14063_6,14063,6,0.3, ,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_14063_7,Kenya-2012,14063_7,14063,7,0.3, ,,Authorized absence,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Kenya-2012_14063_8,Kenya-2012,14063_8,14063,8,0.3, ,,,,,1,Yes,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_14063_9,Kenya-2012,14063_9,14063,9,0.3, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_14063_10,Kenya-2012,14063_10,14063,10,0.3, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,35-44,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_14063_11,Kenya-2012,14063_11,14063,11,0.3, , ,,,1.0,1,No,Paperwork, ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_14063_12,Kenya-2012,14063_12,14063,12,0.3, , ,,,1.0,1,No,With patient, ,Younger than 25,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_14063_13,Kenya-2012,14063_13,14063,13,0.3, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_14072_1,Kenya-2012,14072_1,14072,1,0.5, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,,Yes,No
Kenya-2012_14072_2,Kenya-2012,14072_2,14072,2,0.5, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_14072_3,Kenya-2012,14072_3,14072,3,0.5, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14072_4,Kenya-2012,14072_4,14072,4,0.5, , ,,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_14072_5,Kenya-2012,14072_5,14072,5,0.5, , ,,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_14072_6,Kenya-2012,14072_6,14072,6,0.5, ,,,,,1,No,,,Younger than 25,Other,,Male,,Yes,,
Kenya-2012_14072_7,Kenya-2012,14072_7,14072,7,0.5, , ,Not his/her shift,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,No,Yes,No
Kenya-2012_14072_8,Kenya-2012,14072_8,14072,8,0.5, ,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Kenya-2012_14072_9,Kenya-2012,14072_9,14072,9,0.5, , ,,,1.0,1,No,With patient, ,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14072_10,Kenya-2012,14072_10,14072,10,0.5, , ,,Not his/her shift,1.0,1,No,, ,35-44,Other,Other,Female,Female,Yes,No,
Kenya-2012_14072_11,Kenya-2012,14072_11,14072,11,0.5, , ,,,1.0,1,No,Looking for information or teaching, ,45 or older,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14072_12,Kenya-2012,14072_12,14072,12,0.5, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_14075_1,Kenya-2012,14075_1,14075,1,0.8, , ,,Outreach or fieldwork,1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_14075_2,Kenya-2012,14075_2,14075,2,0.8, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_14075_3,Kenya-2012,14075_3,14075,3,0.8, , ,Outreach or fieldwork,Outreach or fieldwork,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_14075_4,Kenya-2012,14075_4,14075,4,0.8, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_14075_5,Kenya-2012,14075_5,14075,5,0.8, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14075_6,Kenya-2012,14075_6,14075,6,0.8, , ,Authorized absence,Not his/her shift,1.0,1,No,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14075_7,Kenya-2012,14075_7,14075,7,0.8, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14075_8,Kenya-2012,14075_8,14075,8,0.8, , ,Outreach or fieldwork,Outreach or fieldwork,1.0,1,No,, ,25-34,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14075_9,Kenya-2012,14075_9,14075,9,0.8, , ,Authorized absence,"Training, seminar or meeting",1.0,1,No,, ,25-34,Other,Other,Male,Male,No,No,
Kenya-2012_14075_10,Kenya-2012,14075_10,14075,10,0.8, , ,,,1.0,1,No,Other,WAITING FOR CLIENTS AT PHARMAC,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14119_1,Kenya-2012,14119_1,14119,1,0.75, , ,,Official mission,1.0,1,Yes,, ,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_14119_2,Kenya-2012,14119_2,14119,2,0.75, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Male,Male,No,No,
Kenya-2012_14119_3,Kenya-2012,14119_3,14119,3,0.75, , ,Authorized absence,,1.0,1,No,Other, ,25-34,Other,Other,Female,Female,No,Yes,No
Kenya-2012_14119_4,Kenya-2012,14119_4,14119,4,0.75, , ,,Not his/her shift,1.0,1,Yes,, ,Younger than 25,Other,Other,Female,Female,Yes,No,
Kenya-2012_14150_1,Kenya-2012,14150_1,14150,1,0.6, , ,,Official mission,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14150_2,Kenya-2012,14150_2,14150,2,0.6, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14150_3,Kenya-2012,14150_3,14150,3,0.6, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14150_4,Kenya-2012,14150_4,14150,4,0.6, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14150_5,Kenya-2012,14150_5,14150,5,0.6, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_14150_6,Kenya-2012,14150_6,14150,6,0.6, , ,"Training, seminar or meeting",Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14150_7,Kenya-2012,14150_7,14150,7,0.6, , ,,,1.0,1,No,Other,OUT FOR LUNCH,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14150_8,Kenya-2012,14150_8,14150,8,0.6, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14150_9,Kenya-2012,14150_9,14150,9,0.6, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14150_10,Kenya-2012,14150_10,14150,10,0.6, , ,,Outreach or fieldwork,1.0,1,No,, ,25-34,Other,Other,Male,Male,Yes,No,
Kenya-2012_14152_1,Kenya-2012,14152_1,14152,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_14156_1,Kenya-2012,14156_1,14156,1,0.6, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_14156_2,Kenya-2012,14156_2,14156,2,0.6, , ,Official mission,"Training, seminar or meeting",1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_14156_3,Kenya-2012,14156_3,14156,3,0.6, , ,,Official mission,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14156_4,Kenya-2012,14156_4,14156,4,0.6, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14156_5,Kenya-2012,14156_5,14156,5,0.6, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14156_6,Kenya-2012,14156_6,14156,6,0.6, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Kenya-2012_14156_7,Kenya-2012,14156_7,14156,7,0.6, ,NOY KNOWN,Authorized absence,Other,1.0,1,Yes,, ,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14156_8,Kenya-2012,14156_8,14156,8,0.6, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14156_9,Kenya-2012,14156_9,14156,9,0.6, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_14156_10,Kenya-2012,14156_10,14156,10,0.6, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_14162_1,Kenya-2012,14162_1,14162,1,0.6666667, , ,,,1.0,1,Yes,Other, ,35-44,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Kenya-2012_14162_2,Kenya-2012,14162_2,14162,2,0.6666667, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14162_3,Kenya-2012,14162_3,14162,3,0.6666667, , ,Official mission,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14163_1,Kenya-2012,14163_1,14163,1,0.6666667, , ,,Unauthorized absence,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14163_2,Kenya-2012,14163_2,14163,2,0.6666667, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14163_3,Kenya-2012,14163_3,14163,3,0.6666667, , ,Not his/her shift,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,Yes,Yes
Kenya-2012_14177_1,Kenya-2012,14177_1,14177,1,0.14285715, , ,,,1.0,1,Yes,With patient, ,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_14177_2,Kenya-2012,14177_2,14177,2,0.14285715, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_14177_3,Kenya-2012,14177_3,14177,3,0.14285715, , ,,,1.0,1,Yes,With patient, ,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_14177_4,Kenya-2012,14177_4,14177,4,0.14285715, , ,,Sick or on maternity leave,1.0,1,No,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14177_5,Kenya-2012,14177_5,14177,5,0.14285715, , ,,,1.0,1,No,Discussion with colleagues or staff meeting, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14177_6,Kenya-2012,14177_6,14177,6,0.14285715, , ,,,1.0,1,No,Looking for information or teaching, ,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14177_7,Kenya-2012,14177_7,14177,7,0.14285715, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14196_1,Kenya-2012,14196_1,14196,1,0.5, , ,,,1.0,1,Yes,With patient, ,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_14196_2,Kenya-2012,14196_2,14196,2,0.5, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_14196_3,Kenya-2012,14196_3,14196,3,0.5, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14196_4,Kenya-2012,14196_4,14196,4,0.5, , ,"Training, seminar or meeting",,1.0,1,No,With patient, ,25-34,Nurse,Nurse,Male,Male,No,Yes,Yes
Kenya-2012_14196_5,Kenya-2012,14196_5,14196,5,0.5, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_14196_6,Kenya-2012,14196_6,14196,6,0.5, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,35-44,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_14198_1,Kenya-2012,14198_1,14198,1,0.16666667, , ,,,1.0,1,No,Other,ADMINISTRATIVE DUTIES,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14198_2,Kenya-2012,14198_2,14198,2,0.16666667, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14198_3,Kenya-2012,14198_3,14198,3,0.16666667, , ,,Authorized absence,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_14198_4,Kenya-2012,14198_4,14198,4,0.16666667, , ,,,1.0,1,No,With patient, ,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14198_5,Kenya-2012,14198_5,14198,5,0.16666667, , ,,,1.0,1,No,With patient, ,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14198_6,Kenya-2012,14198_6,14198,6,0.16666667, , ,,,1.0,1,No,Other,DISPENSING DRUGS,Younger than 25,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14221_1,Kenya-2012,14221_1,14221,1,0.0, , ,,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14221_2,Kenya-2012,14221_2,14221,2,0.0, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_14221_3,Kenya-2012,14221_3,14221,3,0.0, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_14274_1,Kenya-2012,14274_1,14274,1,0.25, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_14274_2,Kenya-2012,14274_2,14274,2,0.25, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_14274_3,Kenya-2012,14274_3,14274,3,0.25, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_14274_4,Kenya-2012,14274_4,14274,4,0.25, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_14317_1,Kenya-2012,14317_1,14317,1,0.7, , ,,Official mission,1.0,1,Yes,, ,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_14317_2,Kenya-2012,14317_2,14317,2,0.7, , ,,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_14317_3,Kenya-2012,14317_3,14317,3,0.7, , ,Not his/her shift,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,No,Yes,No
Kenya-2012_14317_4,Kenya-2012,14317_4,14317,4,0.7, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
