survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Madagascar-2016_311_1,Madagascar-2016,311_1,311,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_311_2,Madagascar-2016,311_2,311,2,0.0,,,Unauthorized absence,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Madagascar-2016_311_3,Madagascar-2016,311_3,311,3,0.0,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,,After 2000
Madagascar-2016_312_1,Madagascar-2016,312_1,312,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_313_2,Madagascar-2016,313_2,313,2,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_313_1,Madagascar-2016,313_1,313,1,0.0,,,"Training, seminar or meeting",,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Madagascar-2016_314_1,Madagascar-2016,314_1,314,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_315_1,Madagascar-2016,315_1,315,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_316_13,Madagascar-2016,316_13,316,13,0.2,,,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Madagascar-2016_316_1,Madagascar-2016,316_1,316,1,0.2,,,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_316_10,Madagascar-2016,316_10,316,10,0.2,,,,On-call,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_316_6,Madagascar-2016,316_6,316,6,0.2,,,,,1.0,1.0,No,11-50,5 or less,11-50,Paperwork,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_316_14,Madagascar-2016,316_14,316,14,0.2,,,,,1.0,1.0,No,11-50,5 or less,11-50,"Laboratory, investigations, or x-ray",35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_316_5,Madagascar-2016,316_5,316,5,0.2,,,,,1.0,1.0,No,11-50,5 or less,11-50,Paperwork,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_316_15,Madagascar-2016,316_15,316,15,0.2,,,Authorized absence,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Other,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_316_2,Madagascar-2016,316_2,316,2,0.2,,,,,,1.0,Yes,11-50,5 or less,11-50,,25-34,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_316_12,Madagascar-2016,316_12,316,12,0.2,,,,,1.0,1.0,No,11-50,5 or less,11-50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_316_9,Madagascar-2016,316_9,316,9,0.2,,,,,1.0,1.0,No,11-50,5 or less,11-50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_316_11,Madagascar-2016,316_11,316,11,0.2,,,On-call,,,1.0,No,11-50,5 or less,11-50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_316_4,Madagascar-2016,316_4,316,4,0.2,,,,On-call,1.0,1.0,No,11-50,5 or less,11-50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_316_3,Madagascar-2016,316_3,316,3,0.2,,,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_316_8,Madagascar-2016,316_8,316,8,0.2,,,On-call,,1.0,1.0,No,11-50,5 or less,11-50,Paperwork,Younger than 25,Younger than 25,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Madagascar-2016_316_7,Madagascar-2016,316_7,316,7,0.2,,,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Madagascar-2016_317_2,Madagascar-2016,317_2,317,2,0.33333334,,,"Training, seminar or meeting",Official mission,1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_317_1,Madagascar-2016,317_1,317,1,0.33333334,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_317_3,Madagascar-2016,317_3,317,3,0.33333334,,,Authorized absence,,1.0,1.0,No,5 or less,5 or less,5 or less,"Laboratory, investigations, or x-ray",25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,None,None,No,Yes,No,After 2000
Madagascar-2016_318_1,Madagascar-2016,318_1,318,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_319_2,Madagascar-2016,319_2,319,2,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Madagascar-2016_319_1,Madagascar-2016,319_1,319,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_319_3,Madagascar-2016,319_3,319,3,0.0,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,"Laboratory, investigations, or x-ray",Younger than 25,Younger than 25,Other,Other,Primary,Primary,Female,Female,None,None,Yes,Yes,No,After 2000
Madagascar-2016_32_1,Madagascar-2016,32_1,32,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_320_2,Madagascar-2016,320_2,320,2,0.5,,,,Official mission,1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_320_1,Madagascar-2016,320_1,320,1,0.5,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_321_5,Madagascar-2016,321_5,321,5,0.33333334,,,,,1.0,1.0,No,6-10,5 or less,6-10,Discussion with colleagues or staff meeting,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Madagascar-2016_321_6,Madagascar-2016,321_6,321,6,0.33333334,,,,,1.0,1.0,No,6-10,5 or less,6-10,"Laboratory, investigations, or x-ray",45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Madagascar-2016_321_4,Madagascar-2016,321_4,321,4,0.33333334,,,On-call,Authorized absence,1.0,1.0,No,6-10,5 or less,6-10,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_321_2,Madagascar-2016,321_2,321,2,0.33333334,,,Authorized absence,Authorized absence,1.0,1.0,Yes,6-10,5 or less,6-10,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_321_1,Madagascar-2016,321_1,321,1,0.33333334,,,,,1.0,1.0,Yes,6-10,5 or less,6-10,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_321_3,Madagascar-2016,321_3,321,3,0.33333334,,,On-call,,1.0,1.0,No,6-10,5 or less,6-10,Discussion with colleagues or staff meeting,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Madagascar-2016_322_2,Madagascar-2016,322_2,322,2,0.0,,,Authorized absence,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Madagascar-2016_322_3,Madagascar-2016,322_3,322,3,0.0,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,"Laboratory, investigations, or x-ray",45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,,,Yes,Yes,No,After 2000
Madagascar-2016_322_1,Madagascar-2016,322_1,322,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_323_3,Madagascar-2016,323_3,323,3,0.4,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_323_2,Madagascar-2016,323_2,323,2,0.4,,,,Authorized absence,1.0,1.0,Yes,5 or less,5 or less,5 or less,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_323_1,Madagascar-2016,323_1,323,1,0.4,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_323_5,Madagascar-2016,323_5,323,5,0.4,,,,"Training, seminar or meeting",1.0,1.0,No,5 or less,5 or less,5 or less,,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,No,,
Madagascar-2016_323_4,Madagascar-2016,323_4,323,4,0.4,,,Sick or on maternity leave,,1.0,1.0,No,5 or less,5 or less,5 or less,Paperwork,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Madagascar-2016_324_1,Madagascar-2016,324_1,324,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_325_1,Madagascar-2016,325_1,325,1,0.42857143,,,,,1.0,1.0,Yes,6-10,5 or less,6-10,Paperwork,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_325_5,Madagascar-2016,325_5,325,5,0.42857143,,,,,1.0,1.0,No,6-10,5 or less,6-10,99.0,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,None,None,Yes,Yes,No,After 2000
Madagascar-2016_325_7,Madagascar-2016,325_7,325,7,0.42857143,,,Authorized absence,On-call,1.0,1.0,No,6-10,5 or less,6-10,,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_325_3,Madagascar-2016,325_3,325,3,0.42857143,,,,,1.0,1.0,No,6-10,5 or less,6-10,Paperwork,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_325_4,Madagascar-2016,325_4,325,4,0.42857143,,,,On-call,1.0,1.0,No,6-10,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_325_2,Madagascar-2016,325_2,325,2,0.42857143,,,,,1.0,1.0,Yes,6-10,5 or less,6-10,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_325_6,Madagascar-2016,325_6,325,6,0.42857143,,,,Sick or on maternity leave,1.0,1.0,No,6-10,5 or less,6-10,,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_326_2,Madagascar-2016,326_2,326,2,0.0,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,Paperwork,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,In the 1990s
Madagascar-2016_326_1,Madagascar-2016,326_1,326,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,In the 1990s
Madagascar-2016_327_6,Madagascar-2016,327_6,327,6,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_327_8,Madagascar-2016,327_8,327,8,0.2,,,,Authorized absence,1.0,1.0,No,6-10,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,
Madagascar-2016_327_7,Madagascar-2016,327_7,327,7,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,Paperwork,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,In the 1990s
Madagascar-2016_327_1,Madagascar-2016,327_1,327,1,0.2,,,,,1.0,1.0,Yes,6-10,Over 5,11-50,Paperwork,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,Before 1990
Madagascar-2016_327_4,Madagascar-2016,327_4,327,4,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,99.0,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_327_5,Madagascar-2016,327_5,327,5,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,99.0,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_327_2,Madagascar-2016,327_2,327,2,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_327_9,Madagascar-2016,327_9,327,9,0.2,,,,Authorized absence,1.0,1.0,No,6-10,Over 5,11-50,,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,
Madagascar-2016_327_10,Madagascar-2016,327_10,327,10,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_327_3,Madagascar-2016,327_3,327,3,0.2,,,,,1.0,1.0,No,6-10,Over 5,11-50,Paperwork,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,Before 1990
Madagascar-2016_328_2,Madagascar-2016,328_2,328,2,0.5,,,Authorized absence,Authorized absence,1.0,1.0,Yes,5 or less,5 or less,5 or less,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,No,,
Madagascar-2016_328_1,Madagascar-2016,328_1,328,1,0.5,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,In the 1990s
Madagascar-2016_329_2,Madagascar-2016,329_2,329,2,0.33333334,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_329_3,Madagascar-2016,329_3,329,3,0.33333334,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,99.0,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,None,None,Yes,Yes,Yes,After 2000
Madagascar-2016_329_1,Madagascar-2016,329_1,329,1,0.33333334,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_33_14,Madagascar-2016,33_14,33,14,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Madagascar-2016_33_15,Madagascar-2016,33_15,33,15,0.0,,,Authorized absence,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,No,,,
Madagascar-2016_33_17,Madagascar-2016,33_17,33,17,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_9,Madagascar-2016,33_9,33,9,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_33_19,Madagascar-2016,33_19,33,19,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Madagascar-2016_33_20,Madagascar-2016,33_20,33,20,0.0,,,On-call,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_33_5,Madagascar-2016,33_5,33,5,0.0,,,,,,1.0,Yes,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_33_2,Madagascar-2016,33_2,33,2,0.0,,,,,1.0,1.0,No,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_33_34,Madagascar-2016,33_34,33,34,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_25,Madagascar-2016,33_25,33,25,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_39,Madagascar-2016,33_39,33,39,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_3,Madagascar-2016,33_3,33,3,0.0,,,,,,1.0,Yes,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Madagascar-2016_33_31,Madagascar-2016,33_31,33,31,0.0,,,Sick or on maternity leave,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_33_29,Madagascar-2016,33_29,33,29,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_7,Madagascar-2016,33_7,33,7,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Madagascar-2016_33_6,Madagascar-2016,33_6,33,6,0.0,,,,,1.0,1.0,Yes,11-50,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_33_13,Madagascar-2016,33_13,33,13,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_33_38,Madagascar-2016,33_38,33,38,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_10,Madagascar-2016,33_10,33,10,0.0,,,On-call,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Female,,Advanced,,No,,,
Madagascar-2016_33_23,Madagascar-2016,33_23,33,23,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_26,Madagascar-2016,33_26,33,26,0.0,,,Sick or on maternity leave,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_33_35,Madagascar-2016,33_35,33,35,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_30,Madagascar-2016,33_30,33,30,0.0,,,On-call,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_33_4,Madagascar-2016,33_4,33,4,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_33_11,Madagascar-2016,33_11,33,11,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_33_28,Madagascar-2016,33_28,33,28,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_37,Madagascar-2016,33_37,33,37,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_12,Madagascar-2016,33_12,33,12,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Madagascar-2016_33_33,Madagascar-2016,33_33,33,33,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_36,Madagascar-2016,33_36,33,36,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_18,Madagascar-2016,33_18,33,18,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_1,Madagascar-2016,33_1,33,1,0.0,,,,,1.0,1.0,Yes,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_33_27,Madagascar-2016,33_27,33,27,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Madagascar-2016_33_22,Madagascar-2016,33_22,33,22,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_33_32,Madagascar-2016,33_32,33,32,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Madagascar-2016_33_8,Madagascar-2016,33_8,33,8,0.0,,,,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Madagascar-2016_33_21,Madagascar-2016,33_21,33,21,0.0,,,,,1.0,1.0,No,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_33_24,Madagascar-2016,33_24,33,24,0.0,,,On-call,,,1.0,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_33_16,Madagascar-2016,33_16,33,16,0.0,,,,,1.0,1.0,No,11-50,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_330_2,Madagascar-2016,330_2,330,2,0.33333334,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
