survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Uganda-2013_325_6,Uganda-2013,325_6,325,6,0.2,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_325_4,Uganda-2013,325_4,325,4,0.2,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_325_13,Uganda-2013,325_13,325,13,0.2,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_325_1,Uganda-2013,325_1,325,1,0.2,,,Unauthorized absence,Not his/her shift,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_325_7,Uganda-2013,325_7,325,7,0.2,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_325_17,Uganda-2013,325_17,325,17,0.2,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_325_25,Uganda-2013,325_25,325,25,0.2,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_325_9,Uganda-2013,325_9,325,9,0.2,,,Unauthorized absence,,1.0,1,Yes,Discussion with colleagues or staff meeting,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,Yes,Yes
Uganda-2013_325_24,Uganda-2013,325_24,325,24,0.2,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_325_12,Uganda-2013,325_12,325,12,0.2,,,,,,1,No,,,Younger than 25,Nurse,,Male,,Yes,,
Uganda-2013_325_21,Uganda-2013,325_21,325,21,0.2,,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Uganda-2013_325_3,Uganda-2013,325_3,325,3,0.2,,,Authorized absence,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_325_5,Uganda-2013,325_5,325,5,0.2,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_325_23,Uganda-2013,325_23,325,23,0.2,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_325_22,Uganda-2013,325_22,325,22,0.2,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_325_20,Uganda-2013,325_20,325,20,0.2,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_325_10,Uganda-2013,325_10,325,10,0.2,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_325_18,Uganda-2013,325_18,325,18,0.2,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_325_19,Uganda-2013,325_19,325,19,0.2,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_325_2,Uganda-2013,325_2,325,2,0.2,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_325_14,Uganda-2013,325_14,325,14,0.2,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,Younger than 25,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,Yes
Uganda-2013_325_11,Uganda-2013,325_11,325,11,0.2,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_325_15,Uganda-2013,325_15,325,15,0.2,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,45 or older,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,Yes
Uganda-2013_325_16,Uganda-2013,325_16,325,16,0.2,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_325_8,Uganda-2013,325_8,325,8,0.2,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_326_3,Uganda-2013,326_3,326,3,0.6,,,Not his/her shift,Outreach or fieldwork,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_326_5,Uganda-2013,326_5,326,5,0.6,,,,,1.0,1,,With patient,,,,Nurse,,Female,,Yes,
Uganda-2013_326_2,Uganda-2013,326_2,326,2,0.6,,,Not his/her shift,,1.0,1,No,With patient,,25-34,Clinical Officer,Clinical Officer,Female,Female,No,Yes,
Uganda-2013_326_4,Uganda-2013,326_4,326,4,0.6,,,,Outreach or fieldwork,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_326_1,Uganda-2013,326_1,326,1,0.6,,,,Not his/her shift,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,Yes,No,
Uganda-2013_327_1,Uganda-2013,327_1,327,1,0.6666667,,,,,1.0,1,Yes,With patient,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_327_4,Uganda-2013,327_4,327,4,0.6666667,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_327_8,Uganda-2013,327_8,327,8,0.6666667,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_327_6,Uganda-2013,327_6,327,6,0.6666667,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_327_5,Uganda-2013,327_5,327,5,0.6666667,,,Authorized absence,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_327_9,Uganda-2013,327_9,327,9,0.6666667,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_327_7,Uganda-2013,327_7,327,7,0.6666667,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_327_3,Uganda-2013,327_3,327,3,0.6666667,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_327_2,Uganda-2013,327_2,327,2,0.6666667,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Doctor,Doctor,Female,Female,No,No,
Uganda-2013_328_23,Uganda-2013,328_23,328,23,0.7,,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_328_2,Uganda-2013,328_2,328,2,0.7,,OUT FOR LUNCH,Not his/her shift,Internal organization for day,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_328_22,Uganda-2013,328_22,328,22,0.7,,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_328_8,Uganda-2013,328_8,328,8,0.7,,,Official mission,,,1,Yes,,,45 or older,Clinical Officer,,Female,,No,,
Uganda-2013_328_15,Uganda-2013,328_15,328,15,0.7,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_328_10,Uganda-2013,328_10,328,10,0.7,,,Unauthorized absence,,,1,Yes,,,25-34,Nurse,,Male,,No,,
Uganda-2013_328_7,Uganda-2013,328_7,328,7,0.7,,,Authorized absence,,,1,Yes,,,25-34,Clinical Officer,,Male,,No,,
Uganda-2013_328_21,Uganda-2013,328_21,328,21,0.7,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_328_5,Uganda-2013,328_5,328,5,0.7,,,,,1.0,1,Yes,Paperwork,,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_328_16,Uganda-2013,328_16,328,16,0.7,,,Unauthorized absence,,,1,Yes,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_328_12,Uganda-2013,328_12,328,12,0.7,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_328_4,Uganda-2013,328_4,328,4,0.7,,,Authorized absence,,,1,Yes,,,35-44,Clinical Officer,,Female,,No,,
Uganda-2013_328_25,Uganda-2013,328_25,328,25,0.7,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_328_14,Uganda-2013,328_14,328,14,0.7,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_328_24,Uganda-2013,328_24,328,24,0.7,,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Male,,No,,
Uganda-2013_328_20,Uganda-2013,328_20,328,20,0.7,,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_328_13,Uganda-2013,328_13,328,13,0.7,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_328_11,Uganda-2013,328_11,328,11,0.7,,,Sick or on maternity leave,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_328_17,Uganda-2013,328_17,328,17,0.7,,,"Training, seminar or meeting",,,1,Yes,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_328_18,Uganda-2013,328_18,328,18,0.7,,,,,1.0,1,Yes,With patient,,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_328_1,Uganda-2013,328_1,328,1,0.7,,,,"Training, seminar or meeting",1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_328_6,Uganda-2013,328_6,328,6,0.7,,OUT FOR LUNCH,Not his/her shift,Internal organization for day,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_328_19,Uganda-2013,328_19,328,19,0.7,,,Not his/her shift,,,1,Yes,,,35-44,Nurse,,Male,,No,,
Uganda-2013_328_9,Uganda-2013,328_9,328,9,0.7,,,Unauthorized absence,,,1,Yes,,,25-34,Clinical Officer,,Female,,No,,
Uganda-2013_328_3,Uganda-2013,328_3,328,3,0.7,,OUT FOR LUNCH,Unauthorized absence,Internal organization for day,1.0,1,Yes,,,35-44,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_329_2,Uganda-2013,329_2,329,2,1.0,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_329_1,Uganda-2013,329_1,329,1,1.0,,,Official mission,Authorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_33_2,Uganda-2013,33_2,33,2,1.0,,,Official mission,Unauthorized absence,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_33_6,Uganda-2013,33_6,33,6,1.0,LEAVE,,Internal organization for day,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_33_4,Uganda-2013,33_4,33,4,1.0,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_33_3,Uganda-2013,33_3,33,3,1.0,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_33_1,Uganda-2013,33_1,33,1,1.0,,,,Official mission,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_33_7,Uganda-2013,33_7,33,7,1.0,,,Sick or on maternity leave,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_33_5,Uganda-2013,33_5,33,5,1.0,,,,Unauthorized absence,1.0,1,Yes,,,35-44,Other,Other,Female,Female,Yes,No,
Uganda-2013_33_8,Uganda-2013,33_8,33,8,1.0,STUDY LEAVA.,STUDY LEAVE,Internal organization for day,Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Female,Female,No,No,
Uganda-2013_330_2,Uganda-2013,330_2,330,2,0.0,,,,,1.0,1,Yes,With patient,,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_330_4,Uganda-2013,330_4,330,4,0.0,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_330_1,Uganda-2013,330_1,330,1,0.0,,,Official mission,,1.0,1,Yes,Other,WAITING FOR PATIENTS,35-44,Clinical Officer,Clinical Officer,Male,Male,No,Yes,No
Uganda-2013_330_3,Uganda-2013,330_3,330,3,0.0,,,,,1.0,1,Yes,With patient,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_331_3,Uganda-2013,331_3,331,3,1.0,,,Authorized absence,Authorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_331_1,Uganda-2013,331_1,331,1,1.0,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_331_2,Uganda-2013,331_2,331,2,1.0,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_332_4,Uganda-2013,332_4,332,4,0.6666667,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_332_5,Uganda-2013,332_5,332,5,0.6666667,,,Outreach or fieldwork,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_332_2,Uganda-2013,332_2,332,2,0.6666667,,,,Official mission,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_332_3,Uganda-2013,332_3,332,3,0.6666667,,,Outreach or fieldwork,,1.0,1,Yes,Other,PROJECT WORK,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Uganda-2013_332_1,Uganda-2013,332_1,332,1,0.6666667,,,Official mission,Official mission,1.0,1,Yes,,,45 or older,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_333_2,Uganda-2013,333_2,333,2,0.33333334,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_333_3,Uganda-2013,333_3,333,3,0.33333334,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_333_1,Uganda-2013,333_1,333,1,0.33333334,,LUNCH,,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,Yes
Uganda-2013_334_3,Uganda-2013,334_3,334,3,0.5,,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Uganda-2013_334_4,Uganda-2013,334_4,334,4,0.5,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_334_2,Uganda-2013,334_2,334,2,0.5,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,Yes
Uganda-2013_334_1,Uganda-2013,334_1,334,1,0.5,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,45 or older,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_334_5,Uganda-2013,334_5,334,5,0.5,,,"Training, seminar or meeting",,,1,No,,,35-44,Nurse,,Male,,No,,
Uganda-2013_335_7,Uganda-2013,335_7,335,7,0.5,,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_335_1,Uganda-2013,335_1,335,1,0.5,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_335_10,Uganda-2013,335_10,335,10,0.5,,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_335_8,Uganda-2013,335_8,335,8,0.5,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_335_4,Uganda-2013,335_4,335,4,0.5,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_335_6,Uganda-2013,335_6,335,6,0.5,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_335_11,Uganda-2013,335_11,335,11,0.5,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_335_2,Uganda-2013,335_2,335,2,0.5,,,,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,Yes
Uganda-2013_335_9,Uganda-2013,335_9,335,9,0.5,,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_335_5,Uganda-2013,335_5,335,5,0.5,,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_335_3,Uganda-2013,335_3,335,3,0.5,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_336_4,Uganda-2013,336_4,336,4,1.0,,,,Not his/her shift,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_336_2,Uganda-2013,336_2,336,2,1.0,,,Not his/her shift,Outreach or fieldwork,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_336_1,Uganda-2013,336_1,336,1,1.0,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Doctor,Doctor,Female,Female,No,No,
Uganda-2013_336_5,Uganda-2013,336_5,336,5,1.0,,,"Training, seminar or meeting",,,1,No,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_336_3,Uganda-2013,336_3,336,3,1.0,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_336_6,Uganda-2013,336_6,336,6,1.0,,,"Training, seminar or meeting",,,1,No,,,45 or older,Other,,Female,,No,,
Uganda-2013_337_25,Uganda-2013,337_25,337,25,0.8333333,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_337_21,Uganda-2013,337_21,337,21,0.8333333,,,Not his/her shift,,,1,No,,,Younger than 25,Other,,Male,,No,,
Uganda-2013_337_19,Uganda-2013,337_19,337,19,0.8333333,,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Uganda-2013_337_6,Uganda-2013,337_6,337,6,0.8333333,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_337_7,Uganda-2013,337_7,337,7,0.8333333,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_337_4,Uganda-2013,337_4,337,4,0.8333333,,,,"Training, seminar or meeting",1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Uganda-2013_337_5,Uganda-2013,337_5,337,5,0.8333333,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_337_10,Uganda-2013,337_10,337,10,0.8333333,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_337_24,Uganda-2013,337_24,337,24,0.8333333,,,Sick or on maternity leave,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_337_2,Uganda-2013,337_2,337,2,0.8333333,,,,"Training, seminar or meeting",1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Uganda-2013_337_17,Uganda-2013,337_17,337,17,0.8333333,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_337_11,Uganda-2013,337_11,337,11,0.8333333,,,Not his/her shift,"Training, seminar or meeting",1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_337_12,Uganda-2013,337_12,337,12,0.8333333,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_337_1,Uganda-2013,337_1,337,1,0.8333333,,,,"Training, seminar or meeting",1.0,1,Yes,,,35-44,Doctor,Doctor,Male,Male,Yes,No,
Uganda-2013_337_3,Uganda-2013,337_3,337,3,0.8333333,,,Not his/her shift,,1.0,1,Yes,Looking for information or teaching,,35-44,Clinical Officer,Clinical Officer,Female,Female,No,Yes,No
Uganda-2013_337_14,Uganda-2013,337_14,337,14,0.8333333,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_337_9,Uganda-2013,337_9,337,9,0.8333333,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_337_15,Uganda-2013,337_15,337,15,0.8333333,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_337_13,Uganda-2013,337_13,337,13,0.8333333,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_337_22,Uganda-2013,337_22,337,22,0.8333333,,,Not his/her shift,,,1,No,,,Younger than 25,Other,,Male,,No,,
Uganda-2013_337_20,Uganda-2013,337_20,337,20,0.8333333,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_337_16,Uganda-2013,337_16,337,16,0.8333333,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_337_8,Uganda-2013,337_8,337,8,0.8333333,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_337_18,Uganda-2013,337_18,337,18,0.8333333,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_337_23,Uganda-2013,337_23,337,23,0.8333333,,,Not his/her shift,,,1,No,,,Younger than 25,Other,,Female,,No,,
Uganda-2013_338_1,Uganda-2013,338_1,338,1,0.33333334,,,Not his/her shift,,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_338_3,Uganda-2013,338_3,338,3,0.33333334,,,Official mission,,1.0,1,Yes,Other,WAITING FOR PATIENTS,Younger than 25,Other,Other,Female,Female,No,Yes,No
Uganda-2013_338_2,Uganda-2013,338_2,338,2,0.33333334,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_339_1,Uganda-2013,339_1,339,1,0.75,,,Official mission,,1.0,1,Yes,With patient,,45 or older,Doctor,Doctor,Male,Male,No,Yes,No
Uganda-2013_339_9,Uganda-2013,339_9,339,9,0.75,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Uganda-2013_339_8,Uganda-2013,339_8,339,8,0.75,,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_339_11,Uganda-2013,339_11,339,11,0.75,,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_339_2,Uganda-2013,339_2,339,2,0.75,,,Not his/her shift,Authorized absence,1.0,1,Yes,,,45 or older,Doctor,Doctor,Female,Female,No,No,
Uganda-2013_339_10,Uganda-2013,339_10,339,10,0.75,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_339_3,Uganda-2013,339_3,339,3,0.75,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Female,Female,No,No,
Uganda-2013_339_4,Uganda-2013,339_4,339,4,0.75,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_339_7,Uganda-2013,339_7,339,7,0.75,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_339_6,Uganda-2013,339_6,339,6,0.75,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_339_5,Uganda-2013,339_5,339,5,0.75,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_34_4,Uganda-2013,34_4,34,4,0.6666667,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Other,Other,Female,Female,No,No,
Uganda-2013_34_1,Uganda-2013,34_1,34,1,0.6666667,,,,Official mission,1.0,1,Yes,,,45 or older,Other,Other,Male,Male,Yes,No,
Uganda-2013_34_8,Uganda-2013,34_8,34,8,0.6666667,,,,,1.0,1,Yes,With patient,,Younger than 25,Other,Other,Male,Male,Yes,Yes,No
Uganda-2013_34_10,Uganda-2013,34_10,34,10,0.6666667,,,Unauthorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_34_9,Uganda-2013,34_9,34,9,0.6666667,,,Unauthorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_34_7,Uganda-2013,34_7,34,7,0.6666667,,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Uganda-2013_34_2,Uganda-2013,34_2,34,2,0.6666667,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_34_5,Uganda-2013,34_5,34,5,0.6666667,,,Not his/her shift,,1.0,1,Yes,With patient,,Younger than 25,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_34_3,Uganda-2013,34_3,34,3,0.6666667,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_34_6,Uganda-2013,34_6,34,6,0.6666667,,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_340_1,Uganda-2013,340_1,340,1,1.0,,,,Authorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_340_3,Uganda-2013,340_3,340,3,1.0,,,Authorized absence,,,1,No,,,35-44,Other,,Male,,No,,
Uganda-2013_340_2,Uganda-2013,340_2,340,2,1.0,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_340_4,Uganda-2013,340_4,340,4,1.0,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_341_1,Uganda-2013,341_1,341,1,0.5,,,,,1.0,1,Yes,Other,,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_341_2,Uganda-2013,341_2,341,2,0.5,,,,Not his/her shift,1.0,1,Yes,,,25-34,Other,Other,Female,Female,Yes,No,
Uganda-2013_342_4,Uganda-2013,342_4,342,4,0.6,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_342_6,Uganda-2013,342_6,342,6,0.6,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,Younger than 25,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_342_9,Uganda-2013,342_9,342,9,0.6,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Male,No,No,
Uganda-2013_342_1,Uganda-2013,342_1,342,1,0.6,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_342_3,Uganda-2013,342_3,342,3,0.6,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_342_7,Uganda-2013,342_7,342,7,0.6,,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_342_2,Uganda-2013,342_2,342,2,0.6,,,Sick or on maternity leave,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_342_5,Uganda-2013,342_5,342,5,0.6,,,,,,1,No,,,Younger than 25,Nurse,,Female,,Yes,,
Uganda-2013_342_8,Uganda-2013,342_8,342,8,0.6,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_342_10,Uganda-2013,342_10,342,10,0.6,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_343_7,Uganda-2013,343_7,343,7,0.6,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_343_2,Uganda-2013,343_2,343,2,0.6,,,Not his/her shift,Authorized absence,1.0,1,Yes,,,25-34,Doctor,Doctor,Female,Female,No,No,
Uganda-2013_343_5,Uganda-2013,343_5,343,5,0.6,,,Sick or on maternity leave,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Uganda-2013_343_3,Uganda-2013,343_3,343,3,0.6,,,Authorized absence,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_343_1,Uganda-2013,343_1,343,1,0.6,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
