unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
37_2,37,2,5 or less,5 or less,5 or less,503.0,10.0,17.0,10.0,52.0,2.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
370_3,370,3,5 or less,5 or less,5 or less,401.0,14.0,14.0,14.0,20.0,3.0,Nurse,Secondary,Certificate,Male,25-34,Yes,0.0,Authorised absence (permision/leave),Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.33333334
370_1,370,1,5 or less,5 or less,5 or less,401.0,14.0,14.0,14.0,20.0,1.0,Nurse,Primary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
370_2,370,2,5 or less,5 or less,5 or less,401.0,14.0,14.0,14.0,20.0,2.0,Other,Primary,None,0.0,45 or older,0.0,Yes,,Yes,,2.0,2.0,Other,Primary,None,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
371_1,371,1,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,1.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,Authorised absence (permision/leave),Yes,,2.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.1
371_8,371,8,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,8.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,6.0,8.0,Other,Secondary,Certificate,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.1
371_5,371,5,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,5.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,Yes,,5.0,5.0,Nurse,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Paperwork/reports,0.0,1.0,1.0,Tanzania-2016,0.1
371_3,371,3,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,3.0,Clinical Officer,Secondary,Diploma,Male,45 or older,0.0,Yes,,Yes,,9.0,3.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Discussion with colleages/staff meeting,0.0,1.0,1.0,Tanzania-2016,0.1
371_25,371,25,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,25.0,Other,Primary,,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_13,371,13,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,13.0,Nurse,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_21,371,21,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,21.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_10,371,10,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,10.0,Other,Secondary,Certificate,Male,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_24,371,24,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,24.0,Other,Primary,,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_20,371,20,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,20.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_2,371,2,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,2.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_11,371,11,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,11.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,7.0,11.0,Nurse,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.1
371_12,371,12,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,12.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,10.0,12.0,Nurse,Secondary,Certificate,After 2000,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.1
371_23,371,23,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,23.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_17,371,17,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,17.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,8.0,17.0,Nurse,Secondary,Certificate,After 2000,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.1
371_16,371,16,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,16.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_6,371,6,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,6.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,Yes,,4.0,6.0,Nurse,Secondary,Diploma,After 2000,0.0,45 or older,Yes,,Paperwork/reports,0.0,1.0,1.0,Tanzania-2016,0.1
371_18,371,18,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,18.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_7,371,7,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,7.0,Other,Secondary,,Male,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_9,371,9,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,9.0,Other,Primary,Certificate,Male,45 or older,0.0,0.0,Sickness/maternity,Yes,,3.0,9.0,Other,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.1
371_15,371,15,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,15.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_14,371,14,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,14.0,Nurse,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_4,371,4,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,4.0,Clinical Officer,Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,1.0,4.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.1
371_19,371,19,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,19.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
371_22,371,22,11-50,11-50,5 or less,404.0,9.0,58.0,10.0,13.0,22.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.1
372_1,372,1,6-10,6-10,5 or less,404.0,8.0,54.0,9.0,14.0,1.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
372_3,372,3,6-10,6-10,5 or less,404.0,8.0,54.0,9.0,14.0,3.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,Sickness/maternity,,,1.0,1.0,Tanzania-2016,0.33333334
372_6,372,6,6-10,6-10,5 or less,404.0,8.0,54.0,9.0,14.0,6.0,Other,Secondary,Certificate,Male,Younger than 25,0.0,Yes,,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
372_4,372,4,6-10,6-10,5 or less,404.0,8.0,54.0,9.0,14.0,4.0,Nurse,Secondary,Certificate,Male,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",Yes,,4.0,4.0,Nurse,Secondary,Certificate,After 2000,Male,Younger than 25,0.0,Sickness/maternity,,,1.0,1.0,Tanzania-2016,0.33333334
372_2,372,2,6-10,6-10,5 or less,404.0,8.0,54.0,9.0,14.0,2.0,Nurse,Secondary,Diploma,Male,35-44,0.0,Yes,,Yes,,2.0,2.0,Nurse,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
372_5,372,5,6-10,6-10,5 or less,404.0,8.0,54.0,9.0,14.0,5.0,Other,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
373_1,373,1,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,1.0,Doctor,Post-Secondary,Advanced,Male,,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_15,373,15,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,15.0,Doctor,Post-Secondary,Diploma,Male,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,5.0,15.0,Doctor,Post-Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
373_4,373,4,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,4.0,Clinical Officer,Post-Secondary,Certificate,0.0,25-34,Yes,0.0,"On call (pre on call, post on call)",Yes,,7.0,4.0,Clinical Officer,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
373_10,373,10,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,10.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,4.0,10.0,Other,Post-Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
373_6,373,6,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,6.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_19,373,19,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,19.0,Other,Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_13,373,13,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,13.0,Other,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_14,373,14,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,14.0,Other,Post-Secondary,Diploma,0.0,25-34,0.0,0.0,Sickness/maternity,Yes,,8.0,14.0,Other,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
373_21,373,21,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,21.0,Other,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,9.0,21.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,Outreach,,,1.0,1.0,Tanzania-2016,0.4
373_16,373,16,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,16.0,Other,Post-Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,6.0,16.0,Other,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,Training/seminar/meeting,,,1.0,1.0,Tanzania-2016,0.4
373_7,373,7,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,7.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,0.0,Other (specify),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_2,373,2,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,2.0,Clinical Officer,Post-Secondary,Diploma,0.0,25-34,Yes,0.0,"On call (pre on call, post on call)",Yes,,3.0,2.0,Clinical Officer,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
373_12,373,12,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,12.0,Other,Post-Secondary,Certificate,Male,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_8,373,8,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,8.0,Other,Post-Secondary,Certificate,0.0,,0.0,0.0,Other (specify),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_18,373,18,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,18.0,Other,Secondary,Certificate,0.0,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",Yes,,10.0,18.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,0.0,Outreach,,,1.0,1.0,Tanzania-2016,0.4
373_5,373,5,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,5.0,Nurse,Post-Secondary,Diploma,Male,,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_20,373,20,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,20.0,Other,Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_11,373,11,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,11.0,Other,Post-Secondary,Diploma,Male,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_17,373,17,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,17.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,2.0,17.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,Outreach,,,1.0,1.0,Tanzania-2016,0.4
373_3,373,3,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,3.0,Clinical Officer,Post-Secondary,Diploma,Male,,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
373_9,373,9,11-50,11-50,5 or less,402.0,8.0,43.0,9.0,26.0,9.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,1.0,9.0,Other,Post-Secondary,Certificate,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_4,375,4,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,4.0,Other,Post-Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,9.0,4.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_6,375,6,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,6.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_17,375,17,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,17.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,3.0,17.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
375_5,375,5,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,5.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_10,375,10,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,10.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,5.0,10.0,Other,Post-Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_9,375,9,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,9.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,2.0,9.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_20,375,20,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,20.0,Nurse,Post-Secondary,Diploma,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,7.0,20.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_16,375,16,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,16.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,6.0,16.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
375_14,375,14,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,14.0,Other,Post-Secondary,Certificate,0.0,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",Yes,,1.0,14.0,Other,Post-Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_13,375,13,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,13.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_11,375,11,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,11.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_12,375,12,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,12.0,Other,Post-Secondary,Certificate,0.0,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_2,375,2,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,2.0,Clinical Officer,Post-Secondary,Certificate,Male,25-34,Yes,0.0,"On call (pre on call, post on call)",Yes,,8.0,2.0,Clinical Officer,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
375_19,375,19,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,19.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_8,375,8,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,8.0,Nurse,Post-Secondary,Diploma,Male,25-34,0.0,0.0,Training/seminar/meeting,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_18,375,18,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,18.0,Other,Post-Secondary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",Yes,,4.0,18.0,Other,Post-Secondary,Certificate,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
375_3,375,3,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,3.0,Clinical Officer,Post-Secondary,Diploma,0.0,25-34,Yes,0.0,"On call (pre on call, post on call)",Yes,,10.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
375_7,375,7,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,7.0,Nurse,Post-Secondary,Advanced,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_1,375,1,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
375_15,375,15,11-50,11-50,5 or less,402.0,7.0,0.0,7.0,30.0,15.0,Other,Post-Secondary,Certificate,0.0,Younger than 25,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
376_2,376,2,11-50,11-50,5 or less,404.0,8.0,48.0,8.0,55.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,Tanzania-2016,
376_1,376,1,11-50,11-50,5 or less,404.0,8.0,48.0,8.0,55.0,1.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,
377_6,377,6,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,6.0,Nurse,Post-Secondary,Diploma,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_5,377,5,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,5.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_15,377,15,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,15.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_1,377,1,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
377_4,377,4,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,4.0,Nurse,Post-Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_10,377,10,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,10.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_11,377,11,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,11.0,Other,Post-Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,3.0,11.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
377_20,377,20,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,20.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,1.0,20.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
377_3,377,3,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,3.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,7.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
377_19,377,19,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,19.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_12,377,12,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,12.0,Other,Post-Secondary,Certificate,Male,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,5.0,12.0,Other,Post-Secondary,Certificate,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
377_9,377,9,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,9.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,9.0,9.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
377_7,377,7,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,7.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,4.0,7.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
377_16,377,16,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,16.0,Other,Post-Secondary,Certificate,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_14,377,14,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,14.0,Other,Post-Secondary,Certificate,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_8,377,8,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,8.0,Other,Post-Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_21,377,21,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,21.0,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
377_18,377,18,11-50,11-50,5 or less,402.0,14.0,20.0,14.0,50.0,18.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
