unique_id,fac_id,staff_id,q110,q111,q112,q113,q114,q115,q115_b_other_specify,q117,q118,q119,q120,q120_b_other_specify,q121,q121_b_other_specify,q122,q116,has_roster,has_absentee,country,absence_rate
14075_5,14075,5,Nurse,0.0,25-34,0.0,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,5.0,1,1.0,Kenya-2012,0.8
14075_6,14075,6,Nurse,0.0,35-44,0.0,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,12.0, ,, ,,6.0,1,1.0,Kenya-2012,0.8
14075_7,14075,7,Nurse,MALE,25-34,YES,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,7.0,1,1.0,Kenya-2012,0.8
14075_8,14075,8,Nurse,MALE,25-34,0.0,0.0,OTHER (SPECIFY), ,Nurse,MALE,0.0,OTHER (SPECIFY), ,, ,,8.0,1,1.0,Kenya-2012,0.8
14075_9,14075,9,Other,MALE,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,IN TRAINING/SEMINAR, ,, ,,9.0,1,1.0,Kenya-2012,0.8
14075_10,14075,10,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,WAITING FOR CLIENTS AT PHARMAC,0.0,10.0,1,1.0,Kenya-2012,0.8
14119_1,14119,1,Clinical Officer,0.0,35-44,YES,YES,, ,Clinical Officer,0.0,0.0,OFFICIAL MISSION, ,, ,,1.0,1,1.0,Kenya-2012,0.75
14119_2,14119,2,Other,MALE,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.75
14119_3,14119,3,Other,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,0.0,3.0,1,1.0,Kenya-2012,0.75
14119_4,14119,4,Other,0.0,Younger than 25,YES,YES,, ,Other,0.0,0.0,12.0, ,, ,,4.0,1,1.0,Kenya-2012,0.75
14150_1,14150,1,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,0.0,OFFICIAL MISSION, ,, ,,1.0,1,1.0,Kenya-2012,0.6
14150_2,14150,2,Nurse,MALE,25-34,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,MALE,0.0,IN TRAINING/SEMINAR, ,, ,,2.0,1,1.0,Kenya-2012,0.6
14150_3,14150,3,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,3.0,1,1.0,Kenya-2012,0.6
14150_4,14150,4,Nurse,0.0,25-34,YES,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,4.0,1,1.0,Kenya-2012,0.6
14150_5,14150,5,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,0.0,12.0, ,, ,,5.0,1,1.0,Kenya-2012,0.6
14150_6,14150,6,Nurse,0.0,25-34,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,6.0,1,1.0,Kenya-2012,0.6
14150_7,14150,7,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,OUT FOR LUNCH,0.0,7.0,1,1.0,Kenya-2012,0.6
14150_8,14150,8,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,8.0,1,1.0,Kenya-2012,0.6
14150_9,14150,9,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,9.0,1,1.0,Kenya-2012,0.6
14150_10,14150,10,Other,MALE,25-34,0.0,YES,, ,Other,MALE,0.0,OTHER (SPECIFY), ,, ,,10.0,1,1.0,Kenya-2012,0.6
14152_1,14152,1,Nurse,MALE,25-34,YES,YES,, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.0
14156_1,14156,1,Clinical Officer,0.0,25-34,YES,YES,, ,Clinical Officer,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.6
14156_2,14156,2,Clinical Officer,MALE,25-34,YES,0.0,OFFICIAL MISSION, ,Clinical Officer,MALE,0.0,IN TRAINING/SEMINAR, ,, ,,2.0,1,1.0,Kenya-2012,0.6
14156_3,14156,3,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,0.0,OFFICIAL MISSION, ,, ,,3.0,1,1.0,Kenya-2012,0.6
14156_4,14156,4,Nurse,0.0,45 or older,YES,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,4.0,1,1.0,Kenya-2012,0.6
14156_5,14156,5,Nurse,MALE,45 or older,YES,0.0,12.0, ,Nurse,MALE,0.0,12.0, ,, ,,5.0,1,1.0,Kenya-2012,0.6
14156_6,14156,6,Nurse,0.0,Younger than 25,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,6.0,1,1.0,Kenya-2012,0.6
14156_7,14156,7,Nurse,0.0,Younger than 25,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,MISSING,NOY KNOWN,, ,,7.0,1,1.0,Kenya-2012,0.6
14156_8,14156,8,Nurse,MALE,25-34,YES,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,8.0,1,1.0,Kenya-2012,0.6
14156_9,14156,9,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,YES,9.0,1,1.0,Kenya-2012,0.6
14156_10,14156,10,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,10.0,1,1.0,Kenya-2012,0.6
14162_1,14162,1,Nurse,MALE,35-44,YES,YES,, ,Nurse,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,YES,1.0,1,1.0,Kenya-2012,0.6666667
14162_2,14162,2,Nurse,0.0,25-34,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.6666667
14162_3,14162,3,Nurse,MALE,35-44,YES,0.0,OFFICIAL MISSION, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.6666667
14163_1,14163,1,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,0.0,NOT APPROVED ABSENCE, ,, ,,1.0,1,1.0,Kenya-2012,0.6666667
14163_2,14163,2,Nurse,0.0,35-44,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,2.0,1,1.0,Kenya-2012,0.6666667
14163_3,14163,3,Clinical Officer,MALE,25-34,YES,0.0,12.0, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,3.0,1,1.0,Kenya-2012,0.6666667
14177_1,14177,1,Clinical Officer,MALE,45 or older,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.14285715
14177_2,14177,2,Clinical Officer,0.0,Younger than 25,YES,YES,, ,Clinical Officer,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,2.0,1,1.0,Kenya-2012,0.14285715
14177_3,14177,3,Clinical Officer,MALE,45 or older,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,3.0,1,1.0,Kenya-2012,0.14285715
14177_4,14177,4,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,0.0,SICK/MATERNITY, ,, ,,4.0,1,1.0,Kenya-2012,0.14285715
14177_5,14177,5,Nurse,0.0,25-34,0.0,YES,, ,Nurse,0.0,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,5.0,1,1.0,Kenya-2012,0.14285715
14177_6,14177,6,Other,0.0,35-44,0.0,YES,, ,Other,0.0,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,6.0,1,1.0,Kenya-2012,0.14285715
14177_7,14177,7,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,7.0,1,1.0,Kenya-2012,0.14285715
14196_1,14196,1,Clinical Officer,0.0,35-44,YES,YES,, ,Clinical Officer,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.5
14196_2,14196,2,Nurse,MALE,35-44,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,MALE,0.0,IN TRAINING/SEMINAR, ,, ,,2.0,1,1.0,Kenya-2012,0.5
14196_3,14196,3,Nurse,0.0,Younger than 25,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,3.0,1,1.0,Kenya-2012,0.5
14196_4,14196,4,Nurse,MALE,25-34,0.0,0.0,IN TRAINING/SEMINAR, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,4.0,1,1.0,Kenya-2012,0.5
14196_5,14196,5,Clinical Officer,MALE,25-34,YES,0.0,IN TRAINING/SEMINAR, ,Clinical Officer,MALE,0.0,IN TRAINING/SEMINAR, ,, ,,5.0,1,1.0,Kenya-2012,0.5
14196_6,14196,6,Other,MALE,35-44,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,YES,6.0,1,1.0,Kenya-2012,0.5
14198_1,14198,1,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,ADMINISTRATIVE DUTIES,0.0,1.0,1,1.0,Kenya-2012,0.16666667
14198_2,14198,2,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,2.0,1,1.0,Kenya-2012,0.16666667
14198_3,14198,3,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.16666667
14198_4,14198,4,Nurse,0.0,Younger than 25,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,4.0,1,1.0,Kenya-2012,0.16666667
14198_5,14198,5,Other,0.0,35-44,0.0,YES,, ,Other,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,5.0,1,1.0,Kenya-2012,0.16666667
14198_6,14198,6,Other,0.0,Younger than 25,0.0,YES,, ,Other,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,DISPENSING DRUGS,0.0,6.0,1,1.0,Kenya-2012,0.16666667
14221_1,14221,1,Nurse,0.0,35-44,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.0
14221_2,14221,2,Clinical Officer,MALE,Younger than 25,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,2.0,1,1.0,Kenya-2012,0.0
14221_3,14221,3,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,3.0,1,1.0,Kenya-2012,0.0
14274_1,14274,1,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.25
14274_2,14274,2,Clinical Officer,0.0,25-34,YES,YES,, ,Clinical Officer,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,2.0,1,1.0,Kenya-2012,0.25
14274_3,14274,3,Nurse,0.0,45 or older,YES,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,3.0,1,1.0,Kenya-2012,0.25
14274_4,14274,4,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,4.0,1,1.0,Kenya-2012,0.25
14317_1,14317,1,Clinical Officer,0.0,35-44,YES,YES,, ,Clinical Officer,0.0,0.0,OFFICIAL MISSION, ,, ,,1.0,1,1.0,Kenya-2012,0.7
14317_2,14317,2,Nurse,0.0,35-44,YES,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.7
14317_3,14317,3,Nurse,MALE,45 or older,YES,0.0,12.0, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,3.0,1,1.0,Kenya-2012,0.7
14317_4,14317,4,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,0.0,12.0, ,, ,,4.0,1,1.0,Kenya-2012,0.7
14317_5,14317,5,Nurse,0.0,35-44,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,12.0, ,, ,,5.0,1,1.0,Kenya-2012,0.7
14317_6,14317,6,Nurse,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,6.0,1,1.0,Kenya-2012,0.7
14317_7,14317,7,Nurse,0.0,35-44,YES,0.0,12.0, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,7.0,1,1.0,Kenya-2012,0.7
14317_8,14317,8,Other,0.0,35-44,0.0,YES,, ,Other,0.0,0.0,OTHER (SPECIFY), ,, ,,8.0,1,1.0,Kenya-2012,0.7
14317_9,14317,9,Other,0.0,35-44,0.0,YES,, ,Other,0.0,0.0,APPROVED ABSENCE, ,, ,,9.0,1,1.0,Kenya-2012,0.7
14317_10,14317,10,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,YES,10.0,1,1.0,Kenya-2012,0.7
14330_1,14330,1,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_2,14330,2,Clinical Officer,0.0,25-34,YES,0.0,SICK/MATERNITY, ,Clinical Officer,0.0,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.4
14330_3,14330,3,Clinical Officer,0.0,25-34,YES,0.0,SICK/MATERNITY, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_4,14330,4,Clinical Officer,0.0,25-34,YES,0.0,SICK/MATERNITY, ,Clinical Officer,0.0,0.0,APPROVED ABSENCE, ,, ,,4.0,1,1.0,Kenya-2012,0.4
14330_5,14330,5,Other,MALE,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_6,14330,6,Other,MALE,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_7,14330,7,Other,MALE,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_8,14330,8,Other,MALE,45 or older,0.0,YES,, ,Other,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,0.0,8.0,1,1.0,Kenya-2012,0.4
14330_9,14330,9,Other,MALE,35-44,0.0,YES,, ,Other,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,0.0,9.0,1,1.0,Kenya-2012,0.4
14330_10,14330,10,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_11,14330,11,Nurse,MALE,45 or older,0.0,YES,, ,Nurse,MALE,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,11.0,1,1.0,Kenya-2012,0.4
14330_12,14330,12,Nurse,0.0,35-44,0.0,YES,, ,Nurse,0.0,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,12.0,1,1.0,Kenya-2012,0.4
14330_13,14330,13,Nurse,0.0,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_14,14330,14,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_15,14330,15,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,15.0,1,1.0,Kenya-2012,0.4
14330_16,14330,16,Nurse,0.0,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
14330_17,14330,17,Nurse,0.0,35-44,0.0,YES,, ,Nurse,0.0,0.0,12.0, ,, ,,17.0,1,1.0,Kenya-2012,0.4
14330_18,14330,18,Nurse,0.0,25-34,0.0,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,18.0,1,1.0,Kenya-2012,0.4
14330_19,14330,19,Nurse,MALE,25-34,0.0,YES,, ,Nurse,MALE,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,19.0,1,1.0,Kenya-2012,0.4
14356_1,14356,1,Nurse,0.0,Younger than 25,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.0
14356_2,14356,2,Nurse,0.0,Younger than 25,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,2.0,1,1.0,Kenya-2012,0.0
14356_3,14356,3,Other,MALE,35-44,0.0,YES,, ,Other,MALE,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,3.0,1,1.0,Kenya-2012,0.0
14356_4,14356,4,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,4.0,1,1.0,Kenya-2012,0.0
14379_1,14379,1,Clinical Officer,0.0,35-44,YES,YES,, ,Clinical Officer,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,0.0,1.0,1,1.0,Kenya-2012,0.7
14379_2,14379,2,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.7
14379_3,14379,3,Nurse,0.0,45 or older,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.7
14379_4,14379,4,Nurse,MALE,45 or older,YES,0.0,12.0, ,Other,MALE,0.0,12.0, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,4.0,1,1.0,Kenya-2012,0.7
14379_5,14379,5,Nurse,0.0,35-44,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,5.0,1,1.0,Kenya-2012,0.7
14379_6,14379,6,Nurse,MALE,35-44,YES,YES,, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,6.0,1,1.0,Kenya-2012,0.7
14379_7,14379,7,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,7.0,1,1.0,Kenya-2012,0.7
14379_8,14379,8,Nurse,0.0,25-34,YES,0.0,OTHER (SPECIFY), ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,8.0,1,1.0,Kenya-2012,0.7
14379_9,14379,9,Nurse,0.0,35-44,YES,0.0,SICK/MATERNITY, ,Nurse,0.0,0.0,SICK/MATERNITY, ,, ,,9.0,1,1.0,Kenya-2012,0.7
14379_10,14379,10,Nurse,0.0,35-44,YES,0.0,SICK/MATERNITY, ,,,,,,,,,,1,,Kenya-2012,0.7
14379_11,14379,11,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.7
14379_12,14379,12,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.7
14379_13,14379,13,Other,MALE,35-44,0.0,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.7
14379_14,14379,14,Other,MALE,45 or older,0.0,YES,, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,14.0,1,1.0,Kenya-2012,0.7
14379_15,14379,15,Other,MALE,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.7
14431_1,14431,1,Doctor,MALE,35-44,YES,YES,, ,Doctor,MALE,0.0,NOT APPROVED ABSENCE, ,, ,,1.0,1,1.0,Kenya-2012,0.8
14431_2,14431,2,Clinical Officer,MALE,35-44,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_3,14431,3,Clinical Officer,MALE,25-34,YES,0.0,IN TRAINING/SEMINAR, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_4,14431,4,Clinical Officer,0.0,25-34,YES,YES,, ,Clinical Officer,0.0,0.0,12.0, ,, ,,4.0,1,1.0,Kenya-2012,0.8
14431_5,14431,5,Clinical Officer,MALE,35-44,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_6,14431,6,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,0.0,NOT APPROVED ABSENCE, ,, ,,6.0,1,1.0,Kenya-2012,0.8
14431_7,14431,7,Nurse,0.0,45 or older,0.0,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,7.0,1,1.0,Kenya-2012,0.8
14431_8,14431,8,Nurse,0.0,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_9,14431,9,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,9.0,1,1.0,Kenya-2012,0.8
14431_10,14431,10,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_11,14431,11,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_12,14431,12,Nurse,MALE,45 or older,0.0,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_13,14431,13,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_14,14431,14,Nurse,0.0,35-44,0.0,YES,, ,Nurse,0.0,0.0,12.0, ,, ,,14.0,1,1.0,Kenya-2012,0.8
14431_15,14431,15,Nurse,0.0,45 or older,0.0,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_16,14431,16,Nurse,0.0,45 or older,0.0,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,16.0,1,1.0,Kenya-2012,0.8
14431_17,14431,17,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_18,14431,18,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_19,14431,19,Other,MALE,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_20,14431,20,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,20.0,1,1.0,Kenya-2012,0.8
14431_21,14431,21,Other,MALE,25-34,0.0,YES,, ,Other,MALE,0.0,12.0, ,, ,,21.0,1,1.0,Kenya-2012,0.8
14431_22,14431,22,Nurse,MALE,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_23,14431,23,Other,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_24,14431,24,Other,MALE,45 or older,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,NOT APPROVED ABSENCE, ,, ,,24.0,1,1.0,Kenya-2012,0.8
14431_25,14431,25,Other,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_26,14431,26,Other,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14431_27,14431,27,Other,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
14444_1,14444,1,Nurse,MALE,25-34,YES,YES,, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.0
14510_1,14510,1,Doctor,MALE,25-34,YES,YES,, ,Doctor,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,1.0,1,1.0,Kenya-2012,0.2
14510_2,14510,2,Clinical Officer,MALE,35-44,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,2.0,1,1.0,Kenya-2012,0.2
14510_3,14510,3,Nurse,0.0,45 or older,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_4,14510,4,Nurse,0.0,45 or older,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_5,14510,5,Nurse,MALE,45 or older,0.0,0.0,APPROVED ABSENCE, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,5.0,1,1.0,Kenya-2012,0.2
14510_6,14510,6,Nurse,0.0,45 or older,0.0,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_7,14510,7,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,YES,7.0,1,1.0,Kenya-2012,0.2
14510_8,14510,8,Nurse,0.0,35-44,0.0,0.0,12.0, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,8.0,1,1.0,Kenya-2012,0.2
14510_9,14510,9,Nurse,0.0,45 or older,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_10,14510,10,Nurse,0.0,45 or older,0.0,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_11,14510,11,Nurse,MALE,45 or older,0.0,YES,, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,11.0,1,1.0,Kenya-2012,0.2
14510_12,14510,12,Nurse,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_13,14510,13,Other,MALE,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,13.0,1,1.0,Kenya-2012,0.2
14510_14,14510,14,Other,MALE,Younger than 25,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.2
14510_15,14510,15,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,YES,15.0,1,1.0,Kenya-2012,0.2
14510_16,14510,16,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,16.0,1,1.0,Kenya-2012,0.2
