fac_id,ipw2,has_weights,q1,q2,q7,q8,q11,q15,q16,q20,q24,q30,q31,q46,q47b,q48,q59,q50,q55b,q56a,q56b,q57a,q57b,q58a,q58b,q59a,q59b,q60a,q60b,q61a,q61b,q62a,q62b,q63a,q63b,q64a,q64,q66,q67,q68,q69,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q3,q4,q5,has_facility,country,q47a
15464,3.4484127,1,YES, ,15464,Urban,33,33,QUESTIONNAIRE COMPLETED,Private,Hospital,Over 50,1001-2000,0.0,NO,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,0.0,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,10,14,1,Kenya-2012,NO
15509,32.399467,1,YES, ,15509,Rural,33,33,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,501-1000,0.0,0.0,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,42,9,1,Kenya-2012,0.0
15551,7.152263,1,YES, ,15551,Rural,14,14,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,1001-2000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,69,15,1,Kenya-2012,NO
15623,9.770503,1,YES, ,15623,Rural,34,34,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,Over 3000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (BUT EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,0.0,YES AND OBSERVED,YES AND OBSERVED,6,11,14,1,Kenya-2012,NO
15632,3.4484127,1,YES, ,15632,Urban,34,34,QUESTIONNAIRE COMPLETED,Private,Health Center,50 or less,501-1000,0.0,NO,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,0.0,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,6,68,14,1,Kenya-2012,NO
15639,5.0142035,1,YES, ,15639,Rural,33,33,INCOMPLETE QUESTIONNAIRE,Private,Health Center,50 or less,501-1000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,6,61,9,1,Kenya-2012,NO
15651,38.185085,1,YES, ,15651,Rural,44,44,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,Over 3000,0.0,0.0,0.0,NO,NO,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,6,30,9,1,Kenya-2012,0.0
15655,20.690475,1,YES, ,15655,Urban,34,34,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,2001-3000,0.0,NO,0.0,NO,NO,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,10,14,1,Kenya-2012,NO
15669,5.0654144,1,YES, ,15669,Rural,24,24,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,1001-2000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,6,66,13,1,Kenya-2012,NO
15692,6.7538857,1,YES, ,15692,Rural,14,14,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,1001-2000,0.0,0.0,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,65,13,1,Kenya-2012,0.0
15705,7.152263,1,YES, ,15705,Rural,14,14,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,2001-3000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,69,15,1,Kenya-2012,NO
15721,178.19707,1,YES, ,15721,Rural,43,43,QUESTIONNAIRE COMPLETED,Public,Health Post,50 or less,1001-2000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),0.0,,,NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,YES AND OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,52,9,1,Kenya-2012,NO
