fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
225,15,11-50,11-50,5 or less,403,8,14,8,49,15,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,8.0,15.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
225,16,11-50,11-50,5 or less,403,8,14,8,49,16,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
225,17,11-50,11-50,5 or less,403,8,14,8,49,17,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
225,18,11-50,11-50,5 or less,403,8,14,8,49,18,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,9.0,18.0,Other,Secondary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,Yes
225,19,11-50,11-50,5 or less,403,8,14,8,49,19,Other,Primary,Certificate,Female,45 or older,No,No,Sickness/maternity,No,,,,,,,,,,,,,
225,20,11-50,11-50,5 or less,403,8,14,8,49,20,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
225,21,11-50,11-50,5 or less,403,8,14,8,49,21,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
225,22,11-50,11-50,5 or less,403,8,14,8,49,22,Other,Secondary,Certificate,Female,25-34,No,No,Sickness/maternity,Yes,,10.0,22.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
225,23,11-50,11-50,5 or less,403,8,14,8,49,23,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
226,1,11-50,11-50,5 or less,101,12,45,13,35,1,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
226,2,11-50,11-50,5 or less,101,12,45,13,35,2,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,Yes,Yes,1.0,2.0,Doctor,Post-Secondary,Advanced,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
226,3,11-50,11-50,5 or less,101,12,45,13,35,3,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
226,4,11-50,11-50,5 or less,101,12,45,13,35,4,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,2.0,4.0,Doctor,Post-Secondary,Advanced,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
226,5,11-50,11-50,5 or less,101,12,45,13,35,5,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,5.0,Nurse,Post-Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
226,6,11-50,11-50,5 or less,101,12,45,13,35,6,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
226,7,11-50,11-50,5 or less,101,12,45,13,35,7,Nurse,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
226,8,11-50,11-50,5 or less,101,12,45,13,35,8,Nurse,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,4.0,8.0,Nurse,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
226,9,11-50,11-50,5 or less,101,12,45,13,35,9,Nurse,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,5.0,9.0,Nurse,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
226,10,11-50,11-50,5 or less,101,12,45,13,35,10,Nurse,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,10.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
226,11,11-50,11-50,5 or less,101,12,45,13,35,11,Nurse,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
226,12,11-50,11-50,5 or less,101,12,45,13,35,12,Nurse,Post-Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
226,13,11-50,11-50,5 or less,101,12,45,13,35,13,Nurse,Post-Secondary,Certificate,Male,Younger than 25,No,Yes,,Yes,,7.0,13.0,Nurse,Post-Secondary,Certificate,After 2000,Male,Younger than 25,No,Sickness/maternity,,
226,14,11-50,11-50,5 or less,101,12,45,13,35,14,Nurse,Post-Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
226,15,11-50,11-50,5 or less,101,12,45,13,35,15,Other,Post-Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,8.0,15.0,Nurse,Post-Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
226,16,11-50,11-50,5 or less,101,12,45,13,35,16,Other,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,9.0,16.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
226,17,11-50,11-50,5 or less,101,12,45,13,35,17,Other,Post-Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
226,18,11-50,11-50,5 or less,101,12,45,13,35,18,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,10.0,18.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
227,1,11-50,11-50,5 or less,102,9,30,9,53,1,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,No,Official mission,No,,,,,,,,,,,,,
227,2,11-50,11-50,5 or less,102,9,30,9,53,2,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
227,3,11-50,11-50,5 or less,102,9,30,9,53,3,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,1.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
227,4,11-50,11-50,5 or less,102,9,30,9,53,4,Doctor,Post-Secondary,Diploma,Female,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
227,5,11-50,11-50,5 or less,102,9,30,9,53,5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
227,6,11-50,11-50,5 or less,102,9,30,9,53,6,Other,Post-Secondary,Diploma,Female,35-44,No,Yes,,Yes,,2.0,6.0,Other,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,Laboratory/investigations/X-ray,No
227,7,11-50,11-50,5 or less,102,9,30,9,53,7,Other,Post-Secondary,Certificate,Male,25-34,No,Yes,,Yes,,3.0,7.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,No
227,8,11-50,11-50,5 or less,102,9,30,9,53,8,Other,Post-Secondary,Certificate,Male,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
227,9,11-50,11-50,5 or less,102,9,30,9,53,9,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,4.0,9.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
227,10,11-50,11-50,5 or less,102,9,30,9,53,10,Other,Post-Secondary,Certificate,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,5.0,10.0,Other,Post-Secondary,Certificate,After 2000,Male,35-44,Yes,,Laboratory/investigations/X-ray,No
227,11,11-50,11-50,5 or less,102,9,30,9,53,11,Other,Post-Secondary,Certificate,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
227,12,11-50,11-50,5 or less,102,9,30,9,53,12,Other,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,6.0,12.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Laboratory/investigations/X-ray,No
227,13,11-50,11-50,5 or less,102,9,30,9,53,13,Other,Post-Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
227,14,11-50,11-50,5 or less,102,9,30,9,53,14,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,Yes,,7.0,14.0,Other,Post-Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
227,15,11-50,11-50,5 or less,102,9,30,9,53,15,Nurse,Post-Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
227,16,11-50,11-50,5 or less,102,9,30,9,53,16,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,Yes,,8.0,16.0,Other,Post-Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Other,No
227,17,11-50,11-50,5 or less,102,9,30,9,53,17,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
227,18,11-50,11-50,5 or less,102,9,30,9,53,18,Other,Post-Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,9.0,18.0,Other,Post-Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Laboratory/investigations/X-ray,No
227,19,11-50,11-50,5 or less,102,9,30,9,53,19,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,10.0,19.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
227,20,11-50,11-50,5 or less,102,9,30,9,53,20,Other,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
230,1,Over 50,Over 50,Over 5,701,14,30,15,15,1,Doctor,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
230,2,Over 50,Over 50,Over 5,701,14,30,15,15,2,Doctor,Secondary,Diploma,Male,45 or older,No,No,Official mission,No,,,,,,,,,,,,,
230,3,Over 50,Over 50,Over 5,701,14,30,15,15,3,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,4,Over 50,Over 50,Over 5,701,14,30,15,15,4,Doctor,Secondary,Diploma,Male,35-44,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
230,5,Over 50,Over 50,Over 5,701,14,30,15,15,5,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
230,6,Over 50,Over 50,Over 5,701,14,30,15,15,6,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,4.0,6.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
230,7,Over 50,Over 50,Over 5,701,14,30,15,15,7,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,8,Over 50,Over 50,Over 5,701,14,30,15,15,8,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Sickness/maternity,No,,,,,,,,,,,,,
230,9,Over 50,Over 50,Over 5,701,14,30,15,15,9,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Intership,No,,,,,,,,,,,,,
230,10,Over 50,Over 50,Over 5,701,14,30,15,15,10,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,3.0,10.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
230,11,Over 50,Over 50,Over 5,701,14,30,15,15,11,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,12,Over 50,Over 50,Over 5,701,14,30,15,15,12,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,12.0,Other,Secondary,Certificate,In the 1990s,Female,25-34,Yes,,Discussion with colleages/staff meeting,No
230,13,Over 50,Over 50,Over 5,701,14,30,15,15,13,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,14,Over 50,Over 50,Over 5,701,14,30,15,15,14,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,15,Over 50,Over 50,Over 5,701,14,30,15,15,15,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,16,Over 50,Over 50,Over 5,701,14,30,15,15,16,Other,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,17,Over 50,Over 50,Over 5,701,14,30,15,15,17,Other,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,18,Over 50,Over 50,Over 5,701,14,30,15,15,18,Other,Secondary,Certificate,Female,25-34,No,No,Collecting salary,Yes,,7.0,18.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
230,19,Over 50,Over 50,Over 5,701,14,30,15,15,19,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
230,20,Over 50,Over 50,Over 5,701,14,30,15,15,20,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
230,21,Over 50,Over 50,Over 5,701,14,30,15,15,21,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,8.0,21.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Paperwork/reports,No
230,22,Over 50,Over 50,Over 5,701,14,30,15,15,22,Other,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
230,23,Over 50,Over 50,Over 5,701,14,30,15,15,23,Other,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
230,24,Over 50,Over 50,Over 5,701,14,30,15,15,24,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
230,25,Over 50,Over 50,Over 5,701,14,30,15,15,25,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
230,26,Over 50,Over 50,Over 5,701,14,30,15,15,26,Other,Secondary,Certificate,Female,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
230,27,Over 50,Over 50,Over 5,701,14,30,15,15,27,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
230,28,Over 50,Over 50,Over 5,701,14,30,15,15,28,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,29,Over 50,Over 50,Over 5,701,14,30,15,15,29,Other,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
230,30,Over 50,Over 50,Over 5,701,14,30,15,15,30,Other,Secondary,Diploma,Male,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,31,Over 50,Over 50,Over 5,701,14,30,15,15,31,Other,Secondary,Diploma,Male,25-34,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
230,32,Over 50,Over 50,Over 5,701,14,30,15,15,32,Other,Secondary,Diploma,Male,35-44,No,Yes,,Yes,,10.0,32.0,Other,Secondary,Diploma,Before 1990,Male,35-44,Yes,,Consultation/visiting patient,No
230,33,Over 50,Over 50,Over 5,701,14,30,15,15,33,Other,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
230,34,Over 50,Over 50,Over 5,701,14,30,15,15,34,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,35,Over 50,Over 50,Over 5,701,14,30,15,15,35,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
230,36,Over 50,Over 50,Over 5,701,14,30,15,15,36,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
230,37,Over 50,Over 50,Over 5,701,14,30,15,15,37,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,38,Over 50,Over 50,Over 5,701,14,30,15,15,38,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,2.0,38.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
230,39,Over 50,Over 50,Over 5,701,14,30,15,15,39,Other,Secondary,Certificate,Male,35-44,No,No,"On call (pre on call, post on call)",Yes,,9.0,39.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,No
230,40,Over 50,Over 50,Over 5,701,14,30,15,15,40,Other,Secondary,Certificate,Male,35-44,No,No,Sickness/maternity,Yes,,6.0,40.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Discussion with colleages/staff meeting,No
230,41,Over 50,Over 50,Over 5,701,14,30,15,15,41,Other,Secondary,Certificate,Female,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
230,42,Over 50,Over 50,Over 5,701,14,30,15,15,42,Doctor,Secondary,Diploma,Male,35-44,No,No,Intership,No,,,,,,,,,,,,,
230,43,Over 50,Over 50,Over 5,701,14,30,15,15,43,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,44,Over 50,Over 50,Over 5,701,14,30,15,15,44,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,1.0,44.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
230,45,Over 50,Over 50,Over 5,701,14,30,15,15,45,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,46,Over 50,Over 50,Over 5,701,14,30,15,15,46,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,47,Over 50,Over 50,Over 5,701,14,30,15,15,47,Other,Secondary,Certificate,Male,25-34,No,No,Official mission,No,,,,,,,,,,,,,
230,48,Over 50,Over 50,Over 5,701,14,30,15,15,48,Other,Secondary,Certificate,Male,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
230,49,Over 50,Over 50,Over 5,701,14,30,15,15,49,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
230,50,Over 50,Over 50,Over 5,701,14,30,15,15,50,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
231,1,Over 50,Over 50,Over 5,803,8,52,10,8,1,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Official mission,Yes,,7.0,1.0,Doctor,Secondary,Advanced,After 2000,Male,25-34,No,Official mission,,
231,2,Over 50,Over 50,Over 5,803,8,52,10,8,2,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Official mission,No,,,,,,,,,,,,,
231,3,Over 50,Over 50,Over 5,803,8,52,10,8,3,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
231,4,Over 50,Over 50,Over 5,803,8,52,10,8,4,Doctor,Secondary,Advanced,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,5,Over 50,Over 50,Over 5,803,8,52,10,8,5,Doctor,Secondary,Advanced,Female,35-44,Yes,Yes,,Yes,Yes,6.0,5.0,Doctor,Secondary,Advanced,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
231,6,Over 50,Over 50,Over 5,803,8,52,10,8,6,Doctor,Secondary,Advanced,Male,45 or older,Yes,No,Sickness/maternity,Yes,,1.0,6.0,Doctor,Secondary,Advanced,In the 1990s,Male,45 or older,No,Non-authorised,,
231,7,Over 50,Over 50,Over 5,803,8,52,10,8,7,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,8,Over 50,Over 50,Over 5,803,8,52,10,8,8,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,9,Over 50,Over 50,Over 5,803,8,52,10,8,9,Doctor,Secondary,Advanced,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
231,10,Over 50,Over 50,Over 5,803,8,52,10,8,10,Doctor,Secondary,Advanced,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
231,11,Over 50,Over 50,Over 5,803,8,52,10,8,11,Doctor,Secondary,Advanced,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,12,Over 50,Over 50,Over 5,803,8,52,10,8,12,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,13,Over 50,Over 50,Over 5,803,8,52,10,8,13,Doctor,Secondary,Advanced,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,14,Over 50,Over 50,Over 5,803,8,52,10,8,14,Doctor,Secondary,Advanced,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,15,Over 50,Over 50,Over 5,803,8,52,10,8,15,Doctor,Secondary,Advanced,Female,25-34,Yes,No,Intership,No,,,,,,,,,,,,,
231,16,Over 50,Over 50,Over 5,803,8,52,10,8,16,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,9.0,16.0,Doctor,Secondary,Advanced,After 2000,Male,35-44,No,"On call (pre on call, post on call)",,
231,17,Over 50,Over 50,Over 5,803,8,52,10,8,17,Doctor,Secondary,Advanced,Female,25-34,Yes,Yes,,Yes,Yes,8.0,17.0,Doctor,Secondary,Advanced,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
231,18,Over 50,Over 50,Over 5,803,8,52,10,8,18,Doctor,Secondary,Diploma,Female,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,19,Over 50,Over 50,Over 5,803,8,52,10,8,19,Doctor,Secondary,Advanced,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,20,Over 50,Over 50,Over 5,803,8,52,10,8,20,Doctor,Secondary,Advanced,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,21,Over 50,Over 50,Over 5,803,8,52,10,8,21,Doctor,Secondary,Advanced,Female,25-34,Yes,Yes,,Yes,Yes,10.0,21.0,Doctor,Secondary,Advanced,After 2000,Female,25-34,No,Non-authorised,,
231,22,Over 50,Over 50,Over 5,803,8,52,10,8,22,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,23,Over 50,Over 50,Over 5,803,8,52,10,8,23,Doctor,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
231,24,Over 50,Over 50,Over 5,803,8,52,10,8,24,Doctor,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,25,Over 50,Over 50,Over 5,803,8,52,10,8,25,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Sickness/maternity,No,,,,,,,,,,,,,
231,26,Over 50,Over 50,Over 5,803,8,52,10,8,26,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,27,Over 50,Over 50,Over 5,803,8,52,10,8,27,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,3.0,27.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,Yes,,Other,No
231,28,Over 50,Over 50,Over 5,803,8,52,10,8,28,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
231,29,Over 50,Over 50,Over 5,803,8,52,10,8,29,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,4.0,29.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
231,30,Over 50,Over 50,Over 5,803,8,52,10,8,30,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
231,31,Over 50,Over 50,Over 5,803,8,52,10,8,31,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
231,32,Over 50,Over 50,Over 5,803,8,52,10,8,32,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
231,33,Over 50,Over 50,Over 5,803,8,52,10,8,33,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
231,34,Over 50,Over 50,Over 5,803,8,52,10,8,34,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,5.0,34.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Discussion with colleages/staff meeting,Yes
231,35,Over 50,Over 50,Over 5,803,8,52,10,8,35,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
231,36,Over 50,Over 50,Over 5,803,8,52,10,8,36,Nurse,Secondary,Diploma,Female,45 or older,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
231,37,Over 50,Over 50,Over 5,803,8,52,10,8,37,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
231,38,Over 50,Over 50,Over 5,803,8,52,10,8,38,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,Yes,,2.0,38.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
231,39,Over 50,Over 50,Over 5,803,8,52,10,8,39,Nurse,Secondary,Diploma,Female,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
231,40,Over 50,Over 50,Over 5,803,8,52,10,8,40,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
231,41,Over 50,Over 50,Over 5,803,8,52,10,8,41,Other,Secondary,Advanced,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
231,42,Over 50,Over 50,Over 5,803,8,52,10,8,42,Other,Secondary,Advanced,Female,35-44,No,No,Sickness/maternity,No,,,,,,,,,,,,,
