unique_id,fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
316_12,316,12,316,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
316_9,316,9,316,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
316_11,316,11,316,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.2
316_4,316,4,316,11-50,5 or less,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,0.0,oui,,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,,homme,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.2
316_3,316,3,316,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,0,35-44,0.0,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2
316_8,316,8,316,11-50,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
316_7,316,7,316,11-50,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.2
317_2,317,2,317,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,0.0,formation/seminaire/reunion,,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.33333334
317_1,317,1,317,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.33333334
317_3,317,3,317,5 or less,5 or less,5 or less,3.0,Other,Secondary,None,homme,25-34,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Other,3.0,Other,Secondary,None,After 2000,homme,25-34,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.33333334
318_1,318,1,318,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
319_2,319,2,319,5 or less,5 or less,5 or less,2.0,Other,Primary,Certificate,0,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Other,2.0,Other,Primary,Certificate,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
319_1,319,1,319,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
319_3,319,3,319,5 or less,5 or less,5 or less,3.0,Other,Primary,None,0,Younger than 25,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Primary,None,After 2000,0.0,Younger than 25,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.0
32_1,32,1,32,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
320_2,320,2,320,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.5
320_1,320,1,320,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.5
321_5,321,5,321,6-10,5 or less,6-10,5.0,Other,Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Secondary,Certificate,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
321_6,321,6,321,6-10,5 or less,6-10,6.0,Other,Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,6.0,Other,Secondary,Certificate,After 2000,0.0,45 or older,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.33333334
321_4,321,4,321,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.33333334
321_2,321,2,321,6-10,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,0.0,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.33333334
321_1,321,1,321,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.33333334
321_3,321,3,321,6-10,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
322_2,322,2,322,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,0.0,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.0
322_3,322,3,322,5 or less,5 or less,5 or less,3.0,Other,Primary,,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Primary,,After 2000,0.0,45 or older,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.0
322_1,322,1,322,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
323_3,323,3,323,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.4
323_2,323,2,323,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.4
323_1,323,1,323,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.4
323_5,323,5,323,5 or less,5 or less,5 or less,5.0,Other,Post-Secondary,Certificate,0,35-44,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Certificate,,0.0,35-44,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.4
323_4,323,4,323,5 or less,5 or less,5 or less,4.0,Other,Secondary,Certificate,0,45 or older,0.0,0.0,maladie/maternite,,oui,,T,,,,,Other,4.0,Other,Secondary,Certificate,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.4
324_1,324,1,324,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
325_1,325,1,325,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.42857143
325_5,325,5,325,6-10,5 or less,6-10,5.0,Other,Post-Secondary,None,0,25-34,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,None,After 2000,0.0,25-34,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.42857143
325_7,325,7,325,6-10,5 or less,6-10,7.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.42857143
325_3,325,3,325,6-10,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.42857143
325_4,325,4,325,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.42857143
325_2,325,2,325,6-10,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.42857143
325_6,325,6,325,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,maladie/maternite,,,,1.0,1.0,Madagascar-2016,0.42857143
326_2,326,2,326,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,In the 1990s,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.0
326_1,326,1,326,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
327_6,327,6,327,6-10,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
327_8,327,8,327,6-10,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.2
327_7,327,7,327,6-10,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
327_1,327,1,327,6-10,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,Before 1990,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
327_4,327,4,327,6-10,Over 5,11-50,4.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.2
327_5,327,5,327,6-10,Over 5,11-50,5.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.2
327_2,327,2,327,6-10,Over 5,11-50,2.0,Other,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,2.0,Other,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
327_9,327,9,327,6-10,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.2
327_10,327,10,327,6-10,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
327_3,327,3,327,6-10,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,Before 1990,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
328_2,328,2,328,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,0.0,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.5
328_1,328,1,328,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,In the 1990s,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.5
329_2,329,2,329,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.33333334
329_3,329,3,329,5 or less,5 or less,5 or less,3.0,Other,Primary,None,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Primary,None,After 2000,0.0,45 or older,oui,,,autre,oui,1.0,1.0,Madagascar-2016,0.33333334
329_1,329,1,329,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.33333334
33_14,33,14,33,11-50,Over 5,Over 50,14.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_15,33,15,33,11-50,Over 5,Over 50,15.0,Doctor,Post-Secondary,Advanced,0,35-44,0.0,0.0,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_17,33,17,33,11-50,Over 5,Over 50,17.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_9,33,9,33,11-50,Over 5,Over 50,9.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_19,33,19,33,11-50,Over 5,Over 50,19.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_20,33,20,33,11-50,Over 5,Over 50,20.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_5,33,5,33,11-50,Over 5,Over 50,5.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,,,T,,3.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_2,33,2,33,11-50,Over 5,Over 50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
33_34,33,34,33,11-50,Over 5,Over 50,34.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_25,33,25,33,11-50,Over 5,Over 50,25.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_39,33,39,33,11-50,Over 5,Over 50,39.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_3,33,3,33,11-50,Over 5,Over 50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,oui,T,2.0,2.0,eny,Eny,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_31,33,31,33,11-50,Over 5,Over 50,31.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,maladie/maternite,,oui,,T,,,,,Nurse,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_29,33,29,33,11-50,Over 5,Over 50,29.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_7,33,7,33,11-50,Over 5,Over 50,7.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_6,33,6,33,11-50,Over 5,Over 50,6.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,3.0,4.0,eny,Eny,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
33_13,33,13,33,11-50,Over 5,Over 50,13.0,Doctor,Post-Secondary,Advanced,0,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_38,33,38,33,11-50,Over 5,Over 50,38.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_10,33,10,33,11-50,Over 5,Over 50,10.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_23,33,23,33,11-50,Over 5,Over 50,23.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_26,33,26,33,11-50,Over 5,Over 50,26.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,maladie/maternite,,oui,,T,,,,,Nurse,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_35,33,35,33,11-50,Over 5,Over 50,35.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_30,33,30,33,11-50,Over 5,Over 50,30.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_4,33,4,33,11-50,Over 5,Over 50,4.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_11,33,11,33,11-50,Over 5,Over 50,11.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_28,33,28,33,11-50,Over 5,Over 50,28.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_37,33,37,33,11-50,Over 5,Over 50,37.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_12,33,12,33,11-50,Over 5,Over 50,12.0,Doctor,Post-Secondary,Advanced,0,35-44,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_33,33,33,33,11-50,Over 5,Over 50,33.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_36,33,36,33,11-50,Over 5,Over 50,36.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_18,33,18,33,11-50,Over 5,Over 50,18.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_1,33,1,33,11-50,Over 5,Over 50,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
33_27,33,27,33,11-50,Over 5,Over 50,27.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_22,33,22,33,11-50,Over 5,Over 50,22.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_32,33,32,33,11-50,Over 5,Over 50,32.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_8,33,8,33,11-50,Over 5,Over 50,8.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_21,33,21,33,11-50,Over 5,Over 50,21.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
33_24,33,24,33,11-50,Over 5,Over 50,24.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.0
33_16,33,16,33,11-50,Over 5,Over 50,16.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,9.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
330_2,330,2,330,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.33333334
330_1,330,1,330,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.33333334
330_3,330,3,330,5 or less,5 or less,5 or less,3.0,Other,Secondary,None,0,35-44,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Secondary,None,,0.0,35-44,0.0,maladie/maternite,,,,1.0,1.0,Madagascar-2016,0.33333334
