fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14
274,24.0,274,11-50,Over 5,Over 50,24.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
274,25.0,274,11-50,Over 5,Over 50,25.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,homme,25-34,non,est alle retirer son salaire,,,
274,26.0,274,11-50,Over 5,Over 50,26.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
274,27.0,274,11-50,Over 5,Over 50,27.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
274,28.0,274,11-50,Over 5,Over 50,28.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
274,29.0,274,11-50,Over 5,Over 50,29.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
274,30.0,274,11-50,Over 5,Over 50,30.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
274,31.0,274,11-50,Over 5,Over 50,31.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
275,1.0,275,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
275,2.0,275,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,,oui,T,2.0,2.0,eny,Eny,,,,,,,,,,,,,
275,3.0,275,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,absence autorisee (permission/conge),,,
275,4.0,275,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,4.0,4.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,,homme,35-44,non,absence autorisee (permission/conge),,,
275,5.0,275,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,5.0,5.0,eny,Eny,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
275,6.0,275,11-50,Over 5,11-50,6.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,,oui,T,6.0,6.0,eny,Eny,,,,,,,,,,,,,
275,7.0,275,11-50,Over 5,11-50,7.0,Doctor,Post-Secondary,Advanced,homme,35-44,non,oui,,,oui,,T,,,,,Doctor,5.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
275,8.0,275,11-50,Over 5,11-50,8.0,Doctor,Post-Secondary,Advanced,homme,35-44,non,oui,,,oui,,T,,,,,Doctor,6.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,non
275,9.0,275,11-50,Over 5,11-50,9.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,7.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
275,10.0,275,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
275,11.0,275,11-50,Over 5,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,est alle retirer son salaire,,,
275,12.0,275,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
275,13.0,275,11-50,Over 5,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
276,1.0,276,5 or less,5 or less,5 or less,1.0,Other,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Other,1.0,Other,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
276,2.0,276,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
277,1.0,277,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
277,2.0,277,5 or less,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
277,3.0,277,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
277,4.0,277,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
277,5.0,277,5 or less,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
278,1.0,278,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
278,2.0,278,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,,T,,2.0,tsy afaka,Tsy afaka,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
278,3.0,278,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,,,T,,3.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,
278,4.0,278,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
278,5.0,278,11-50,Over 5,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
278,6.0,278,11-50,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
278,7.0,278,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
278,8.0,278,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,non
278,9.0,278,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
278,10.0,278,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
278,11.0,278,11-50,Over 5,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
278,12.0,278,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
278,13.0,278,11-50,Over 5,11-50,13.0,Other,Post-Secondary,Advanced,femme,25-34,non,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,laboratoires/examens/radios,non
279,1.0,279,11-50,Over 5,11-50,1.0,Other,Post-Secondary,Advanced,femme,35-44,non,oui,,,oui,,T,,,,,Other,1.0,Other,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,laboratoires/examens/radios,non
279,2.0,279,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
279,3.0,279,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,3.0,Doctor,Post-Secondary,Advanced,,femme,35-44,non,absence autorisee (permission/conge),,,
279,4.0,279,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,,,T,,,,,,,,,,,,,,,,,
279,5.0,279,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,oui,,T,,,,,Doctor,4.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,absence autorisee (permission/conge),,,
279,6.0,279,11-50,Over 5,11-50,6.0,Other,Post-Secondary,Diploma,homme,25-34,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
279,7.0,279,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,,,T,,,,,,,,,,,,,,,,,
279,8.0,279,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,homme,25-34,non,absence autorisee (permission/conge),,,
279,9.0,279,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,recherche des informations/ formation,non
279,10.0,279,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,absence autorisee (permission/conge),,,
279,11.0,279,11-50,Over 5,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,formation/seminaire/reunion,,,
279,12.0,279,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,autre (a preciser),AMIN 8 VO MIDITRA NY MPIASA,,,T,,,,,,,,,,,,,,,,,
279,13.0,279,11-50,Over 5,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,autre (a preciser),AMIN 8 VO IDITRA NY MPIASA,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,formation/seminaire/reunion,,,
280,1.0,280,6-10,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
280,2.0,280,6-10,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
280,3.0,280,6-10,Over 5,11-50,3.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
280,4.0,280,6-10,Over 5,11-50,4.0,Other,Post-Secondary,None,homme,25-34,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,,homme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
280,5.0,280,6-10,Over 5,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
280,6.0,280,6-10,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,femme,Younger than 25,non,absence autorisee (permission/conge),,,
280,7.0,280,6-10,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
280,8.0,280,6-10,Over 5,11-50,8.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
280,9.0,280,6-10,Over 5,11-50,9.0,Other,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,laboratoires/examens/radios,non
280,10.0,280,6-10,Over 5,11-50,10.0,Other,Secondary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,10.0,Other,Secondary,None,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
281,1.0,281,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,homme,35-44,non,formation/seminaire/reunion,,,
281,2.0,281,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
281,3.0,281,5 or less,5 or less,5 or less,3.0,Other,Secondary,None,homme,35-44,non,oui,,,oui,,T,,,,,Other,3.0,Other,Secondary,None,,homme,35-44,non,est alle retirer son salaire,,,
282,1.0,282,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
282,2.0,282,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,Younger than 25,non,absence autorisee (permission/conge),,,
282,3.0,282,5 or less,5 or less,5 or less,3.0,Other,Secondary,Certificate,homme,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Other,3.0,Other,Secondary,Certificate,After 2000,homme,45 or older,oui,,,autre,non
282,4.0,282,5 or less,5 or less,5 or less,4.0,Other,Primary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,4.0,Other,Primary,None,,femme,45 or older,non,absence autorisee (permission/conge),,,
283,1.0,283,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
283,2.0,283,5 or less,5 or less,5 or less,2.0,Nurse,Secondary,Certificate,homme,45 or older,oui,non,maladie/maternite,,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Secondary,Certificate,,homme,45 or older,non,formation/seminaire/reunion,,,
284,1.0,284,11-50,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,absence autorisee (permission/conge),,,
284,2.0,284,11-50,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
284,3.0,284,11-50,5 or less,11-50,3.0,Doctor,,Advanced,homme,45 or older,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Doctor,3.0,Doctor,,Advanced,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
284,4.0,284,11-50,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,homme,Younger than 25,non,oui,,,,,T,,,,,,,,,,,,,,,,,
284,5.0,284,11-50,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
284,6.0,284,11-50,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,traitement de dossiers/elaboration de rapports,non
284,7.0,284,11-50,5 or less,11-50,7.0,Other,Secondary,None,femme,25-34,non,oui,,,oui,,T,,,,,Other,5.0,Other,Secondary,None,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
284,8.0,284,11-50,5 or less,11-50,8.0,Other,Post-Secondary,None,homme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Other,6.0,Other,Post-Secondary,None,After 2000,homme,25-34,oui,,,laboratoires/examens/radios,non
284,9.0,284,11-50,5 or less,11-50,9.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,Diploma,,homme,25-34,non,absence autorisee (permission/conge),,,
284,10.0,284,11-50,5 or less,11-50,10.0,Other,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,laboratoires/examens/radios,non
284,11.0,284,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,laboratoires/examens/radios,non
284,12.0,284,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,autre (a preciser),CONTRAT PAR PRESTATION IZY,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
285,1.0,285,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
285,2.0,285,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,traitement de dossiers/elaboration de rapports,non
286,1.0,286,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,formation/seminaire/reunion,,,
286,2.0,286,5 or less,5 or less,5 or less,2.0,Other,Primary,None,femme,25-34,non,oui,,,oui,,T,,,,,Other,2.0,Other,Primary,None,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,oui
287,1.0,287,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
288,1.0,288,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,formation/seminaire/reunion,,,
289,1.0,289,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
289,2.0,289,6-10,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,absence autorisee (permission/conge),,,
289,3.0,289,6-10,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,non,formation/seminaire/reunion,,oui,,T,,3.0,tsy eo,Tsy eo,Nurse,3.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,absence autorisee (permission/conge),,,
289,4.0,289,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,non,formation/seminaire/reunion,,oui,,T,,4.0,tsy eo,Tsy eo,Nurse,4.0,Nurse,Post-Secondary,Diploma,,homme,35-44,non,absence autorisee (permission/conge),,,
289,5.0,289,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,5.0,tsy eo,Tsy eo,Nurse,5.0,Nurse,Post-Secondary,Diploma,,homme,25-34,non,absence autorisee (permission/conge),,,
289,6.0,289,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,non,mission officielle,,oui,,T,,6.0,tsy eo,Tsy eo,Nurse,6.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,absence autorisee (permission/conge),,,
289,7.0,289,6-10,5 or less,6-10,7.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,non,absence autorisee (permission/conge),,oui,,T,,7.0,tsy eo,Tsy eo,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,autre,non
290,1.0,290,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
290,2.0,290,5 or less,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,non,absence non autorisee,,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,35-44,non,absence non autorisee,,,
290,3.0,290,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence non autorisee,,,
290,4.0,290,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
290,5.0,290,5 or less,5 or less,6-10,5.0,Other,Post-Secondary,None,femme,35-44,non,non,en greve,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,None,,femme,35-44,non,maladie/maternite,,,
291,1.0,291,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
291,2.0,291,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence autorisee (permission/conge),,,
292,1.0,292,5 or less,5 or less,5 or less,1.0,Nurse,Secondary,Certificate,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Secondary,Certificate,,homme,45 or older,non,absence autorisee (permission/conge),,,
293,1.0,293,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
293,2.0,293,6-10,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,absence autorisee (permission/conge),,,
293,3.0,293,6-10,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
