fac_id,staff_id,m2sfq1,m2sfq3,m2sfq4,m2sfq7,m2sfq8,m2sfq9,m2sfq10,m2sfq11,m2sfq12,m2sfq13,m2sfq14,m2sfq14aut,m2sfq15,m2sfq16,m2sgq1,m2sgq3,m2sgq5,m2sgq6,m2sgq7,m2sgq8,m2sgq8aut,m2sgq9,m2sgq10
111,24,11-50,Over 5,24,Other,Post-Secondary,Advanced,Homme,35-44,Non,Oui,,,Oui,Non,10.0,24.0,Other,Homme,Non,Formation/séminaire/réunion,,,
111,25,11-50,Over 5,25,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
112,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Formation/séminaire/réunion,,Oui,,1.0,1.0,Nurse,Homme,Non,Formation/séminaire/réunion,,,
112,2,5 or less,5 or less,2,Other,Primary,None,Femme,35-44,Oui,Non,Formation/séminaire/réunion,,Oui,,2.0,2.0,Other,Femme,Non,Formation/séminaire/réunion,,,
112,3,5 or less,5 or less,3,Other,Secondary,None,Femme,Younger than 25,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
113,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
113,2,5 or less,5 or less,2,Other,Secondary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
113,3,5 or less,5 or less,3,Other,Secondary,None,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,,3.0,3.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
113,4,5 or less,5 or less,4,Other,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
114,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Oui,Oui,,1.0,Clinical Officer,Femme,Non,En stage,,,
114,2,11-50,5 or less,2,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
114,3,11-50,5 or less,3,Other,Primary,Certificate,Femme,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
114,4,11-50,5 or less,4,Nurse,Secondary,Certificate,Homme,45 or older,Oui,Oui,,,Oui,Oui,4.0,4.0,Nurse,Homme,Non,Est allé retirer son salaire,,,
114,5,11-50,5 or less,5,Other,Secondary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,5.0,5.0,Other,Femme,Non,Formation/séminaire/réunion,,,
114,6,11-50,5 or less,6,Other,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,6.0,6.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
114,7,11-50,5 or less,7,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,7.0,7.0,Other,Homme,Oui,,,Autres,Non
114,8,11-50,5 or less,8,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Oui,Non,8.0,8.0,Other,Homme,Non,Absence non autorisée,,,
114,9,11-50,5 or less,9,Other,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Non,9.0,9.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
115,1,5 or less,5 or less,1,Other,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Other,Femme,Non,Formation/séminaire/réunion,,,
115,2,5 or less,5 or less,2,Other,Primary,None,Femme,35-44,Non,Oui,,,Oui,Non,2.0,2.0,Other,Femme,Oui,,,Autres,Non
116,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,,1.0,Nurse,Homme,Oui,,,Autres,Oui
116,2,5 or less,5 or less,2,Other,Primary,None,Femme,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Non,Formation/séminaire/réunion,,,
116,3,5 or less,5 or less,3,Other,Primary,None,Femme,35-44,Non,Oui,,,Oui,Non,3.0,3.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
117,1,6-10,5 or less,1,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
117,2,6-10,5 or less,2,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
117,3,6-10,5 or less,3,Other,Secondary,Diploma,Femme,25-34,Oui,Non,Maladie/maternité,,Oui,,3.0,3.0,Other,Femme,Non,Maladie/maternité,,,
117,4,6-10,5 or less,4,Other,Primary,Certificate,Femme,25-34,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
118,1,Over 50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Formation/séminaire/réunion,,Oui,,,1.0,Doctor,Homme,Non,Mission officielle,,,
118,2,Over 50,Over 5,2,Clinical Officer,Post-Secondary,Certificate,Homme,45 or older,Oui,Non,Formation/séminaire/réunion,,Non,,,,,,,,,,
118,3,Over 50,Over 5,3,Clinical Officer,Post-Secondary,Certificate,Femme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
118,4,Over 50,Over 5,4,Clinical Officer,Post-Secondary,Certificate,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
118,5,Over 50,Over 5,5,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
118,6,Over 50,Over 5,6,Nurse,Post-Secondary,Diploma,Femme,45 or older,Oui,Oui,,,Oui,Non,2.0,6.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
118,7,Over 50,Over 5,7,Nurse,Primary,Certificate,Femme,45 or older,Oui,Oui,,,Oui,Oui,3.0,7.0,Nurse,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
118,8,Over 50,Over 5,8,Nurse,Secondary,Certificate,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,4.0,8.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
118,9,Over 50,Over 5,9,Nurse,Primary,Certificate,Homme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
118,10,Over 50,Over 5,10,Nurse,Primary,Certificate,Femme,45 or older,Non,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
118,11,Over 50,Over 5,11,Nurse,Post-Secondary,Diploma,Homme,45 or older,Oui,Non,Mission officielle,,Non,,,,,,,,,,
118,12,Over 50,Over 5,12,Nurse,Post-Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Non,5.0,12.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
118,13,Over 50,Over 5,13,Nurse,Secondary,Diploma,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,,6.0,13.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
118,14,Over 50,Over 5,14,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
118,15,Over 50,Over 5,15,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
118,16,Over 50,Over 5,16,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
118,17,Over 50,Over 5,17,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,Maladie/maternité,,Oui,,7.0,17.0,Nurse,Femme,Non,Maladie/maternité,,,Non
118,18,Over 50,Over 5,18,Other,Secondary,Diploma,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
118,19,Over 50,Over 5,19,Other,Primary,Certificate,Femme,45 or older,Oui,Oui,,,Oui,Non,8.0,19.0,Other,Femme,Non,Maladie/maternité,,,
118,20,Over 50,Over 5,20,Other,Secondary,Diploma,Femme,35-44,Oui,Non,Absence autorisée (permission/congé),,Oui,,9.0,20.0,Other,Femme,Non,Mission officielle,,,
118,21,Over 50,Over 5,21,Other,Post-Secondary,Advanced,Homme,25-34,Non,Non,En stage,,Non,,,,,,,,,,
118,22,Over 50,Over 5,22,Other,Secondary,Diploma,Homme,45 or older,Non,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
118,23,Over 50,Over 5,23,Other,Secondary,Diploma,Femme,25-34,Oui,Non,Maladie/maternité,,Non,,,,,,,,,,
118,24,Over 50,Over 5,24,Other,Secondary,Diploma,Femme,35-44,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
118,25,Over 50,Over 5,25,Other,Secondary,Certificate,Homme,35-44,Non,Oui,,,Oui,Non,10.0,25.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
119,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
119,2,5 or less,5 or less,2,Other,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
120,1,6-10,5 or less,1,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,1.0,1.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
120,2,6-10,5 or less,2,Other,Secondary,Diploma,Homme,35-44,Non,Non,Organisation interne en journée continue,,Oui,Non,2.0,2.0,Other,Homme,Non,Organisation interne en journée continue,,,
120,3,6-10,5 or less,3,Other,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
120,4,6-10,5 or less,4,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
120,5,6-10,5 or less,5,Other,Primary,None,Femme,45 or older,Non,Oui,,,Oui,Non,5.0,5.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
121,1,5 or less,5 or less,1,Other,Primary,Certificate,Femme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
121,2,5 or less,5 or less,2,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Non,Absence non autorisée,,,
122,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Formation/séminaire/réunion,,Non,Non,,,,,,,,,
122,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Non,Oui,,,Oui,Non,1.0,2.0,Clinical Officer,Homme,Non,Formation/séminaire/réunion,,,
122,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,3.0,Clinical Officer,Femme,Oui,,,Consultation/visite de malade,Non
122,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Non,Formation/séminaire/réunion,,Oui,Non,3.0,4.0,Nurse,Femme,Non,Formation/séminaire/réunion,,,
122,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
122,6,11-50,Over 5,6,Other,Primary,Certificate,Femme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
122,7,11-50,Over 5,7,Other,Secondary,Certificate,Femme,45 or older,Oui,Oui,,,Oui,Oui,4.0,7.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
122,8,11-50,Over 5,8,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
122,9,11-50,Over 5,9,Nurse,Secondary,Certificate,Homme,35-44,Oui,Oui,,,Oui,Oui,5.0,9.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
122,10,11-50,Over 5,10,Nurse,Primary,Certificate,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,10.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
122,11,11-50,Over 5,11,Other,Secondary,None,Femme,45 or older,Non,Oui,,,Oui,Non,7.0,11.0,Other,Femme,Oui,,,Autres,Non
122,12,11-50,Over 5,12,Other,Post-Secondary,None,Homme,45 or older,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,8.0,12.0,Other,Homme,Oui,,,Autres,Non
122,13,11-50,Over 5,13,Other,Post-Secondary,Advanced,Homme,35-44,Non,Non,Absence non autorisée,,Non,Non,,,,,,,,,
122,14,11-50,Over 5,14,Other,Secondary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
122,15,11-50,Over 5,15,Other,Secondary,Diploma,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
122,16,11-50,Over 5,16,Other,Post-Secondary,Advanced,Homme,35-44,Non,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
122,17,11-50,Over 5,17,Other,Post-Secondary,Advanced,Homme,Younger than 25,Non,Non,Mission officielle,,Oui,Non,9.0,17.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
122,18,11-50,Over 5,18,Other,Post-Secondary,Advanced,Homme,45 or older,Non,Non,Maladie/maternité,,Oui,Non,10.0,18.0,Other,Homme,Non,Maladie/maternité,,,
122,19,11-50,Over 5,19,Other,Secondary,None,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
123,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
123,2,5 or less,5 or less,2,Other,Primary,None,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,2.0,2.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
124,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
124,2,5 or less,5 or less,2,Nurse,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
125,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
125,2,5 or less,5 or less,2,Other,Primary,Certificate,Femme,35-44,Oui,Non,Maladie/maternité,,Oui,Non,2.0,2.0,Other,Femme,Non,Maladie/maternité,,,
125,3,5 or less,5 or less,3,Other,Primary,None,Femme,25-34,Non,Oui,,,Oui,Non,3.0,3.0,Other,Femme,Oui,,,Autres,Non
126,1,11-50,5 or less,1,Doctor,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
126,2,11-50,5 or less,2,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,2.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
126,3,11-50,5 or less,3,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
126,4,11-50,5 or less,4,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Maladie/maternité,,Non,Non,,,,,,,,,
126,5,11-50,5 or less,5,Nurse,Primary,None,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,3.0,5.0,Nurse,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
126,6,11-50,5 or less,6,Nurse,Primary,None,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,4.0,6.0,Nurse,Homme,Non,Autres (à préciser),,,
126,7,11-50,5 or less,7,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
126,8,11-50,5 or less,8,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,5.0,8.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
126,9,11-50,5 or less,9,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,6.0,9.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
126,10,11-50,5 or less,10,Other,Primary,None,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
126,11,11-50,5 or less,11,Other,Primary,None,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,7.0,11.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
126,12,11-50,5 or less,12,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
126,13,11-50,5 or less,13,Other,Secondary,None,Homme,35-44,Non,Oui,,,Oui,Non,8.0,13.0,Other,Homme,Non,Absence autorisée (permission/congé),,,
126,14,11-50,5 or less,14,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Oui,Non,9.0,14.0,Other,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
126,15,11-50,5 or less,15,Other,Secondary,None,Homme,45 or older,Non,Oui,,,Oui,Non,10.0,15.0,Other,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
127,1,5 or less,5 or less,1,Nurse,Primary,Certificate,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
127,2,5 or less,5 or less,2,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
128,1,5 or less,5 or less,1,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
129,1,11-50,5 or less,1,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
129,2,11-50,5 or less,2,Nurse,Secondary,None,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Oui,,,Cherche des informations/formation,Non
129,3,11-50,5 or less,3,Nurse,Secondary,None,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,3.0,3.0,Nurse,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
129,4,11-50,5 or less,4,Nurse,Secondary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,4.0,4.0,Nurse,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
129,5,11-50,5 or less,5,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Formation/séminaire/réunion,,Oui,Non,5.0,5.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
129,6,11-50,5 or less,6,Other,Secondary,Diploma,Femme,45 or older,Oui,Oui,,,Oui,Oui,6.0,6.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
129,7,11-50,5 or less,7,Other,Secondary,Diploma,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,7.0,7.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
129,8,11-50,5 or less,8,Other,Secondary,Diploma,Homme,35-44,Non,Oui,,,Oui,Non,8.0,8.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
129,9,11-50,5 or less,9,Other,Secondary,None,Homme,35-44,Non,Oui,,,Oui,Non,9.0,9.0,Other,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
129,10,11-50,5 or less,10,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Mission officielle,,Oui,Non,10.0,10.0,Clinical Officer,Homme,Non,Absence autorisée (permission/congé),,,
130,1,5 or less,5 or less,1,Nurse,Post-Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
130,2,5 or less,5 or less,2,Other,Primary,None,Femme,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
130,3,5 or less,5 or less,3,Other,Primary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
131,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Mission officielle,,Non,Non,,,,,,,,,
131,2,11-50,Over 5,2,Clinical Officer,Secondary,Advanced,Homme,35-44,Oui,Non,Formation/séminaire/réunion,,Oui,Non,1.0,2.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
131,3,11-50,Over 5,3,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,3.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
131,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Autres (à préciser),,Oui,Non,3.0,4.0,Nurse,Homme,Non,Autres (à préciser),,,
131,5,11-50,Over 5,5,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
131,6,11-50,Over 5,6,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Non,Autres (à préciser),,Non,Non,,,,,,,,,
131,7,11-50,Over 5,7,Nurse,Secondary,Diploma,Homme,45 or older,Non,Oui,,,Non,Non,,,,,,,,,
131,8,11-50,Over 5,8,Nurse,Primary,None,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,4.0,8.0,Nurse,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
131,9,11-50,Over 5,9,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Formation/séminaire/réunion,,Oui,Non,5.0,9.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
131,10,11-50,Over 5,10,Other,Secondary,Diploma,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
131,11,11-50,Over 5,11,Other,Secondary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,6.0,11.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
131,12,11-50,Over 5,12,Other,Primary,None,Femme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
131,13,11-50,Over 5,13,Other,Primary,None,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,7.0,13.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
131,14,11-50,Over 5,14,Other,Post-Secondary,,Homme,25-34,Non,Oui,,,Oui,Non,8.0,14.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
131,15,11-50,Over 5,15,Other,Secondary,Diploma,Homme,45 or older,Non,Oui,,,Oui,Non,9.0,15.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
131,16,11-50,Over 5,16,Other,Secondary,Diploma,Homme,35-44,Non,Non,Formation/séminaire/réunion,,Non,Non,,,,,,,,,
131,17,11-50,Over 5,17,Other,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Non,,,,,,,,,
131,18,11-50,Over 5,18,Nurse,Primary,None,Homme,45 or older,Oui,Non,Mission officielle,,Non,Non,,,,,,,,,
131,19,11-50,Over 5,19,Other,Secondary,None,Homme,45 or older,Non,Oui,,,Non,Non,,,,,,,,,
131,20,11-50,Over 5,20,Other,Secondary,None,Homme,25-34,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
131,21,11-50,Over 5,21,Other,Primary,None,Femme,35-44,Non,Non,Mission officielle,,Oui,Non,10.0,21.0,Other,Femme,Non,Mission officielle,,,
131,22,11-50,Over 5,22,Other,Primary,None,Femme,35-44,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
131,23,11-50,Over 5,23,Other,Secondary,None,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
132,1,11-50,Over 5,1,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
132,2,11-50,Over 5,2,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
132,3,11-50,Over 5,3,Nurse,Secondary,None,Homme,35-44,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
132,4,11-50,Over 5,4,Other,Primary,None,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,4.0,4.0,Other,Femme,Oui,,,Cherche des informations/formation,Non
132,5,11-50,Over 5,5,Other,Primary,None,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,5.0,5.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
132,6,11-50,Over 5,6,Other,Primary,None,Femme,25-34,Oui,Oui,Absence autorisée (permission/congé),,Oui,Oui,6.0,6.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
132,7,11-50,Over 5,7,Other,Post-Secondary,Advanced,Homme,35-44,Non,Non,Absence autorisée (permission/congé),,Oui,Non,7.0,7.0,Other,Homme,Non,Absence autorisée (permission/congé),,,
132,8,11-50,Over 5,8,Other,Primary,None,Homme,35-44,Non,Non,Absence autorisée (permission/congé),,Oui,Non,8.0,8.0,Other,Homme,Non,Absence autorisée (permission/congé),,,
132,9,11-50,Over 5,9,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,9.0,9.0,Other,Homme,Oui,,,Cherche des informations/formation,Non
133,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
133,2,5 or less,5 or less,2,Other,Primary,None,Femme,25-34,Oui,Non,Mission officielle,,Oui,Non,2.0,2.0,Other,Femme,Non,Mission officielle,,,
133,3,5 or less,5 or less,3,Nurse,Secondary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
133,4,5 or less,5 or less,4,Other,Secondary,None,Homme,35-44,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Autres,Non
134,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
134,2,5 or less,5 or less,2,Other,Primary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
135,1,5 or less,5 or less,1,Nurse,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Non,Absence non autorisée,,,
