unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq6,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2saqobs,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq15,m2sbq17,has_roster,has_absentee,country,absence_rate
244_3,244,3,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
244_32,244,32,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
244_22,244,22,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,4.0,22.0,Nurse,Secondary,Diploma,0.0,25-34,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.54545456
244_19,244,19,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,Younger than 25,Oui,Oui,,Oui,non,,9.0,19.0,Other,Secondary,Advanced,0.0,Younger than 25,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.54545456
244_9,244,9,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
244_39,244,39,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
245_21,245,21,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_34,245,34,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_5,245,5,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_15,245,15,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_7,245,7,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_28,245,28,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,Homme,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_17,245,17,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_35,245,35,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,7.0,35.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Individu,1,1.0,Niger-2015,0.27272728
245_12,245,12,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_48,245,48,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_20,245,20,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_43,245,43,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_2,245,2,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_4,245,4,Over 50,11-50,Over 5,Nurse,Primary,Advanced,Homme,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_14,245,14,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_1,245,1,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Maladie/maternité,Oui,non,,1.0,1.0,Doctor,Post-Secondary,Advanced,Homme,35-44,0.0,Maladie/maternité,,,,Collègue,1,1.0,Niger-2015,0.27272728
245_37,245,37,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_29,245,29,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_50,245,50,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_46,245,46,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_30,245,30,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_24,245,24,Over 50,11-50,Over 5,Other,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,9.0,24.0,Other,Secondary,Advanced,Homme,45 or older,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.27272728
245_6,245,6,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_8,245,8,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_16,245,16,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_42,245,42,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_44,245,44,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_47,245,47,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,2.0,47.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Individu,1,1.0,Niger-2015,0.27272728
245_31,245,31,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Oui,non,,10.0,31.0,Nurse,Secondary,Advanced,0.0,45 or older,Oui,,Laboratoires/examens/radios,0.0,Before 1990,Collègue,1,1.0,Niger-2015,0.27272728
245_19,245,19,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_11,245,11,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_27,245,27,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Oui,Oui,,4.0,27.0,Other,Post-Secondary,Advanced,Homme,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.27272728
245_45,245,45,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_23,245,23,Over 50,11-50,Over 5,Other,Secondary,Advanced,Homme,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_22,245,22,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_36,245,36,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_25,245,25,Over 50,11-50,Over 5,Other,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_13,245,13,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_10,245,10,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_33,245,33,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_40,245,40,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,11.0,40.0,Nurse,Secondary,Diploma,0.0,Younger than 25,Oui,,Laboratoires/examens/radios,0.0,After 2000,Collègue,1,1.0,Niger-2015,0.27272728
245_18,245,18,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_32,245,32,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_38,245,38,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_9,245,9,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,non,,8.0,9.0,Nurse,Secondary,Diploma,0.0,25-34,Oui,,Laboratoires/examens/radios,0.0,After 2000,Collègue,1,1.0,Niger-2015,0.27272728
245_49,245,49,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_41,245,41,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.27272728
245_39,245,39,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,Oui,,Oui,non,,6.0,39.0,Nurse,Secondary,Diploma,0.0,35-44,Oui,,Laboratoires/examens/radios,0.0,After 2000,Collègue,1,1.0,Niger-2015,0.27272728
245_26,245,26,Over 50,11-50,Over 5,Other,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,3.0,26.0,Other,Secondary,Advanced,Homme,45 or older,Oui,,Consultation/visite de malade,0.0,Before 1990,Individu,1,1.0,Niger-2015,0.27272728
245_3,245,3,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,non,,5.0,3.0,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.27272728
246_30,246,30,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,11.0,30.0,Nurse,Primary,Diploma,0.0,25-34,0.0,Maladie/maternité,,,,Collègue,1,1.0,Niger-2015,0.8181818
246_1,246,1,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,0,Formation/séminaire/réunion,Oui,non,,1.0,1.0,Doctor,Post-Secondary,Advanced,0.0,45 or older,0.0,Formation/séminaire/réunion,,,,Collègue,1,1.0,Niger-2015,0.8181818
246_6,246,6,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_35,246,35,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_13,246,13,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_14,246,14,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,6.0,14.0,Doctor,Post-Secondary,Advanced,Homme,45 or older,0.0,-9.0,,,,Collègue,1,1.0,Niger-2015,0.8181818
246_7,246,7,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_39,246,39,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,,Oui,0,Mission officielle,Oui,non,,9.0,39.0,Nurse,Secondary,Diploma,0.0,,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
246_22,246,22,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,10.0,22.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.8181818
246_32,246,32,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_2,246,2,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Mission officielle,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_9,246,9,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_34,246,34,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_33,246,33,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_4,246,4,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,3.0,4.0,Doctor,Post-Secondary,Advanced,0.0,45 or older,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
246_36,246,36,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_28,246,28,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_16,246,16,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_20,246,20,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_23,246,23,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,non,,7.0,23.0,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.8181818
246_27,246,27,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_42,246,42,Over 50,11-50,Over 5,Doctor,,,,,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_19,246,19,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_10,246,10,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,Younger than 25,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_18,246,18,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_25,246,25,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,Homme,45 or older,Oui,0,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_11,246,11,Over 50,11-50,Over 5,Nurse,,,,,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,4.0,11.0,Nurse,Primary,Diploma,0.0,,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
246_31,246,31,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_26,246,26,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,non,,8.0,26.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,Collègue,1,1.0,Niger-2015,0.8181818
246_3,246,3,Over 50,11-50,Over 5,Doctor,,,,,Oui,0,Absence non autorisée,Oui,non,,2.0,3.0,Nurse,Post-Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,Collègue,1,1.0,Niger-2015,0.8181818
246_29,246,29,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_37,246,37,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_21,246,21,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_5,246,5,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_12,246,12,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,,Oui,Oui,,Oui,non,,5.0,12.0,Nurse,Post-Secondary,Advanced,0.0,,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
246_8,246,8,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_41,246,41,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_40,246,40,Over 50,11-50,Over 5,Nurse,Post-Secondary,,,,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_15,246,15,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_17,246,17,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_38,246,38,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
246_24,246,24,Over 50,11-50,Over 5,Nurse,Post-Secondary,Certificate,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
247_25,247,25,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,8.0,25.0,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.54545456
247_43,247,43,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,Younger than 25,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_37,247,37,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_20,247,20,Over 50,11-50,Over 5,Nurse,Post-Secondary,Diploma,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_26,247,26,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_32,247,32,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_27,247,27,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_35,247,35,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_11,247,11,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_42,247,42,Over 50,11-50,Over 5,Nurse,Post-Secondary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_24,247,24,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_38,247,38,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_2,247,2,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_15,247,15,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_23,247,23,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,7.0,23.0,Nurse,Post-Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.54545456
247_9,247,9,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_21,247,21,Over 50,11-50,Over 5,Nurse,Post-Secondary,Diploma,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_16,247,16,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_19,247,19,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_22,247,22,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,6.0,22.0,Nurse,Post-Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.54545456
247_5,247,5,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_40,247,40,Over 50,11-50,Over 5,Other,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_12,247,12,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,4.0,12.0,Nurse,Post-Secondary,Certificate,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.54545456
247_4,247,4,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_41,247,41,Over 50,11-50,Over 5,Nurse,Post-Secondary,Diploma,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_29,247,29,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
247_28,247,28,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
