fac_id,staff_id,h2sa203,h2sa204,h2sa205,h2sa206,h2sa207,h2sa208,h2sa208o,h2sa209,h2bID,h2b211,h2b212,h2b213,h2b214,h2b215,h2b215o,h2b216,h2b216o,h2b217
242,4,Other,Female,35-44,Yes,Yes,,,Yes,4.0,4.0,Other,Female,Yes,,,Immunizing children,,Yes
243,1,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Immunizing children,,Yes
243,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Not his/her shift,,,,
243,3,Nurse,Male,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Male,Yes,,,Completing forms,,Yes
244,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
244,2,Doctor,Male,25-34,Yes,No,In training/seminar,,Yes,2.0,2.0,Doctor,Male,Yes,,,Performing laboratory work,DISPENSING,Yes
245,1,Doctor,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,Other (to specify),LUNCH,,,
245,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,No,Not his/her shift,,,,
245,3,Other,Female,45 or older,No,No,Not approved Absence,,Yes,3.0,3.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENT TO COME,Yes
245,4,Other,Female,25-34,No,No,Not his/her shift,,No,4.0,4.0,Other,Female,No,Sick/maternity,,,,
246,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Performing laboratory work,MEETING VHTS,No
246,2,Nurse,Female,Younger than 25,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Female,No,Outreach,,,,
246,3,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Outreach,,,,
246,4,Nurse,Male,25-34,Yes,No,Approved absence,,Yes,4.0,4.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
246,5,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,No,Not his/her shift,,,,
246,6,Nurse,Female,25-34,Yes,Yes,,,Yes,6.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
246,7,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
246,8,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
246,9,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
247,1,Nurse,Male,45 or older,Yes,No,Official mission,,Yes,1.0,1.0,Nurse,Male,No,In training/seminar,,,,
247,2,Other,Male,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Male,No,In training/seminar,,,,
248,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,In training/seminar,,,,
248,2,Nurse,Male,35-44,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,No,Other (to specify),HAS NOT YET REPORTED TO THE FACILITY,,,
248,3,Nurse,Male,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Male,Yes,,,Getting materials or equipment for consultation,,No
248,4,Other,Male,25-34,No,No,Approved absence,,No,4.0,4.0,Other,Male,No,Approved absence,,,,
248,5,Nurse,Female,45 or older,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,No,Not his/her shift,,,,
248,6,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
248,7,Other,Male,45 or older,No,No,Official mission,,No,,,,,,,,,,
248,8,Other,Male,45 or older,Yes,Yes,,,Yes,8.0,8.0,Other,Male,No,Other (to specify),HAS NOT YET REPORTED FOR DUTY,,,
248,9,Nurse,Female,45 or older,Yes,No,Approved absence,,Yes,9.0,9.0,Nurse,Female,No,Not his/her shift,,,,
249,1,Doctor,Female,Younger than 25,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,Yes,,,Other (specify),WAITING FOR PATIENTS TO COME,
249,2,Other,Female,Younger than 25,Yes,No,Approved absence,,Yes,2.0,2.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS TO COME,
250,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Other,Male,No,Other (to specify),OUT REACH,,,
250,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Other (specify),COMING FROM HOME,Yes
251,1,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Not his/her shift,,,,
251,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
251,3,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
251,4,Nurse,Female,Younger than 25,Yes,No,Not his/her shift,,Yes,4.0,4.0,Nurse,Female,No,Not his/her shift,,,,
251,5,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
251,6,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,6.0,6.0,Nurse,Female,No,Approved absence,,,,
252,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,Not approved Absence,,,,
252,2,Nurse,Male,45 or older,Yes,No,Approved absence,,Yes,2.0,2.0,Nurse,Male,No,Not approved Absence,,,,
252,3,Nurse,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Not approved Absence,,,,
252,4,Nurse,Male,45 or older,No,No,In training/seminar,,No,,,,,,,,,,
252,5,Other,Female,35-44,Yes,No,Approved absence,,Yes,5.0,5.0,Other,Female,Yes,,,Reviewing or writing in cart,,No
252,6,Other,Male,45 or older,No,No,Official mission,,No,,,,,,,,,,
253,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
253,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,No,Other (to specify),HAS GONE FOR BURIAL,,,
253,3,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
254,1,Doctor,Male,,No,No,Not approved Absence,,No,2.0,1.0,Other,Female,Yes,,,Other (specify),CLEANING,Yes
254,2,Other,Female,25-34,Yes,Yes,,,Yes,,,,,,,,,,
254,3,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
255,1,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Female,No,Not his/her shift,,,,
255,2,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Female,No,Not his/her shift,,,,
255,3,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,3.0,3.0,Nurse,Male,Yes,,,Completing forms,,Yes
255,4,Nurse,Female,Younger than 25,Yes,No,Sick/maternity,,Yes,4.0,4.0,Nurse,Female,No,Not his/her shift,,,,
255,5,Nurse,Male,Younger than 25,Yes,No,Not his/her shift,,Yes,5.0,5.0,Nurse,Male,No,Not his/her shift,,,,
255,6,Other,Female,25-34,No,No,Approved absence,,No,,,,,,,,,,
255,7,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
255,8,Other,Male,35-44,No,No,Sick/maternity,,No,,,,,,,,,,
255,9,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
255,10,Other,Male,Younger than 25,No,No,Doing fieldwork,,No,,,,,,,,,,
256,1,Doctor,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Not approved Absence,,,,
256,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Doctor,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
257,1,Doctor,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
257,2,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
257,3,Nurse,Female,Younger than 25,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Female,No,Not his/her shift,,,,
257,4,Other,Female,Younger than 25,No,No,Not his/her shift,,No,,,,,,,,,,
257,5,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
257,6,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
257,7,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
257,8,Other,Female,25-34,Yes,No,Not his/her shift,,Yes,8.0,8.0,Other,Female,No,Not his/her shift,,,,
257,9,Other,Female,25-34,Yes,No,Approved absence,,Yes,9.0,9.0,Other,Female,No,Not his/her shift,,,,
257,10,Other,Female,25-34,Yes,Yes,,,Yes,10.0,10.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
258,1,Doctor,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Not approved Absence,NOT YET AT WORK,,,
258,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
258,3,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Female,No,Sick/maternity,,,,
258,4,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,Yes,,,Other (specify),ATTENDING CONTINUING MEDICAL EDUCATION,No
258,5,Nurse,Female,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
258,6,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
258,7,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
258,8,Other,Female,25-34,Yes,No,Not his/her shift,,Yes,8.0,8.0,Other,Female,No,Not approved Absence,NOT YET AT WORK,,,
258,9,Clinical Officer,Male,25-34,Yes,No,Not his/her shift,,Yes,9.0,9.0,Clinical Officer,Male,Yes,,,Other (specify),ATTENDING CONTINUING MEDICAL EDUCATION,Yes
258,10,Nurse,Female,35-44,No,No,Sick/maternity,,No,,,,,,,,,,
258,11,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
258,12,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
259,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
259,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Reviewing or writing in cart,,Yes
260,1,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,No
260,2,Clinical Officer,Female,25-34,Yes,No,Approved absence,,Yes,2.0,2.0,Clinical Officer,Female,Yes,,,Providing Consultation (face-to face patient care),,No
260,3,Clinical Officer,Female,Younger than 25,Yes,Yes,,,Yes,3.0,3.0,Clinical Officer,Female,Yes,,,Providing Consultation (face-to face patient care),,No
260,4,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
260,5,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,6,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,7,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,8,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,9,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
260,10,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
260,11,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
260,12,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
260,13,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,14,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,15,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
260,16,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
260,17,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
260,18,Other,Male,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
260,19,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
260,20,Other,Female,45 or older,No,No,Approved absence,,No,,,,,,,,,,
260,21,Nurse,Female,25-34,No,No,Approved absence,,No,,,,,,,,,,
260,22,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
260,23,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
260,24,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
260,25,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
261,1,Nurse,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
261,2,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
261,3,Other,Female,25-34,No,No,Outreach,,No,,,,,,,,,,
261,4,Other,Male,25-34,No,No,Official mission,,No,,,,,,,,,,
262,1,Nurse,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,Not approved Absence,,,,
262,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,No,Not approved Absence,,,,
262,3,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
262,4,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
262,5,Other,Male,45 or older,No,Yes,,,No,,,,,,,,,,
263,1,Nurse,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,Other (to specify),GONE FOR BREAKFAST,,,
264,1,Nurse,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
264,2,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,2.0,2.0,Nurse,Female,No,Approved absence,,,,
264,3,Other,Female,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
265,1,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,1.0,1.0,Nurse,Female,No,Sick/maternity,,,,
265,2,Other,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Other (specify),COMING FROM EASING HERSELF,No
265,3,Other,Female,45 or older,Yes,No,Not his/her shift,,Yes,3.0,3.0,Other,Female,No,Outreach,,,,
265,4,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,4.0,4.0,Nurse,Female,No,Approved absence,,,,
266,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Getting materials or equipment for consultation,,No
266,2,Nurse,Female,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
266,3,Other,Female,25-34,Yes,No,Not his/her shift,,Yes,2.0,3.0,Other,Female,No,Not his/her shift,,,,
267,1,Doctor,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,Yes,,,Other (specify),OPENING H/C,Yes
267,2,Other,Male,45 or older,Yes,No,Not approved Absence,,Yes,2.0,2.0,Other,Male,No,Approved absence,,,,
268,1,Doctor,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,Official mission,,,,
268,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
268,3,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Not his/her shift,,,,
268,4,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
268,5,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
268,6,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,6.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
268,7,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,7.0,7.0,Nurse,Female,No,In training/seminar,,,,
268,8,Nurse,Female,25-34,No,No,Outreach,,No,,,,,,,,,,
268,9,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
268,10,,,25-34,,,,,,,,,,,,,,,
269,1,Doctor,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,Official mission,,,,
269,2,Nurse,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,No,Not his/her shift,,,,
269,3,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
269,4,Nurse,Male,25-34,Yes,No,Gone to retrieve salary,,Yes,4.0,4.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
269,5,Nurse,Female,Younger than 25,Yes,No,Gone to retrieve salary,,Yes,5.0,5.0,Nurse,Female,Yes,,,Other (specify),DISPENSING,No
269,6,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
269,7,Nurse,Female,25-34,No,No,Gone to retrieve salary,,No,,,,,,,,,,
269,8,Other,Male,25-34,No,No,Approved absence,,No,,,,,,,,,,
269,9,Other,Female,25-34,No,No,Not approved Absence,,No,,,,,,,,,,
269,10,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
270,1,Doctor,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Other (to specify),"HASN,T ARRIVED FOR DUTY",,,
270,2,Other,Male,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Male,Yes,,,Arranging for tests or consultations,,Yes
270,3,Other,Female,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
271,1,Doctor,Male,25-34,Yes,Yes,,,Yes,2.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
271,2,Clinical Officer,Male,25-34,Yes,No,Gone to retrieve salary,,Yes,3.0,2.0,Clinical Officer,Male,Yes,,,Reviewing or writing in cart,,Yes
271,3,Nurse,Male,25-34,Yes,No,Not approved Absence,,Yes,4.0,3.0,Nurse,Male,Yes,,,Arranging for tests or consultations,,Yes
271,4,Nurse,Female,25-34,No,Yes,,,No,1.0,4.0,Nurse,Female,No,Not approved Absence,,,,
271,5,Nurse,Female,Younger than 25,No,Yes,,,No,5.0,5.0,Nurse,Female,No,Not approved Absence,,,,
271,6,Nurse,Female,Younger than 25,No,Yes,,,No,6.0,6.0,Nurse,Male,No,Not approved Absence,,,,
271,7,Other,Male,25-34,No,No,Approved absence,,No,,,,,,,,,,
271,8,Nurse,Male,25-34,No,Yes,,,No,7.0,8.0,Nurse,Male,No,Not approved Absence,,,,
271,9,Other,Female,35-44,No,No,Approved absence,,No,8.0,9.0,Other,Female,No,Not approved Absence,,,,
271,10,Other,Male,35-44,No,Yes,,,No,9.0,10.0,Other,Male,No,Not approved Absence,,,,
271,11,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
271,12,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
272,1,Doctor,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,No
272,2,Nurse,Female,35-44,Yes,No,Approved absence,,Yes,2.0,2.0,Nurse,Female,No,Approved absence,,,,
272,3,Other,Female,25-34,No,No,Doing fieldwork,,No,3.0,3.0,Other,Female,No,Doing fieldwork,,,,
273,1,Nurse,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
273,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Other (to specify),NOT YET ARRIVED,,,
274,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,In training/seminar,,,,
274,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Other (to specify),NOT YET ARRIVED FOR WORK,,,
275,1,Nurse,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,Other (to specify),WENT HOME,,,
275,2,Other,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Other (specify),DOING NOTHING,Yes
276,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,Sick/maternity,,Providing Consultation (face-to face patient care),,No
276,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,,Outreach,,,,
276,3,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,3.0,3.0,Nurse,Female,,Outreach,,,,
276,4,Nurse,Female,Younger than 25,No,Yes,,,No,4.0,4.0,Nurse,Female,,Not his/her shift,,,,
276,5,Nurse,Female,Younger than 25,No,Yes,,,No,5.0,5.0,Nurse,Female,,Not his/her shift,,,,
276,6,Other,Male,25-34,No,Yes,,,No,6.0,6.0,Nurse,Male,Yes,,,Performing laboratory work,,No
276,7,Other,Female,25-34,No,Yes,,,No,7.0,7.0,Other,Female,,Not his/her shift,,,,
276,8,Other,Female,45 or older,Yes,Yes,,,No,8.0,8.0,Other,Female,Yes,,,Immunizing children,,No
277,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
277,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
277,3,Nurse,Male,25-34,Yes,No,Approved absence,,Yes,3.0,3.0,Nurse,Male,Yes,,,Other (specify),ON TEA BREAK,No
277,4,Other,Male,45 or older,Yes,No,Approved absence,,Yes,4.0,4.0,Other,Male,No,Not his/her shift,,,,
277,5,Other,Female,45 or older,Yes,No,Approved absence,,Yes,5.0,5.0,Other,Female,No,Other (to specify),NOT YET ARRIVED,,,
277,6,Other,Female,25-34,No,Yes,,,No,6.0,6.0,Other,Female,Yes,,,Performing laboratory work,,No
277,7,Other,Female,25-34,No,Yes,,,No,7.0,7.0,Other,Female,Yes,,,Performing laboratory work,,No
278,1,Nurse,Female,25-34,Yes,No,In training/seminar,,Yes,1.0,1.0,Nurse,Female,No,In training/seminar,,,,
278,2,Other,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Performing laboratory work,,Yes
278,3,Other,Female,25-34,No,No,Sick/maternity,,No,3.0,3.0,Other,Female,Yes,,,Other (specify),GIVING OUT MEDICATION,Yes
279,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,In training/seminar,,,,
279,2,Nurse,Male,25-34,Yes,No,In training/seminar,,Yes,2.0,2.0,Nurse,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
279,3,Nurse,Female,25-34,Yes,No,In training/seminar,,Yes,3.0,3.0,Nurse,Female,No,In training/seminar,,,,
279,4,Other,Female,25-34,Yes,No,In training/seminar,,Yes,4.0,4.0,Other,Female,No,In training/seminar,,,,
280,1,Doctor,Male,45 or older,Yes,No,In training/seminar,,Yes,5.0,1.0,Doctor,Male,No,In training/seminar,,,,
280,2,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,2.0,Doctor,Male,No,In training/seminar,,,,
280,3,Nurse,Male,25-34,No,Yes,,,No,7.0,3.0,Nurse,Male,Yes,,,Other (specify),ARRIVING FOR WORK,No
280,4,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,2.0,4.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
280,5,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,3.0,5.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
280,6,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
280,7,Clinical Officer,Male,25-34,No,Yes,,,No,4.0,7.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
280,8,Other,Male,25-34,No,No,In training/seminar,,No,8.0,8.0,Other,Male,,In training/seminar,,Reviewing or writing in cart,,No
280,9,Nurse,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
280,10,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
280,11,Clinical Officer,Male,25-34,No,No,In training/seminar,,No,6.0,11.0,Clinical Officer,Male,No,In training/seminar,,,,
280,12,Nurse,Male,25-34,No,No,In training/seminar,,No,,,,,,,,,,
280,13,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
280,14,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
280,15,Nurse,Female,25-34,No,No,Other (to specify),NO LONGER EMPLOYEE,No,,,,,,,,,,
280,16,Nurse,Female,Younger than 25,No,No,In training/seminar,,No,,,,,,,,,,
280,17,Nurse,Female,Younger than 25,No,Yes,,,No,9.0,17.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
280,18,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
280,19,Nurse,Female,25-34,No,Yes,,,No,10.0,19.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
280,20,Nurse,Female,25-34,No,No,Other (to specify),NO LONGER EMPLOYEE,No,,,,,,,,,,
280,21,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
280,22,Other,Female,Younger than 25,No,No,Other (to specify),ON LEAVE,No,,,,,,,,,,
280,23,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
280,24,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
280,25,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
281,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,In training/seminar,,,,
281,2,Clinical Officer,Female,25-34,Yes,No,In training/seminar,,Yes,2.0,2.0,Clinical Officer,Female,Yes,,,Other (specify),ARRIVING FOR WORK,Yes
281,3,Nurse,Female,Younger than 25,No,Yes,,,No,3.0,3.0,Nurse,Female,Yes,,,Other (specify),ARRIVING FOR WORK,Yes
281,4,Nurse,Female,Younger than 25,No,No,Approved absence,,No,4.0,4.0,Nurse,Female,No,Approved absence,,,,
281,5,Other,Male,Younger than 25,No,Yes,,,No,5.0,5.0,Other,Male,Yes,,,Other (specify),LEAVING THE FACILITY,Yes
281,6,Other,Female,25-34,No,Yes,,,No,6.0,6.0,Other,Female,No,In training/seminar,,,,
281,7,Other,Male,35-44,No,No,In training/seminar,,No,7.0,7.0,Other,Male,Yes,,,Other (specify),DISPENSING DRUGS,Yes
281,8,Other,Female,25-34,No,Yes,,,No,8.0,8.0,Other,Female,No,Not his/her shift,,,,
282,1,Clinical Officer,Male,25-34,Yes,No,Other (to specify),WENT FOR BURIAL,Yes,1.0,1.0,Clinical Officer,Male,No,In training/seminar,,,,
282,2,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Female,No,In training/seminar,,,,
282,3,Nurse,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,In training/seminar,,,,
282,4,Other,Male,25-34,No,Yes,,,No,4.0,4.0,Other,Male,Yes,,,Performing laboratory work,,Yes
282,5,Nurse,Female,25-34,No,No,In training/seminar,WORKSHOP,No,5.0,5.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
282,6,Nurse,Female,35-44,Yes,Yes,,,Yes,6.0,6.0,Nurse,Female,No,Other (to specify),STILL AT HOME,,,
282,7,Nurse,Female,25-34,No,No,Sick/maternity,,No,7.0,7.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
282,8,Other,Female,Younger than 25,No,No,In training/seminar,WORKSHOP,No,8.0,8.0,Other,Female,No,Sick/maternity,,,,
282,9,Other,Female,35-44,No,No,In training/seminar,WORKSHOP,No,9.0,9.0,Other,Female,No,Approved absence,,,,
282,10,Other,Female,25-34,No,Yes,,,No,10.0,10.0,Other,Female,No,In training/seminar,,,,
283,1,Nurse,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,In training/seminar,,,,Yes
283,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,No,Sick/maternity,,,,
